question,worker,answer
113,23,1
113,37,3
113,52,3
113,54,2
113,73,3
164,1,3
164,14,2
164,20,2
164,29,3
164,30,3
164,31,1
164,41,0
164,56,2
164,58,0
164,89,1
102,1,1
102,9,1
102,15,3
102,27,3
102,28,1
102,31,2
102,34,2
102,50,1
102,60,1
102,73,0
116,1,3
116,12,2
116,13,2
116,14,2
116,17,2
116,23,1
116,35,1
116,40,3
116,47,3
116,61,0
325,1,2
325,2,0
325,11,1
325,25,3
325,28,1
325,31,3
325,43,1
325,47,2
325,55,2
325,61,2
292,1,2
292,10,0
292,13,3
292,19,1
292,21,3
292,28,2
292,35,2
292,52,1
292,73,3
292,99,2
489,1,2
489,13,3
489,31,3
489,39,0
489,41,0
489,47,1
489,50,1
489,56,0
489,63,2
489,80,2
568,1,2
568,14,2
568,20,2
568,40,0
568,43,0
568,54,3
568,56,1
568,61,2
568,63,2
568,89,2
323,1,2
323,3,1
323,12,2
323,25,3
323,27,2
323,31,2
323,34,2
323,37,0
323,39,2
323,40,1
2,1,3
2,3,2
2,9,3
2,11,2
2,12,3
2,13,0
2,14,2
2,15,0
2,16,0
2,17,1
347,1,0
347,3,1
347,8,1
347,10,2
347,12,1
347,34,1
347,44,1
347,47,0
347,50,2
347,61,1
220,1,2
220,3,3
220,5,1
220,21,3
220,23,0
220,44,1
220,47,0
220,57,0
220,61,1
220,76,3
78,1,2
78,9,2
78,10,2
78,16,1
78,20,0
78,21,0
78,22,1
78,29,3
78,30,3
78,43,1
359,1,0
359,9,1
359,16,2
359,22,2
359,25,2
359,34,3
359,48,3
359,55,2
359,61,2
359,97,0
448,1,3
448,3,2
448,13,3
448,17,0
448,20,2
448,35,3
448,37,3
448,43,2
448,50,2
448,58,3
197,1,2
197,9,1
197,11,2
197,17,1
197,23,1
197,32,3
197,37,2
197,56,2
197,90,3
197,91,3
57,1,1
57,5,0
57,8,2
57,37,0
57,43,0
57,45,2
57,47,0
57,49,2
57,52,3
57,80,3
678,1,2
678,13,2
678,16,0
678,20,3
678,22,1
678,25,3
678,34,3
678,43,3
678,54,3
678,88,0
518,1,3
518,2,1
518,9,0
518,11,0
518,13,0
518,16,3
518,19,2
518,31,0
518,53,2
518,65,3
445,1,1
445,3,2
445,10,0
445,13,3
445,16,2
445,20,0
445,25,1
445,37,1
445,43,0
445,45,2
71,1,0
71,13,0
71,15,0
71,34,2
71,35,2
71,47,0
71,51,1
71,54,2
71,55,2
71,66,2
209,1,1
209,3,0
209,10,0
209,20,3
209,31,1
209,35,1
209,36,1
209,41,0
209,43,2
209,61,2
524,1,2
524,10,0
524,14,3
524,21,2
524,30,3
524,35,0
524,40,3
524,54,0
524,66,3
524,69,3
415,1,3
415,6,1
415,22,2
415,31,2
415,35,3
415,41,2
415,58,3
415,62,2
415,63,1
415,69,2
428,1,2
428,3,2
428,5,0
428,17,0
428,27,0
428,34,0
428,41,1
428,61,0
428,72,3
428,80,1
595,1,2
595,12,3
595,13,3
595,20,2
595,21,1
595,32,3
595,35,3
595,50,3
595,58,2
595,59,0
100,1,2
100,3,3
100,4,0
100,10,0
100,13,0
100,26,1
100,34,1
100,49,0
100,56,0
100,61,0
34,1,3
34,3,0
34,13,3
34,14,0
34,15,0
34,16,1
34,24,0
34,31,0
34,35,0
34,53,2
426,1,0
426,9,0
426,13,3
426,28,3
426,34,3
426,35,1
426,37,0
426,40,1
426,54,0
426,58,3
147,1,2
147,2,3
147,3,1
147,5,0
147,37,3
147,40,2
147,47,1
147,61,3
147,76,0
147,77,0
185,1,1
185,12,3
185,20,2
185,21,0
185,25,3
185,31,0
185,35,3
185,43,2
185,55,1
185,60,0
6,1,1
6,13,0
6,16,1
6,20,3
6,25,2
6,35,2
6,36,1
6,37,3
6,38,2
6,39,0
581,1,3
581,13,0
581,19,3
581,37,0
581,39,3
581,41,2
581,43,2
581,47,3
581,56,3
581,63,2
148,1,1
148,3,1
148,9,3
148,20,3
148,22,2
148,29,2
148,35,3
148,40,1
148,43,0
148,51,3
268,1,1
268,5,2
268,9,0
268,10,3
268,21,1
268,23,1
268,27,1
268,37,0
268,40,2
268,55,0
369,1,1
369,5,0
369,14,2
369,16,3
369,23,1
369,34,0
369,35,2
369,37,1
369,85,1
369,88,2
41,1,3
41,16,3
41,30,2
41,31,2
41,34,0
41,35,2
41,49,2
41,72,2
41,74,3
41,75,3
653,1,1
653,11,0
653,13,2
653,21,3
653,22,2
653,25,3
653,29,3
653,55,3
653,59,3
653,61,1
272,1,0
272,16,1
272,28,3
272,29,3
272,34,0
272,39,3
272,42,1
272,48,3
272,58,1
272,88,1
714,1,2
714,11,0
714,16,1
714,20,3
714,22,3
714,28,1
714,31,1
714,35,3
714,43,1
714,47,1
628,1,1
628,8,0
628,13,2
628,16,0
628,20,0
628,29,3
628,34,0
628,35,1
628,53,3
628,66,0
552,1,2
552,9,3
552,12,0
552,16,1
552,22,0
552,23,2
552,31,3
552,39,1
552,45,0
552,55,2
106,1,2
106,3,3
106,9,1
106,37,3
106,42,1
106,43,1
106,54,1
106,55,2
106,56,1
106,61,3
174,1,1
174,3,0
174,6,1
174,10,2
174,13,0
174,21,0
174,22,2
174,35,0
174,60,1
174,61,3
223,1,1
223,2,1
223,3,0
223,6,2
223,9,0
223,20,1
223,29,2
223,31,3
223,35,0
223,45,1
211,1,1
211,3,1
211,13,1
211,19,0
211,37,0
211,40,0
211,44,3
211,54,0
211,57,0
211,89,0
208,1,2
208,3,1
208,8,1
208,9,3
208,28,3
208,34,3
208,44,0
208,47,1
208,53,1
208,65,0
90,1,0
90,3,1
90,4,2
90,13,0
90,36,1
90,48,3
90,49,1
90,50,2
90,77,1
90,90,1
322,1,2
322,3,0
322,9,1
322,17,2
322,20,0
322,41,0
322,44,2
322,45,3
322,61,3
322,87,3
1,1,1
1,2,3
1,3,3
1,4,2
1,5,0
1,6,2
1,7,3
1,8,1
1,9,1
1,10,0
115,1,0
115,3,2
115,9,2
115,12,2
115,13,0
115,20,0
115,41,2
115,51,2
115,53,2
115,54,2
593,1,0
593,3,3
593,9,2
593,15,3
593,22,0
593,37,1
593,39,0
593,41,0
593,53,0
593,80,1
75,1,1
75,5,3
75,15,1
75,17,2
75,23,3
75,34,3
75,40,3
75,43,2
75,52,3
75,56,1
632,1,2
632,3,1
632,5,3
632,9,0
632,13,0
632,29,3
632,37,3
632,43,3
632,65,1
632,105,3
156,1,0
156,3,1
156,8,2
156,21,2
156,22,0
156,25,3
156,31,2
156,35,0
156,39,2
156,56,3
365,1,3
365,6,2
365,9,2
365,16,2
365,22,1
365,35,1
365,40,1
365,43,1
365,44,2
365,55,1
13,1,0
13,2,2
13,5,3
13,9,1
13,10,1
13,12,0
13,13,3
13,14,3
13,25,2
13,43,0
343,1,0
343,3,1
343,16,3
343,20,0
343,21,2
343,28,2
343,31,1
343,35,3
343,61,1
343,66,3
377,1,0
377,13,1
377,17,3
377,20,1
377,28,2
377,29,3
377,37,2
377,42,3
377,55,2
377,60,2
370,1,2
370,9,3
370,16,3
370,20,2
370,23,3
370,35,3
370,37,0
370,53,1
370,58,0
370,66,3
655,1,1
655,2,2
655,3,2
655,11,3
655,13,1
655,16,2
655,31,3
655,40,3
655,55,2
655,56,1
285,1,2
285,16,1
285,25,0
285,27,0
285,50,0
285,56,2
285,57,0
285,63,3
285,70,1
285,85,0
580,1,0
580,3,1
580,12,2
580,15,1
580,22,1
580,27,0
580,31,0
580,44,2
580,51,3
580,80,2
722,1,2
722,8,3
722,17,0
722,20,2
722,22,3
722,23,0
722,28,3
722,31,0
722,41,1
722,55,1
459,1,3
459,6,3
459,12,2
459,13,3
459,15,2
459,22,2
459,23,3
459,34,2
459,55,2
459,56,3
682,1,2
682,15,1
682,21,1
682,22,2
682,25,1
682,28,1
682,30,1
682,31,3
682,50,2
682,58,2
398,1,3
398,10,2
398,13,3
398,25,1
398,35,1
398,40,0
398,47,1
398,51,1
398,53,1
398,91,0
240,1,0
240,2,2
240,13,3
240,16,0
240,19,0
240,20,1
240,23,0
240,43,2
240,49,0
240,54,2
308,1,2
308,4,0
308,6,1
308,13,3
308,16,3
308,23,0
308,31,2
308,50,1
308,72,1
308,90,1
497,1,1
497,4,0
497,5,2
497,21,3
497,23,2
497,35,3
497,43,3
497,53,1
497,54,3
497,55,3
650,1,0
650,2,2
650,3,2
650,9,1
650,16,3
650,17,0
650,20,1
650,35,2
650,40,2
650,43,2
12,1,2
12,2,1
12,4,2
12,8,2
12,10,0
12,26,2
12,31,0
12,34,1
12,43,1
12,50,2
304,1,2
304,2,2
304,16,3
304,17,3
304,23,3
304,29,2
304,31,1
304,61,2
304,90,0
304,97,0
256,1,0
256,8,1
256,13,0
256,14,3
256,20,0
256,22,0
256,31,3
256,35,1
256,44,1
256,53,1
162,1,0
162,9,1
162,16,1
162,27,1
162,29,1
162,31,3
162,42,3
162,48,2
162,58,3
162,85,2
42,1,2
42,10,3
42,11,2
42,12,0
42,16,0
42,35,0
42,40,0
42,43,0
42,58,3
42,65,2
615,1,3
615,8,2
615,13,0
615,34,2
615,36,3
615,37,2
615,42,0
615,43,1
615,47,0
615,62,3
590,1,3
590,3,0
590,12,3
590,13,1
590,15,0
590,16,0
590,20,1
590,56,2
590,60,3
590,76,0
46,1,1
46,2,0
46,7,0
46,9,1
46,16,3
46,23,3
46,37,2
46,40,0
46,43,1
46,47,3
602,1,3
602,3,2
602,10,1
602,11,1
602,13,1
602,17,3
602,20,2
602,49,0
602,56,2
602,80,1
232,1,0
232,13,0
232,29,1
232,31,3
232,40,2
232,47,3
232,49,2
232,51,2
232,63,1
232,72,3
477,1,3
477,9,2
477,13,2
477,17,3
477,20,1
477,27,1
477,29,0
477,41,1
477,43,3
477,66,0
118,1,0
118,8,2
118,16,1
118,20,2
118,23,2
118,25,3
118,28,2
118,29,2
118,34,2
118,53,2
257,1,1
257,2,0
257,5,3
257,31,0
257,35,0
257,37,0
257,48,3
257,52,2
257,60,2
257,90,0
124,1,1
124,9,2
124,19,3
124,21,2
124,23,1
124,25,1
124,35,0
124,36,3
124,40,2
124,56,3
335,1,3
335,9,2
335,16,2
335,20,2
335,21,0
335,28,1
335,35,1
335,36,2
335,37,0
335,61,0
283,1,1
283,2,0
283,13,0
283,17,0
283,21,3
283,31,0
283,41,0
283,55,0
283,76,0
283,90,0
354,1,0
354,5,1
354,15,1
354,23,2
354,27,0
354,32,1
354,52,1
354,55,1
354,60,2
354,62,2
403,1,3
403,3,1
403,13,2
403,16,1
403,22,0
403,35,3
403,40,0
403,43,2
403,56,2
403,61,1
718,1,3
718,9,2
718,12,2
718,13,3
718,16,1
718,22,3
718,25,0
718,31,1
718,34,2
718,58,1
451,1,1
451,13,1
451,16,2
451,31,2
451,35,2
451,36,3
451,37,3
451,43,2
451,62,0
451,94,2
229,1,2
229,9,0
229,13,3
229,23,0
229,34,0
229,37,2
229,40,0
229,43,1
229,51,0
229,55,0
579,1,1
579,7,1
579,9,2
579,12,3
579,13,0
579,17,2
579,20,2
579,25,0
579,51,1
579,53,2
345,1,0
345,13,1
345,16,2
345,23,2
345,25,1
345,34,1
345,37,2
345,54,0
345,58,2
345,97,1
242,1,3
242,3,0
242,8,2
242,13,0
242,31,2
242,34,0
242,35,2
242,37,3
242,40,1
242,43,3
155,1,3
155,2,2
155,3,0
155,4,3
155,10,2
155,15,1
155,22,0
155,23,1
155,40,3
155,61,0
529,1,1
529,10,2
529,17,1
529,20,2
529,31,0
529,40,2
529,43,1
529,53,1
529,55,2
529,97,3
128,1,2
128,2,3
128,3,0
128,12,3
128,13,2
128,20,3
128,28,3
128,35,3
128,44,0
128,47,3
525,1,3
525,3,1
525,13,2
525,19,3
525,31,0
525,40,2
525,53,3
525,56,2
525,60,0
525,65,2
611,1,1
611,11,2
611,13,2
611,17,3
611,21,1
611,22,2
611,34,2
611,37,1
611,43,0
611,56,2
289,1,1
289,2,2
289,3,2
289,12,0
289,15,0
289,17,3
289,37,2
289,40,2
289,62,2
289,76,2
269,1,1
269,3,0
269,13,3
269,15,1
269,16,2
269,22,3
269,36,1
269,53,2
269,57,3
269,75,2
73,1,0
73,3,2
73,9,3
73,13,0
73,16,3
73,20,1
73,35,1
73,37,1
73,40,3
73,53,1
88,1,2
88,9,1
88,10,1
88,16,1
88,19,3
88,21,1
88,37,3
88,42,1
88,51,1
88,55,1
435,2,0
435,4,2
435,7,0
435,12,0
435,20,2
435,27,1
435,62,3
435,72,0
435,94,1
435,105,3
218,2,2
218,3,2
218,6,2
218,14,0
218,17,2
218,31,2
218,40,0
218,55,2
218,62,2
218,69,1
109,2,1
109,3,2
109,15,3
109,21,0
109,34,1
109,35,1
109,40,0
109,44,3
109,47,1
109,78,0
406,2,1
406,13,0
406,16,3
406,22,1
406,26,1
406,34,1
406,35,0
406,50,3
406,61,1
406,70,1
83,2,0
83,10,0
83,11,2
83,13,3
83,16,2
83,20,0
83,21,0
83,26,1
83,77,0
83,89,1
10,2,0
10,3,0
10,9,0
10,12,2
10,16,0
10,21,3
10,34,2
10,51,0
10,53,1
10,54,0
300,2,1
300,3,1
300,9,1
300,16,2
300,21,2
300,22,0
300,40,2
300,49,1
300,65,1
300,68,2
241,2,0
241,3,2
241,5,1
241,12,0
241,13,3
241,22,0
241,25,2
241,29,2
241,41,3
241,58,3
169,2,1
169,7,1
169,13,0
169,16,1
169,20,1
169,21,3
169,35,0
169,39,0
169,45,1
169,62,1
21,2,2
21,15,2
21,16,3
21,23,2
21,34,3
21,40,2
21,43,0
21,47,2
21,50,3
21,63,3
652,2,0
652,9,0
652,13,2
652,16,3
652,31,0
652,34,0
652,40,3
652,57,0
652,62,2
652,66,0
436,2,3
436,3,2
436,4,2
436,7,3
436,16,2
436,20,1
436,22,2
436,37,3
436,61,3
436,70,0
49,2,2
49,3,0
49,9,0
49,16,0
49,25,0
49,28,0
49,35,2
49,50,1
49,73,2
49,76,2
496,2,1
496,9,2
496,16,1
496,17,2
496,28,1
496,31,0
496,35,3
496,43,1
496,49,1
496,69,1
532,2,3
532,5,3
532,14,0
532,21,2
532,23,1
532,26,1
532,27,1
532,35,3
532,67,3
532,69,2
627,2,2
627,3,2
627,5,1
627,9,1
627,12,0
627,16,3
627,35,1
627,40,2
627,43,1
627,60,2
566,2,3
566,3,2
566,8,3
566,20,2
566,23,2
566,42,2
566,43,1
566,54,2
566,60,1
566,62,0
234,2,1
234,3,0
234,9,2
234,16,3
234,20,1
234,43,1
234,55,0
234,56,0
234,63,3
234,74,0
252,2,2
252,3,2
252,7,2
252,16,1
252,22,2
252,23,3
252,39,2
252,41,2
252,42,2
252,54,2
603,2,3
603,3,3
603,9,2
603,11,1
603,21,3
603,22,3
603,31,3
603,35,0
603,49,3
603,58,0
423,2,0
423,13,3
423,16,1
423,17,1
423,23,0
423,53,0
423,56,0
423,60,2
423,65,0
423,90,1
188,2,0
188,3,3
188,9,0
188,15,1
188,16,3
188,28,0
188,31,2
188,40,0
188,41,3
188,60,0
441,2,3
441,9,0
441,17,0
441,25,3
441,29,2
441,30,3
441,35,2
441,37,2
441,47,1
441,73,1
363,2,3
363,10,2
363,13,2
363,15,1
363,37,3
363,39,1
363,40,3
363,50,3
363,56,2
363,60,0
135,2,2
135,3,1
135,5,2
135,12,2
135,25,1
135,31,1
135,34,1
135,35,3
135,53,0
135,58,0
539,2,1
539,3,1
539,8,0
539,21,1
539,23,2
539,31,1
539,43,3
539,45,0
539,47,3
539,55,1
453,2,3
453,5,3
453,7,0
453,12,3
453,13,0
453,20,2
453,43,1
453,47,3
453,55,1
453,70,3
393,2,0
393,3,3
393,7,0
393,16,0
393,27,0
393,31,0
393,35,3
393,37,0
393,39,0
393,70,2
51,2,2
51,9,3
51,17,2
51,23,2
51,24,3
51,25,2
51,39,2
51,40,1
51,54,2
51,58,1
123,2,2
123,3,0
123,16,2
123,21,1
123,26,3
123,31,0
123,35,1
123,37,2
123,50,0
123,52,2
538,2,3
538,9,1
538,13,1
538,31,0
538,47,0
538,50,3
538,54,2
538,58,3
538,60,3
538,61,3
324,2,3
324,9,0
324,13,2
324,19,2
324,24,2
324,31,0
324,44,3
324,62,1
324,88,3
324,89,3
231,2,1
231,4,2
231,6,3
231,16,0
231,17,0
231,19,0
231,35,0
231,37,0
231,43,2
231,68,3
561,2,1
561,8,1
561,13,2
561,17,2
561,19,3
561,20,3
561,35,3
561,39,0
561,55,3
561,56,1
66,2,3
66,9,1
66,13,0
66,16,0
66,23,3
66,25,3
66,39,0
66,47,2
66,56,3
66,68,2
137,2,3
137,10,2
137,21,3
137,23,0
137,27,2
137,34,1
137,35,3
137,37,1
137,44,2
137,50,0
577,2,2
577,7,2
577,9,1
577,10,2
577,28,1
577,31,0
577,37,2
577,50,2
577,56,3
577,81,2
449,2,3
449,5,0
449,12,3
449,20,0
449,23,3
449,35,2
449,37,0
449,41,2
449,46,2
449,57,0
430,2,2
430,8,2
430,20,2
430,22,2
430,23,2
430,29,2
430,31,1
430,56,3
430,61,3
430,83,3
63,2,1
63,3,1
63,19,0
63,34,1
63,37,1
63,40,1
63,43,0
63,55,1
63,83,2
63,84,1
464,2,2
464,3,3
464,13,2
464,16,3
464,31,0
464,36,2
464,43,2
464,50,2
464,65,2
464,81,2
523,2,0
523,10,2
523,20,2
523,23,1
523,30,0
523,37,0
523,49,1
523,51,3
523,58,2
523,63,2
352,2,1
352,11,1
352,20,1
352,21,2
352,25,1
352,31,2
352,35,1
352,41,0
352,44,1
352,52,0
358,2,3
358,9,2
358,12,2
358,13,3
358,21,1
358,25,2
358,35,3
358,36,3
358,52,0
358,54,1
237,2,1
237,5,1
237,13,3
237,20,0
237,33,1
237,35,3
237,41,1
237,43,0
237,44,1
237,60,0
349,2,1
349,5,1
349,6,1
349,9,1
349,14,3
349,20,3
349,34,0
349,35,0
349,42,3
349,51,0
374,2,1
374,3,3
374,9,3
374,21,3
374,23,0
374,26,3
374,35,1
374,40,1
374,41,3
374,62,3
394,2,3
394,5,3
394,13,3
394,15,3
394,17,1
394,31,2
394,34,0
394,40,3
394,49,3
394,96,2
560,2,1
560,12,0
560,13,1
560,16,0
560,26,3
560,35,3
560,53,1
560,58,0
560,60,3
560,65,3
353,2,2
353,9,1
353,16,3
353,22,2
353,31,3
353,40,2
353,43,0
353,58,2
353,69,2
353,70,1
432,2,2
432,14,3
432,16,2
432,20,2
432,22,3
432,24,2
432,29,2
432,31,2
432,34,2
432,53,2
27,2,3
27,3,3
27,9,0
27,13,3
27,23,0
27,25,1
27,34,1
27,52,3
27,56,2
27,67,3
425,2,3
425,3,2
425,12,1
425,16,1
425,31,1
425,34,2
425,35,1
425,37,3
425,56,3
425,99,2
168,2,1
168,3,0
168,7,0
168,9,3
168,13,3
168,29,3
168,44,1
168,53,2
168,61,0
168,76,0
334,2,0
334,12,1
334,20,3
334,23,0
334,26,0
334,28,0
334,35,2
334,43,3
334,47,0
334,98,0
146,2,0
146,3,1
146,5,1
146,9,1
146,15,2
146,21,3
146,22,1
146,37,1
146,40,1
146,76,1
668,2,0
668,3,0
668,13,1
668,19,1
668,22,3
668,23,0
668,35,2
668,40,3
668,44,1
668,54,2
210,2,0
210,3,2
210,13,1
210,31,2
210,35,3
210,47,2
210,48,2
210,54,1
210,66,3
210,94,0
427,2,2
427,3,1
427,10,0
427,13,0
427,15,3
427,21,1
427,22,1
427,34,3
427,42,3
427,67,3
339,2,0
339,3,2
339,12,2
339,14,2
339,19,3
339,32,3
339,34,1
339,35,2
339,37,0
339,67,2
614,2,3
614,3,1
614,13,0
614,21,0
614,29,3
614,30,2
614,34,3
614,35,2
614,61,2
614,65,3
407,2,3
407,9,1
407,29,1
407,31,3
407,34,1
407,50,3
407,56,1
407,63,1
407,66,3
407,85,1
288,2,1
288,9,3
288,22,2
288,28,1
288,29,1
288,31,2
288,34,3
288,40,3
288,43,3
288,58,3
25,2,3
25,3,2
25,9,2
25,10,3
25,22,1
25,34,2
25,44,2
25,50,0
25,58,3
25,66,2
175,2,3
175,3,3
175,13,0
175,16,2
175,21,3
175,30,1
175,35,1
175,40,1
175,43,1
175,47,0
45,2,2
45,3,3
45,9,0
45,10,2
45,16,1
45,20,3
45,31,3
45,39,0
45,53,2
45,67,0
546,2,0
546,3,3
546,8,0
546,12,2
546,13,1
546,16,2
546,21,1
546,25,2
546,54,1
546,56,2
638,2,0
638,9,1
638,20,2
638,26,0
638,31,3
638,43,2
638,44,2
638,51,0
638,60,2
638,73,2
80,2,3
80,5,1
80,9,2
80,16,1
80,18,1
80,20,0
80,25,1
80,53,1
80,58,1
80,87,3
