question,worker,answer
275,43,3
275,49,1
275,69,1
220,1,0
220,3,0
220,5,0
220,21,0
220,23,0
220,44,0
220,47,2
220,57,1
220,61,0
220,76,2
42,1,0
42,10,1
42,11,2
42,12,3
42,16,0
42,35,0
42,40,0
42,43,1
42,58,0
42,65,0
287,1,0
287,3,1
287,9,2
287,11,0
287,20,3
287,22,0
287,29,2
287,43,1
287,58,0
287,90,0
568,1,2
568,14,0
568,20,2
568,40,2
568,43,2
568,54,3
568,56,1
568,61,2
568,63,2
568,89,2
553,1,2
553,2,2
553,5,3
553,28,2
553,43,2
553,44,2
553,50,2
553,54,2
553,61,2
553,99,2
347,1,1
347,3,0
347,8,1
347,10,1
347,12,1
347,34,1
347,44,3
347,47,1
347,50,1
347,61,1
90,1,1
90,3,0
90,4,1
90,13,3
90,36,1
90,48,1
90,49,1
90,50,1
90,77,1
90,90,2
113,1,3
113,2,1
113,3,2
113,12,2
113,20,3
113,23,3
113,37,3
113,52,3
113,54,3
113,73,1
285,1,0
285,16,0
285,25,1
285,27,0
285,50,0
285,56,0
285,57,0
285,63,0
285,70,0
285,85,0
403,1,1
403,3,2
403,13,1
403,16,1
403,22,0
403,35,1
403,40,1
403,43,2
403,56,2
403,61,1
124,1,2
124,9,3
124,19,0
124,21,3
124,23,2
124,25,2
124,35,3
124,36,2
124,40,2
124,56,0
368,1,0
368,3,1
368,9,0
368,13,0
368,19,2
368,24,0
368,31,1
368,34,0
368,40,0
368,47,0
310,1,1
310,13,0
310,22,1
310,23,1
310,27,1
310,34,1
310,36,1
310,43,2
310,45,1
310,63,1
100,1,0
100,3,3
100,4,0
100,10,0
100,13,0
100,26,3
100,34,1
100,49,0
100,56,2
100,61,0
682,1,1
682,15,1
682,21,2
682,22,0
682,25,0
682,28,1
682,30,3
682,31,0
682,50,1
682,58,1
579,1,2
579,7,2
579,9,2
579,12,0
579,13,2
579,17,3
579,20,2
579,25,0
579,51,2
579,53,2
31,1,2
31,9,3
31,10,2
31,13,2
31,15,2
31,20,1
31,31,1
31,35,2
31,43,0
31,48,2
110,1,2
110,3,3
110,9,1
110,21,2
110,22,1
110,35,1
110,45,2
110,55,1
110,56,2
110,61,2
452,1,2
452,2,3
452,9,2
452,16,2
452,25,3
452,28,2
452,29,2
452,31,2
452,37,3
452,56,3
223,1,2
223,2,3
223,3,0
223,6,2
223,9,0
223,20,2
223,29,3
223,31,0
223,35,2
223,45,2
650,1,2
650,2,2
650,3,3
650,9,3
650,16,2
650,17,0
650,20,0
650,35,1
650,40,2
650,43,2
365,1,3
365,6,2
365,9,0
365,16,1
365,22,1
365,35,1
365,40,1
365,43,1
365,44,1
365,55,1
155,1,0
155,2,2
155,3,0
155,4,2
155,10,2
155,15,2
155,22,0
155,23,3
155,40,2
155,61,2
590,1,2
590,3,1
590,12,2
590,13,3
590,15,0
590,16,0
590,20,0
590,56,0
590,60,0
590,76,0
369,1,1
369,5,2
369,14,2
369,16,2
369,23,2
369,34,3
369,35,3
369,37,2
369,85,2
369,88,3
57,1,2
57,5,0
57,8,3
57,37,3
57,43,1
57,45,3
57,47,2
57,49,0
57,52,3
57,80,3
301,1,0
301,3,1
301,5,0
301,10,2
301,13,3
301,31,2
301,35,3
301,39,2
301,55,3
301,56,3
250,1,1
250,3,3
250,29,0
250,35,1
250,39,3
250,40,3
250,43,2
250,73,3
250,83,2
250,90,2
704,1,2
704,16,3
704,21,0
704,28,3
704,34,3
704,35,3
704,51,3
704,54,2
704,73,2
704,107,0
428,1,2
428,3,0
428,5,0
428,17,2
428,27,0
428,34,0
428,41,0
428,61,0
428,72,0
428,80,0
529,1,0
529,10,3
529,17,0
529,20,2
529,31,1
529,40,2
529,43,0
529,53,2
529,55,0
529,97,2
106,1,1
106,3,1
106,9,1
106,37,3
106,42,3
106,43,3
106,54,3
106,55,0
106,56,3
106,61,3
653,1,1
653,11,2
653,13,1
653,21,1
653,22,3
653,25,3
653,29,3
653,55,3
653,59,3
653,61,3
290,1,2
290,3,1
290,7,1
290,12,2
290,13,1
290,16,1
290,21,0
290,22,2
290,29,0
290,45,1
714,1,2
714,11,1
714,16,1
714,20,2
714,22,1
714,28,1
714,31,0
714,35,1
714,43,2
714,47,1
289,1,3
289,2,3
289,3,3
289,12,3
289,15,2
289,17,2
289,37,2
289,40,2
289,62,1
289,76,3
142,1,0
142,9,3
142,10,2
142,16,2
142,20,2
142,21,2
142,22,1
142,37,2
142,52,2
142,86,0
232,1,0
232,13,2
232,29,2
232,31,1
232,40,3
232,47,3
232,49,3
232,51,3
232,63,3
232,72,0
126,1,0
126,9,3
126,11,2
126,16,2
126,19,1
126,22,2
126,39,2
126,47,0
126,55,2
126,66,0
632,1,2
632,3,3
632,5,3
632,9,1
632,13,2
632,29,3
632,37,3
632,43,3
632,65,3
632,105,3
73,1,2
73,3,3
73,9,0
73,13,1
73,16,1
73,20,1
73,35,1
73,37,1
73,40,1
73,53,1
445,1,1
445,3,0
445,10,3
445,13,2
445,16,0
445,20,1
445,25,3
445,37,0
445,43,0
445,45,0
580,1,1
580,3,3
580,12,1
580,15,3
580,22,3
580,27,3
580,31,1
580,44,3
580,51,3
580,80,3
164,1,1
164,14,1
164,20,3
164,29,3
164,30,0
164,31,2
164,41,0
164,56,1
164,58,3
164,89,1
12,1,0
12,2,3
12,4,1
12,8,0
12,10,3
12,26,1
12,31,2
12,34,1
12,43,1
12,50,1
433,1,1
433,5,0
433,9,1
433,15,3
433,16,0
433,25,2
433,28,0
433,43,3
433,52,0
433,58,0
328,1,1
328,3,2
328,8,1
328,10,1
328,16,3
328,23,3
328,34,3
328,53,3
328,62,3
328,74,1
482,1,2
482,5,3
482,10,3
482,16,3
482,35,1
482,39,3
482,40,3
482,43,1
482,54,3
482,88,0
370,1,0
370,9,0
370,16,3
370,20,0
370,23,0
370,35,3
370,37,0
370,53,3
370,58,3
370,66,3
448,1,1
448,3,2
448,13,0
448,17,3
448,20,0
448,35,1
448,37,2
448,43,2
448,50,2
448,58,2
263,1,3
263,13,2
263,16,0
263,20,2
263,37,0
263,40,0
263,41,2
263,43,3
263,62,0
263,81,3
489,1,0
489,13,3
489,31,1
489,39,2
489,41,3
489,47,0
489,50,2
489,56,0
489,63,2
489,80,2
6,1,0
6,13,2
6,16,2
6,20,2
6,25,2
6,35,0
6,36,2
6,37,2
6,38,3
6,39,2
78,1,0
78,9,2
78,10,3
78,16,3
78,20,3
78,21,0
78,22,3
78,29,3
78,30,3
78,43,2
208,1,3
208,3,1
208,8,3
208,9,3
208,28,1
208,34,1
208,44,1
208,47,1
208,53,3
208,65,1
148,1,3
148,3,3
148,9,1
148,20,3
148,22,2
148,29,0
148,35,2
148,40,2
148,43,1
148,51,2
383,1,2
383,10,0
383,34,1
383,39,1
383,40,1
383,44,1
383,47,1
383,48,1
383,79,0
383,102,1
240,1,1
240,2,0
240,13,2
240,16,2
240,19,3
240,20,1
240,23,2
240,43,2
240,49,2
240,54,3
556,1,1
556,5,2
556,13,1
556,17,2
556,19,0
556,20,2
556,25,2
556,35,2
556,39,2
556,66,0
563,1,1
563,6,0
563,10,2
563,14,0
563,16,0
563,25,0
563,34,0
563,45,0
563,47,0
563,61,0
259,1,3
259,7,2
259,9,2
259,13,3
259,34,2
259,37,2
259,56,2
259,58,2
259,62,3
259,98,1
456,1,0
456,4,2
456,8,2
456,15,2
456,21,0
456,34,2
456,40,2
456,54,2
456,60,2
456,61,2
95,1,0
95,2,3
95,3,3
95,9,0
95,10,1
95,13,3
95,20,0
95,22,2
95,44,0
95,67,1
317,1,2
317,2,1
317,3,2
317,10,0
317,13,3
317,16,3
317,22,3
317,34,3
317,37,1
317,62,3
413,1,2
413,3,1
413,12,3
413,16,3
413,21,3
413,25,2
413,28,3
413,30,1
413,31,2
413,50,3
156,1,3
156,3,2
156,8,2
156,21,2
156,22,3
156,25,2
156,31,1
156,35,1
156,39,2
156,56,2
594,1,1
594,3,3
594,7,0
594,10,3
594,16,0
594,22,2
594,29,2
594,55,0
594,60,0
594,63,0
213,1,3
213,14,0
213,15,1
213,16,1
213,17,2
213,23,1
213,31,1
213,34,1
213,35,1
213,40,1
323,1,3
323,3,2
323,12,3
323,25,2
323,27,2
323,31,1
323,34,2
323,37,0
323,39,2
323,40,2
479,1,1
479,3,3
479,17,0
479,20,3
479,22,1
479,23,3
479,31,2
479,32,3
479,35,2
479,65,2
41,1,3
41,16,2
41,30,3
41,31,0
41,34,2
41,35,2
41,49,2
41,72,2
41,74,2
41,75,0
426,1,3
426,9,2
426,13,1
426,28,1
426,34,3
426,35,1
426,37,1
426,40,1
426,54,1
426,58,1
268,1,3
268,5,3
268,9,0
268,10,0
268,21,2
268,23,2
268,27,2
268,37,2
268,40,2
268,55,1
229,1,1
229,9,2
229,13,2
229,23,0
229,34,1
229,37,1
229,40,0
229,43,2
229,51,2
229,55,3
125,1,3
125,15,2
125,16,0
125,22,0
125,28,0
125,30,0
125,39,0
125,47,1
125,50,0
125,81,0
625,1,1
625,3,3
625,9,3
625,15,2
625,16,2
625,29,1
625,31,2
625,34,0
625,36,2
625,43,0
602,1,1
602,3,2
602,10,1
602,11,2
602,13,0
602,17,0
602,20,3
602,49,2
602,56,0
602,80,1
116,1,1
116,12,0
116,13,1
116,14,0
116,17,3
116,23,3
116,35,3
116,40,3
116,47,1
116,61,3
65,1,2
65,3,3
65,5,3
65,26,3
65,34,3
65,36,3
65,39,2
65,40,3
65,41,3
65,55,0
402,1,2
402,2,3
402,9,2
402,10,3
402,13,1
402,15,0
402,18,3
402,30,3
402,41,0
402,55,0
147,1,2
147,2,3
147,3,1
147,5,3
147,37,1
147,40,3
147,47,3
147,61,3
147,76,3
147,77,3
222,1,1
222,9,3
222,10,2
222,13,2
222,16,2
222,20,2
222,34,2
222,41,2
222,54,2
222,72,2
343,1,3
343,3,3
343,16,1
343,20,0
343,21,3
343,28,1
343,31,3
343,35,1
343,61,1
343,66,1
162,1,0
162,9,1
162,16,1
162,27,1
162,29,3
162,31,3
162,42,1
162,48,1
162,58,1
162,85,1
81,1,3
81,12,2
81,15,1
81,31,2
81,37,1
81,39,1
81,41,1
81,67,2
81,77,1
81,85,1
459,1,0
459,6,2
459,12,0
459,13,2
459,15,3
459,22,3
459,23,1
459,34,3
459,55,2
459,56,0
377,1,0
377,13,2
377,17,3
377,20,0
377,28,2
377,29,2
377,37,2
377,42,1
377,55,2
377,60,2
552,1,1
552,9,3
552,12,1
552,16,0
552,22,0
552,23,0
552,31,1
552,39,0
552,45,0
552,55,0
128,1,2
128,2,3
128,3,0
128,12,2
128,13,3
128,20,3
128,28,3
128,35,0
128,44,3
128,47,1
345,1,3
345,13,0
345,16,1
345,23,1
345,25,2
345,34,1
345,37,1
345,54,1
345,58,1
345,97,1
308,1,2
308,4,1
308,6,1
308,13,0
308,16,1
308,23,1
308,31,3
308,50,1
308,72,1
308,90,3
611,1,2
611,11,3
611,13,0
611,17,1
611,21,2
611,22,3
611,34,3
611,37,0
611,43,2
611,56,3
211,1,1
211,3,3
211,13,3
211,19,0
211,37,0
211,40,0
211,44,2
211,54,0
211,57,0
211,89,0
354,1,3
354,5,1
354,15,0
354,23,1
354,27,1
354,32,1
354,52,3
354,55,3
354,60,1
354,62,3
256,1,3
256,8,2
256,13,0
256,14,1
256,20,1
256,22,0
256,31,0
256,35,1
256,44,3
256,53,2
388,1,2
388,2,3
388,4,1
388,6,0
388,14,1
388,16,1
388,40,1
388,41,0
388,50,1
388,51,3
1,1,2
1,2,1
1,3,1
1,4,3
1,5,1
1,6,3
1,7,2
1,8,1
1,9,1
1,10,2
311,1,1
311,9,1
311,15,2
311,28,3
311,34,3
311,35,3
311,37,3
311,58,3
311,87,0
311,101,3
75,1,0
75,5,1
75,15,3
75,17,2
75,23,3
75,34,3
75,40,3
75,43,3
75,52,3
75,56,3
322,1,2
322,3,3
322,9,1
322,17,3
322,20,3
322,41,3
322,44,2
322,45,3
322,61,3
322,87,3
115,1,0
115,3,3
115,9,0
115,12,3
115,13,0
115,20,3
115,41,2
115,51,1
115,53,2
115,54,2
615,1,2
615,8,3
615,13,3
615,34,0
615,36,0
615,37,0
615,42,0
615,43,0
615,47,3
615,62,2
451,1,0
451,13,3
451,16,3
451,31,2
451,35,0
451,36,3
451,37,3
451,43,3
451,62,3
451,94,3
679,1,1
679,6,1
679,10,0
679,16,0
679,19,3
679,34,0
679,37,0
679,59,3
679,61,0
679,66,1
97,1,3
97,10,3
97,15,2
97,17,0
97,31,3
97,37,1
97,39,1
97,43,3
97,62,1
97,90,0
257,1,1
257,2,0
257,5,0
257,31,2
257,35,1
257,37,0
257,48,3
257,52,0
257,60,0
257,90,3
518,1,1
518,2,2
518,9,0
518,11,0
518,13,0
518,16,2
518,19,3
518,31,3
518,53,2
518,65,3
71,1,1
71,13,0
71,15,0
71,34,2
71,35,0
71,47,1
71,51,2
71,54,2
71,55,3
71,66,2
292,1,1
292,10,0
292,13,2
292,19,2
292,21,0
292,28,2
292,35,2
292,52,3
292,73,2
292,99,0
335,1,3
335,9,1
335,16,0
335,20,0
335,21,0
335,28,0
335,35,1
335,36,1
335,37,0
335,61,0
276,1,0
276,5,2
276,9,2
276,20,2
276,22,2
276,23,3
276,24,2
276,31,1
276,37,1
276,50,2
197,1,2
197,9,1
197,11,3
197,17,3
197,23,1
197,32,3
197,37,3
197,56,2
197,90,2
197,91,3
595,1,2
595,12,3
595,13,3
595,20,2
595,21,0
595,32,1
595,35,3
595,50,3
595,58,3
595,59,2
730,1,0
730,3,1
730,9,1
730,11,2
730,14,2
730,20,2
730,25,0
730,34,3
730,53,1
730,73,2
398,1,3
398,10,0
398,13,2
398,25,1
398,35,1
398,40,1
398,47,1
398,51,1
398,53,2
398,91,0
179,1,1
179,9,1
179,20,2
179,23,2
179,31,3
179,34,0
179,42,2
179,48,3
179,54,2
179,65,3
655,1,1
655,2,1
655,3,3
655,11,3
655,13,1
655,16,0
655,31,2
655,40,0
655,55,0
655,56,2
325,1,3
325,2,3
325,11,3
325,25,1
325,28,2
325,31,0
325,43,0
325,47,0
325,55,3
325,61,2
2,1,1
2,3,1
2,9,0
2,11,3
2,12,2
2,13,1
2,14,2
2,15,2
2,16,2
2,17,1
174,1,2
174,3,3
174,6,3
174,10,3
174,13,3
174,21,1
174,22,1
174,35,3
174,60,2
174,61,3
505,1,2
505,12,1
505,17,3
505,20,1
505,32,1
505,39,1
505,40,1
505,52,1
505,60,1
505,96,1
380,1,2
380,3,0
380,9,2
380,13,2
380,21,3
380,37,0
380,41,2
380,43,3
380,56,3
380,63,0
555,1,0
555,16,2
555,20,2
555,22,1
555,23,2
555,34,2
555,35,0
555,36,3
555,40,2
555,63,1
183,1,2
183,25,3
183,29,3
183,31,1
183,33,3
183,34,3
183,37,3
183,55,0
183,75,3
183,95,3
359,1,1
359,9,1
359,16,2
359,22,0
359,25,1
359,34,2
359,48,2
359,55,1
359,61,2
359,97,0
118,1,0
118,8,0
118,16,2
118,20,1
118,23,2
118,25,2
118,28,2
118,29,1
118,34,3
118,53,2
185,1,1
185,12,2
185,20,2
185,21,0
185,25,1
185,31,0
185,35,3
185,43,1
185,55,3
185,60,3
216,1,2
216,3,3
216,8,0
216,13,0
216,15,1
216,16,0
216,26,0
216,31,2
216,49,0
216,70,0
477,1,1
477,9,2
477,13,0
477,17,3
477,20,0
477,27,0
477,29,0
477,41,1
477,43,3
477,66,1
242,1,1
242,3,1
242,8,0
242,13,2
242,31,2
242,34,2
242,35,1
242,37,2
242,40,2
242,43,2
209,1,1
209,3,2
209,10,1
209,20,2
209,31,2
209,35,3
209,36,2
209,41,2
209,43,2
209,61,2
88,1,0
88,9,3
88,10,3
88,16,1
88,19,3
88,21,1
88,37,3
88,42,2
88,51,1
88,55,1
415,1,0
415,6,1
415,22,2
415,31,0
415,35,1
415,41,1
415,58,2
415,62,2
415,63,2
415,69,1
102,1,2
102,9,3
102,15,1
102,27,1
102,28,1
102,31,1
102,34,2
102,50,1
102,60,1
102,73,3
581,1,3
581,13,1
581,19,0
581,37,1
581,39,2
581,41,3
581,43,2
581,47,3
581,56,3
581,63,0
283,1,3
283,2,0
283,13,1
283,17,0
283,21,1
283,31,0
283,41,0
283,55,0
283,76,3
283,90,2
718,1,0
718,9,0
718,12,1
718,13,1
718,16,2
718,22,2
718,25,1
718,31,0
718,34,2
718,58,2
525,1,2
525,3,1
525,13,3
525,19,3
525,31,0
525,40,1
525,53,1
525,56,3
525,60,0
525,65,1
562,1,0
562,4,0
562,13,1
562,16,1
562,21,2
562,22,2
562,37,2
562,40,1
562,43,2
562,48,1
419,1,0
419,9,2
419,21,3
419,34,3
419,35,3
419,43,3
419,44,3
419,49,3
419,54,3
419,69,3
46,1,3
46,2,1
46,7,0
46,9,0
46,16,0
46,23,1
46,37,1
46,40,0
46,43,0
46,47,3
574,1,3
574,14,3
574,20,3
574,21,1
574,25,2
574,27,0
574,28,0
574,30,2
574,43,2
574,56,1
8,1,1
8,3,3
8,5,3
8,20,0
8,23,0
8,40,0
8,44,0
8,45,0
8,46,3
8,47,1
87,1,2
87,8,1
87,14,0
87,16,1
87,28,1
87,31,3
87,34,1
87,39,0
87,43,1
87,69,1
628,1,3
628,8,0
628,13,0
628,16,0
628,20,0
628,29,3
628,34,0
628,35,0
628,53,3
628,66,0
339,2,2
339,3,2
339,12,0
339,14,2
339,19,0
339,32,0
339,34,1
339,35,2
339,37,2
339,67,0
566,2,3
566,3,3
566,8,2
566,20,3
566,23,3
566,42,2
566,43,3
566,54,2
566,60,3
566,62,0
427,2,3
427,3,0
427,10,3
427,13,1
427,15,3
427,21,3
427,22,3
427,34,3
427,42,3
427,67,3
137,2,3
137,10,2
137,21,3
137,23,3
137,27,3
137,34,0
137,35,1
137,37,3
137,44,1
137,50,3
432,2,2
432,14,3
432,16,2
432,20,0
432,22,2
432,24,2
432,29,1
432,31,1
432,34,2
432,53,2
349,2,1
349,5,2
349,6,1
349,9,3
349,14,0
349,20,1
349,34,2
349,35,2
349,42,1
349,51,1
49,2,2
49,3,1
49,9,3
49,16,2
49,25,1
49,28,2
49,35,2
49,50,2
49,73,0
49,76,0
135,2,2
135,3,1
135,5,2
135,12,0
135,25,2
135,31,0
135,34,2
135,35,2
135,53,2
135,58,2
367,2,1
367,3,0
367,16,1
367,19,0
367,20,0
367,23,1
367,31,2
367,40,1
367,50,1
367,63,1
425,2,2
425,3,3
425,12,3
425,16,2
425,31,3
425,34,2
425,35,1
425,37,0
425,56,0
425,99,2
83,2,0
83,10,0
83,11,0
83,13,0
83,16,0
83,20,0
83,21,2
83,26,3
83,77,0
83,89,3
300,2,1
300,3,0
300,9,0
300,16,1
300,21,3
300,22,1
300,40,1
300,49,1
300,65,1
300,68,1
252,2,2
252,3,3
252,7,2
252,16,2
252,22,0
252,23,3
252,39,2
252,41,2
252,42,2
252,54,2
544,2,0
544,3,1
544,5,0
544,9,3
544,13,0
544,16,0
544,35,0
544,40,0
544,43,2
544,59,0
288,2,0
288,9,3
288,22,1
288,28,0
288,29,0
288,31,3
288,34,3
288,40,0
288,43,2
288,58,0
352,2,1
352,11,0
352,20,1
352,21,2
352,25,2
352,31,3
352,35,1
352,41,2
352,44,0
352,52,0
644,2,1
644,3,1
644,10,3
644,13,0
644,19,1
644,21,2
644,31,0
644,34,1
644,40,1
644,56,1
423,2,0
423,13,1
423,16,0
423,17,0
423,23,0
423,53,0
423,56,1
423,60,0
423,65,0
423,90,0
436,2,3
436,3,0
436,4,3
436,7,3
436,16,3
436,20,1
436,22,3
436,37,3
436,61,3
436,70,3
353,2,2
353,9,2
353,16,2
353,22,2
353,31,0
353,40,2
353,43,2
353,58,2
353,69,1
353,70,2
64,2,2
64,13,2
64,23,2
64,29,3
64,35,2
64,39,2
64,40,2
64,47,2
64,55,2
64,83,2
169,2,1
169,7,2
169,13,3
169,16,1
169,20,1
169,21,1
169,35,1
169,39,3
169,45,1
169,62,1
577,2,2
577,7,2
577,9,3
577,10,2
577,28,2
577,31,0
577,37,0
577,50,2
577,56,3
577,81,0
63,2,1
63,3,0
63,19,2
63,34,1
63,37,1
63,40,1
63,43,3
63,55,0
63,83,1
63,84,1
453,2,3
453,5,3
453,7,3
453,12,2
453,13,3
453,20,1
453,43,1
453,47,3
453,55,3
453,70,3
10,2,0
10,3,0
10,9,2
10,12,3
10,16,0
10,21,2
10,34,3
10,51,0
10,53,2
10,54,0
171,2,2
171,9,3
171,15,3
171,16,2
171,35,2
171,37,2
171,41,2
171,55,2
171,57,0
171,61,2
441,2,3
441,9,0
441,17,3
441,25,3
441,29,3
441,30,3
441,35,3
441,37,0
441,47,1
441,73,3
668,2,3
668,3,0
668,13,0
668,19,0
668,22,2
668,23,3
668,35,3
668,40,3
668,44,3
668,54,3
25,2,2
25,3,1
25,9,1
25,10,3
25,22,3
25,34,2
25,44,0
25,50,2
25,58,2
25,66,3
537,2,1
537,9,1
537,12,0
537,20,3
537,23,3
537,30,0
537,36,3
537,47,2
537,66,0
537,76,0
188,2,2
188,3,3
188,9,0
188,15,0
188,16,0
188,28,0
188,31,3
188,40,0
188,41,2
188,60,1
231,2,0
231,4,0
231,6,2
231,16,1
231,17,2
231,19,2
231,35,2
231,37,1
231,43,1
231,68,1
561,2,0
561,8,2
561,13,0
561,17,2
561,19,2
561,20,3
561,35,1
561,39,1
561,55,1
561,56,1
146,2,2
146,3,2
146,5,3
146,9,2
146,15,1
146,21,2
146,22,1
146,37,1
146,40,1
146,76,3
45,2,3
45,3,2
45,9,2
45,10,3
45,16,0
45,20,0
45,31,1
45,39,1
45,53,0
45,67,0
237,2,0
237,5,0
237,13,0
237,20,1
237,33,2
237,35,0
237,41,2
237,43,1
237,44,1
237,60,1
330,2,2
330,8,2
330,27,0
330,31,2
330,34,0
330,35,3
330,39,0
330,47,0
330,69,0
330,96,0
80,2,2
80,5,3
80,9,3
80,16,1
80,18,1
80,20,3
80,25,1
80,53,3
80,58,1
80,87,1
382,2,0
382,9,2
382,13,3
382,19,1
382,20,3
382,21,2
382,23,3
382,28,3
382,40,3
382,56,0
652,2,2
652,9,1
652,13,0
652,16,0
652,31,1
652,34,0
652,40,0
652,57,0
652,62,0
652,66,0
145,2,1
145,9,3
145,13,1
145,16,0
145,17,2
145,22,0
145,29,0
145,31,0
145,32,3
145,39,0
430,2,1
430,8,2
430,20,1
430,22,2
430,23,0
430,29,2
430,31,0
430,56,3
430,61,2
430,83,1
218,2,3
218,3,2
218,6,3
218,14,2
218,17,1
218,31,2
218,40,2
218,55,1
218,62,2
218,69,2
235,2,0
235,3,2
235,9,0
235,10,2
235,12,2
235,13,2
235,16,2
235,26,3
235,50,2
235,95,2
297,2,3
297,3,1
297,9,3
297,28,2
297,34,2
297,37,2
297,40,2
297,41,1
297,51,2
297,55,2
210,2,0
210,3,1
210,13,1
210,31,3
210,35,2
210,47,2
210,48,3
210,54,0
210,66,2
210,94,2
123,2,1
123,3,3
123,16,2
123,21,2
123,26,0
123,31,3
123,35,2
123,37,2
123,50,2
123,52,0
496,2,2
496,9,3
496,16,1
496,17,2
496,28,1
496,31,1
496,35,1
496,43,1
496,49,1
496,69,1
109,2,0
109,3,1
109,15,1
109,21,2
109,34,1
109,35,1
109,40,1
109,44,1
109,47,1
109,78,1
539,2,3
539,3,2
539,8,2
539,21,3
539,23,1
539,31,1
539,43,2
539,45,0
539,47,1
539,55,2
523,2,3
523,10,1
523,20,0
523,23,0
523,30,0
523,37,2
523,49,3
523,51,3
523,58,0
523,63,0
538,2,2
538,9,2
538,13,3
538,31,0
538,47,3
538,50,3
538,54,3
538,58,3
538,60,3
538,61,3
614,2,0
614,3,0
614,13,0
614,21,0
614,29,2
614,30,1
614,34,2
614,35,2
614,61,2
614,65,2
546,2,0
546,3,2
546,8,2
546,12,0
546,13,1
546,16,2
546,21,3
546,25,2
546,54,2
546,56,2
435,2,1
435,4,0
435,7,0
435,12,1
435,20,0
435,27,0
435,62,3
435,72,0
435,94,0
435,105,3
394,2,0
394,5,1
394,13,3
394,15,3
394,17,2
394,31,1
394,34,0
394,40,3
394,49,3
394,96,3
358,2,2
358,9,1
358,12,1
358,13,3
358,21,0
358,25,3
358,35,3
358,36,3
358,52,3
358,54,3
638,2,3
638,9,3
638,20,2
638,26,1
638,31,3
638,43,1
638,44,2
638,51,1
638,60,2
638,73,2
344,2,1
344,3,2
344,4,2
344,23,2
344,37,2
344,61,2
344,62,3
344,72,0
344,85,2
344,99,2
168,2,3
168,3,0
168,7,0
168,9,3
168,13,0
168,29,1
168,44,0
168,53,3
168,61,0
168,76,0
532,2,2
532,5,0
532,14,2
532,21,0
532,23,3
532,26,2
532,27,3
532,35,1
532,67,0
532,69,3
374,2,2
374,3,1
374,9,2
374,21,0
374,23,1
374,26,1
374,35,0
374,40,1
374,41,1
374,62,3
363,2,2
363,10,2
363,13,2
363,15,3
363,37,3
363,39,3
363,40,3
363,50,3
363,56,1
363,60,3
334,2,2
334,12,0
334,20,3
334,23,3
334,26,3
334,28,3
334,35,3
334,43,3
334,47,3
334,98,3
62,2,2
62,7,0
62,10,3
62,13,0
62,34,0
62,39,2
62,42,0
62,61,0
62,76,3
62,81,0
393,2,3
393,3,3
393,7,0
393,16,0
393,27,0
393,31,2
393,35,3
393,37,0
393,39,0
393,70,1
407,2,0
407,9,2
407,29,0
407,31,0
407,34,3
407,50,1
407,56,1
407,63,1
407,66,1
407,85,1
241,2,3
241,3,0
241,5,0
241,12,1
241,13,0
241,22,0
241,25,0
241,29,1
241,41,1
241,58,0
