question,worker,answer
95,67,3
617,1,2
617,10,2
617,19,3
617,21,2
617,31,2
617,34,0
617,35,3
617,39,2
617,43,2
617,58,2
317,1,3
317,2,2
317,3,3
317,10,3
317,13,3
317,16,0
317,22,1
317,34,2
317,37,3
317,62,3
283,1,0
283,2,2
283,13,0
283,17,0
283,21,0
283,31,2
283,41,0
283,55,2
283,76,3
283,90,0
292,1,2
292,10,2
292,13,2
292,19,2
292,21,2
292,28,2
292,35,3
292,52,1
292,73,2
292,99,0
148,1,2
148,3,2
148,9,2
148,20,2
148,22,0
148,29,1
148,35,2
148,40,0
148,43,2
148,51,3
413,1,3
413,3,3
413,12,3
413,16,3
413,21,3
413,25,3
413,28,3
413,30,1
413,31,3
413,50,0
602,1,2
602,3,2
602,10,2
602,11,1
602,13,2
602,17,2
602,20,2
602,49,2
602,56,2
602,80,0
611,1,3
611,11,3
611,13,3
611,17,2
611,21,1
611,22,3
611,34,3
611,37,3
611,43,3
611,56,3
125,1,0
125,15,0
125,16,0
125,22,0
125,28,0
125,30,1
125,39,0
125,47,0
125,50,1
125,81,0
451,1,3
451,13,3
451,16,2
451,31,2
451,35,2
451,36,2
451,37,3
451,43,3
451,62,3
451,94,3
287,1,0
287,3,0
287,9,3
287,11,1
287,20,2
287,22,2
287,29,0
287,43,0
287,58,0
287,90,1
6,1,2
6,13,2
6,16,2
6,20,1
6,25,3
6,35,1
6,36,0
6,37,2
6,38,2
6,39,3
41,1,2
41,16,2
41,30,2
41,31,2
41,34,1
41,35,3
41,49,2
41,72,1
41,74,2
41,75,2
704,1,3
704,16,3
704,21,1
704,28,3
704,34,3
704,35,0
704,51,1
704,54,0
704,73,3
704,107,3
23,1,0
23,3,0
23,10,0
23,13,1
23,20,1
23,36,1
23,39,3
23,48,0
23,55,0
23,64,0
718,1,2
718,9,1
718,12,0
718,13,3
718,16,2
718,22,2
718,25,1
718,31,2
718,34,2
718,58,2
505,1,1
505,12,0
505,17,1
505,20,2
505,32,0
505,39,2
505,40,2
505,52,1
505,60,1
505,96,3
290,1,1
290,3,1
290,7,2
290,12,1
290,13,0
290,16,1
290,21,0
290,22,1
290,29,1
290,45,1
383,1,1
383,10,1
383,34,1
383,39,0
383,40,1
383,44,0
383,47,2
383,48,1
383,79,1
383,102,1
46,1,0
46,2,1
46,7,1
46,9,3
46,16,1
46,23,0
46,37,2
46,40,3
46,43,0
46,47,1
229,1,0
229,9,0
229,13,0
229,23,0
229,34,2
229,37,0
229,40,0
229,43,0
229,51,0
229,55,0
242,1,2
242,3,2
242,8,1
242,13,2
242,31,2
242,34,2
242,35,3
242,37,2
242,40,2
242,43,2
208,1,1
208,3,1
208,8,2
208,9,1
208,28,0
208,34,1
208,44,1
208,47,0
208,53,1
208,65,1
276,1,2
276,5,2
276,9,3
276,20,3
276,22,0
276,23,2
276,24,1
276,31,1
276,37,2
276,50,1
124,1,2
124,9,0
124,19,2
124,21,2
124,23,2
124,25,2
124,35,3
124,36,3
124,40,1
124,56,2
497,1,3
497,4,3
497,5,3
497,21,3
497,23,3
497,35,2
497,43,3
497,53,1
497,54,3
497,55,0
220,1,0
220,3,0
220,5,0
220,21,0
220,23,1
220,44,2
220,47,1
220,57,0
220,61,2
220,76,0
524,1,3
524,10,3
524,14,1
524,21,3
524,30,0
524,35,3
524,40,0
524,54,3
524,66,3
524,69,3
445,1,0
445,3,0
445,10,0
445,13,0
445,16,0
445,20,1
445,25,2
445,37,0
445,43,0
445,45,2
222,1,2
222,9,3
222,10,1
222,13,2
222,16,1
222,20,1
222,34,2
222,41,1
222,54,0
222,72,2
428,1,0
428,3,0
428,5,0
428,17,0
428,27,0
428,34,0
428,41,2
428,61,0
428,72,0
428,80,1
128,1,3
128,2,1
128,3,1
128,12,3
128,13,3
128,20,3
128,28,3
128,35,1
128,44,2
128,47,3
562,1,1
562,4,2
562,13,0
562,16,1
562,21,1
562,22,1
562,37,1
562,40,3
562,43,0
562,48,2
328,1,3
328,3,3
328,8,2
328,10,3
328,16,2
328,23,0
328,34,0
328,53,2
328,62,0
328,74,3
272,1,3
272,16,3
272,28,3
272,29,3
272,34,2
272,39,3
272,42,3
272,48,3
272,58,1
272,88,3
518,1,2
518,2,0
518,9,0
518,11,2
518,13,3
518,16,2
518,19,2
518,31,2
518,53,2
518,65,3
301,1,3
301,3,3
301,5,3
301,10,3
301,13,0
301,31,3
301,35,2
301,39,3
301,55,3
301,56,2
213,1,1
213,14,2
213,15,1
213,16,3
213,17,1
213,23,1
213,31,1
213,34,1
213,35,1
213,40,2
530,1,3
530,3,3
530,9,3
530,13,3
530,15,3
530,16,3
530,22,3
530,37,3
530,53,2
530,55,3
209,1,2
209,3,2
209,10,2
209,20,0
209,31,2
209,35,0
209,36,2
209,41,1
209,43,1
209,61,3
65,1,3
65,3,3
65,5,3
65,26,3
65,34,3
65,36,0
65,39,1
65,40,3
65,41,2
65,55,2
257,1,0
257,2,3
257,5,0
257,31,0
257,35,0
257,37,0
257,48,2
257,52,0
257,60,0
257,90,0
197,1,3
197,9,3
197,11,3
197,17,3
197,23,3
197,32,2
197,37,3
197,56,3
197,90,0
197,91,3
525,1,1
525,3,1
525,13,0
525,19,3
525,31,1
525,40,1
525,53,2
525,56,1
525,60,2
525,65,1
90,1,1
90,3,1
90,4,1
90,13,3
90,36,1
90,48,2
90,49,1
90,50,1
90,77,1
90,90,0
730,1,2
730,3,1
730,9,0
730,11,2
730,14,0
730,20,2
730,25,2
730,34,2
730,53,1
730,73,1
452,1,2
452,2,2
452,9,2
452,16,3
452,25,2
452,28,3
452,29,2
452,31,3
452,37,2
452,56,1
415,1,2
415,6,2
415,22,2
415,31,2
415,35,3
415,41,1
415,58,2
415,62,0
415,63,2
415,69,2
223,1,2
223,2,3
223,3,2
223,6,2
223,9,3
223,20,1
223,29,2
223,31,2
223,35,3
223,45,2
369,1,2
369,5,2
369,14,3
369,16,0
369,23,3
369,34,2
369,35,2
369,37,2
369,85,2
369,88,2
84,1,0
84,14,3
84,16,3
84,17,0
84,20,0
84,22,0
84,25,1
84,35,2
84,40,3
84,56,0
2,1,2
2,3,3
2,9,2
2,11,2
2,12,3
2,13,2
2,14,3
2,15,2
2,16,2
2,17,2
110,1,2
110,3,2
110,9,1
110,21,2
110,22,3
110,35,2
110,45,3
110,55,0
110,56,2
110,61,3
216,1,0
216,3,1
216,8,3
216,13,0
216,15,0
216,16,1
216,26,0
216,31,0
216,49,0
216,70,0
347,1,1
347,3,1
347,8,0
347,10,1
347,12,1
347,34,1
347,44,3
347,47,2
347,50,1
347,61,1
419,1,3
419,9,1
419,21,3
419,34,3
419,35,1
419,43,3
419,44,0
419,49,3
419,54,3
419,69,0
335,1,0
335,9,0
335,16,0
335,20,2
335,21,0
335,28,3
335,35,1
335,36,3
335,37,0
335,61,3
529,1,2
529,10,1
529,17,2
529,20,2
529,31,3
529,40,1
529,43,2
529,53,0
529,55,2
529,97,2
580,1,3
580,3,3
580,12,3
580,15,3
580,22,0
580,27,3
580,31,3
580,44,1
580,51,3
580,80,0
115,1,2
115,3,2
115,9,1
115,12,3
115,13,2
115,20,2
115,41,2
115,51,2
115,53,3
115,54,3
126,1,2
126,9,2
126,11,3
126,16,1
126,19,1
126,22,3
126,39,3
126,47,1
126,55,2
126,66,2
479,1,3
479,3,3
479,17,3
479,20,1
479,22,3
479,23,0
479,31,3
479,32,3
479,35,0
479,65,2
365,1,1
365,6,1
365,9,2
365,16,1
365,22,3
365,35,0
365,40,1
365,43,1
365,44,0
365,55,3
73,1,1
73,3,1
73,9,1
73,13,1
73,16,1
73,20,2
73,35,1
73,37,1
73,40,2
73,53,1
433,1,0
433,5,0
433,9,0
433,15,0
433,16,1
433,25,0
433,28,0
433,43,0
433,52,2
433,58,0
106,1,3
106,3,2
106,9,3
106,37,3
106,42,3
106,43,3
106,54,3
106,55,0
106,56,2
106,61,2
343,1,1
343,3,1
343,16,3
343,20,2
343,21,1
343,28,1
343,31,1
343,35,1
343,61,0
343,66,0
250,1,3
250,3,3
250,29,3
250,35,0
250,39,1
250,40,3
250,43,2
250,73,3
250,83,1
250,90,2
268,1,2
268,5,2
268,9,3
268,10,2
268,21,2
268,23,3
268,27,0
268,37,2
268,40,2
268,55,3
628,1,3
628,8,3
628,13,1
628,16,0
628,20,1
628,29,0
628,34,0
628,35,3
628,53,0
628,66,0
388,1,3
388,2,2
388,4,0
388,6,1
388,14,3
388,16,3
388,40,1
388,41,0
388,50,1
388,51,1
8,1,2
8,3,0
8,5,0
8,20,0
8,23,2
8,40,0
8,44,2
8,45,3
8,46,0
8,47,0
311,1,2
311,9,3
311,15,3
311,28,2
311,34,3
311,35,3
311,37,3
311,58,3
311,87,1
311,101,3
102,1,3
102,9,3
102,15,1
102,27,2
102,28,1
102,31,2
102,34,1
102,50,0
102,60,3
102,73,1
100,1,2
100,3,0
100,4,2
100,10,0
100,13,0
100,26,0
100,34,1
100,49,0
100,56,2
100,61,2
477,1,1
477,9,2
477,13,1
477,17,0
477,20,0
477,27,3
477,29,1
477,41,1
477,43,1
477,66,0
553,1,3
553,2,3
553,5,2
553,28,2
553,43,2
553,44,0
553,50,2
553,54,3
553,61,0
553,99,2
682,1,0
682,15,1
682,21,1
682,22,2
682,25,0
682,28,1
682,30,2
682,31,1
682,50,1
682,58,2
563,1,1
563,6,0
563,10,0
563,14,3
563,16,2
563,25,2
563,34,0
563,45,0
563,47,0
563,61,0
289,1,1
289,2,0
289,3,2
289,12,2
289,15,2
289,17,2
289,37,2
289,40,3
289,62,2
289,76,2
304,1,3
304,2,0
304,16,1
304,17,0
304,23,2
304,29,1
304,31,3
304,61,0
304,90,0
304,97,1
354,1,3
354,5,1
354,15,1
354,23,0
354,27,1
354,32,0
354,52,0
354,55,1
354,60,1
354,62,2
34,1,1
34,3,3
34,13,3
34,14,2
34,15,0
34,16,0
34,24,0
34,31,0
34,35,1
34,53,2
322,1,0
322,3,3
322,9,2
322,17,3
322,20,3
322,41,3
322,44,3
322,45,3
322,61,3
322,87,3
556,1,3
556,5,2
556,13,0
556,17,2
556,19,2
556,20,3
556,25,2
556,35,1
556,39,0
556,66,2
232,1,2
232,13,3
232,29,3
232,31,3
232,40,1
232,47,1
232,49,3
232,51,3
232,63,3
232,72,3
368,1,3
368,3,3
368,9,3
368,13,0
368,19,2
368,24,0
368,31,0
368,34,0
368,40,0
368,47,0
12,1,2
12,2,0
12,4,1
12,8,2
12,10,1
12,26,1
12,31,1
12,34,1
12,43,1
12,50,0
705,1,3
705,13,3
705,20,3
705,22,2
705,29,2
705,30,1
705,34,2
705,58,2
705,60,2
705,61,2
426,1,2
426,9,1
426,13,1
426,28,3
426,34,1
426,35,3
426,37,1
426,40,3
426,54,1
426,58,1
147,1,2
147,2,3
147,3,3
147,5,1
147,37,3
147,40,2
147,47,3
147,61,3
147,76,3
147,77,3
359,1,0
359,9,3
359,16,0
359,22,2
359,25,2
359,34,2
359,48,2
359,55,0
359,61,2
359,97,2
113,1,0
113,2,0
113,3,3
113,12,2
113,20,0
113,23,3
113,37,3
113,52,3
113,54,1
113,73,1
155,1,0
155,2,2
155,3,2
155,4,1
155,10,2
155,15,2
155,22,3
155,23,0
155,40,2
155,61,1
679,1,2
679,6,0
679,10,2
679,16,0
679,19,3
679,34,0
679,37,0
679,59,0
679,61,0
679,66,0
270,1,0
270,11,2
270,16,3
270,20,3
270,35,2
270,39,3
270,40,3
270,69,1
270,81,3
270,85,3
579,1,3
579,7,2
579,9,0
579,12,2
579,13,3
579,17,0
579,20,2
579,25,0
579,51,2
579,53,2
78,1,1
78,9,3
78,10,3
78,16,3
78,20,2
78,21,3
78,22,3
78,29,3
78,30,0
78,43,3
594,1,2
594,3,0
594,7,1
594,10,0
594,16,1
594,22,3
594,29,0
594,55,0
594,60,2
594,63,0
595,1,0
595,12,3
595,13,3
595,20,3
595,21,3
595,32,3
595,35,0
595,50,2
595,58,3
595,59,2
75,1,1
75,5,3
75,15,3
75,17,3
75,23,3
75,34,3
75,40,3
75,43,1
75,52,3
75,56,1
325,1,1
325,2,2
325,11,2
325,25,2
325,28,3
325,31,1
325,43,3
325,47,1
325,55,2
325,61,0
555,1,3
555,16,2
555,20,1
555,22,3
555,23,2
555,34,2
555,35,1
555,36,0
555,40,0
555,63,0
377,1,0
377,13,2
377,17,2
377,20,3
377,28,2
377,29,3
377,37,2
377,42,2
377,55,2
377,60,2
366,1,2
366,4,2
366,16,3
366,21,3
366,34,3
366,35,2
366,39,1
366,41,2
366,43,3
366,51,3
403,1,3
403,3,1
403,13,1
403,16,1
403,22,3
403,35,2
403,40,1
403,43,1
403,56,1
403,61,1
256,1,0
256,8,1
256,13,1
256,14,3
256,20,1
256,22,3
256,31,0
256,35,3
256,44,0
256,53,1
164,1,0
164,14,1
164,20,1
164,29,0
164,30,1
164,31,0
164,41,0
164,56,3
164,58,3
164,89,3
323,1,0
323,3,2
323,12,2
323,25,1
323,27,2
323,31,0
323,34,2
323,37,2
323,39,3
323,40,2
345,1,2
345,13,0
345,16,0
345,23,2
345,25,0
345,34,1
345,37,1
345,54,1
345,58,2
345,97,2
650,1,0
650,2,0
650,3,2
650,9,2
650,16,2
650,17,2
650,20,1
650,35,0
650,40,2
650,43,2
97,1,2
97,10,1
97,15,1
97,17,1
97,31,1
97,37,2
97,39,1
97,43,1
97,62,1
97,90,1
42,1,1
42,10,2
42,11,0
42,12,0
42,16,3
42,35,1
42,40,1
42,43,0
42,58,3
42,65,0
1,1,1
1,2,2
1,3,3
1,4,3
1,5,1
1,6,3
1,7,2
1,8,3
1,9,3
1,10,3
678,1,1
678,13,3
678,16,1
678,20,0
678,22,1
678,25,2
678,34,3
678,43,3
678,54,3
678,88,3
156,1,1
156,3,2
156,8,1
156,21,0
156,22,2
156,25,2
156,31,2
156,35,2
156,39,2
156,56,2
183,1,2
183,25,3
183,29,3
183,31,1
183,33,3
183,34,1
183,37,3
183,55,1
183,75,2
183,95,3
632,1,1
632,3,3
632,5,3
632,9,1
632,13,1
632,29,3
632,37,3
632,43,3
632,65,3
632,105,3
211,1,2
211,3,0
211,13,1
211,19,0
211,37,0
211,40,0
211,44,0
211,54,0
211,57,0
211,89,0
231,2,1
231,4,2
231,6,3
231,16,1
231,17,0
231,19,1
231,35,2
231,37,1
231,43,1
231,68,1
234,2,1
234,3,1
234,9,2
234,16,1
234,20,1
234,43,1
234,55,3
234,56,1
234,63,0
234,74,0
393,2,0
393,3,1
393,7,0
393,16,0
393,27,2
393,31,2
393,35,0
393,37,3
393,39,2
393,70,0
63,2,1
63,3,1
63,19,3
63,34,2
63,37,2
63,40,1
63,43,0
63,55,1
63,83,0
63,84,3
427,2,3
427,3,3
427,10,3
427,13,3
427,15,3
427,21,1
427,22,1
427,34,0
427,42,3
427,67,2
218,2,2
218,3,2
218,6,2
218,14,2
218,17,2
218,31,2
218,40,2
218,55,2
218,62,2
218,69,2
25,2,2
25,3,1
25,9,2
25,10,2
25,22,2
25,34,2
25,44,2
25,50,2
25,58,0
25,66,2
210,2,2
210,3,1
210,13,0
210,31,1
210,35,3
210,47,2
210,48,2
210,54,2
210,66,2
210,94,0
430,2,2
430,8,2
430,20,1
430,22,2
430,23,0
430,29,2
430,31,0
430,56,2
430,61,0
430,83,3
21,2,2
21,15,0
21,16,2
21,23,3
21,34,2
21,40,2
21,43,2
21,47,3
21,50,2
21,63,2
577,2,2
577,7,2
577,9,2
577,10,2
577,28,2
577,31,2
577,37,3
577,50,1
577,56,2
577,81,2
444,2,1
444,4,2
444,10,1
444,21,1
444,23,2
444,31,3
444,40,1
444,41,3
444,51,1
444,66,1
614,2,2
614,3,2
614,13,2
614,21,2
614,29,3
614,30,2
614,34,1
614,35,3
614,61,2
614,65,2
339,2,2
339,3,3
339,12,2
339,14,0
339,19,2
339,32,3
339,34,2
339,35,1
339,37,2
339,67,2
358,2,3
358,9,0
358,12,3
358,13,3
358,21,3
358,25,3
358,35,0
358,36,3
358,52,2
358,54,3
135,2,2
135,3,2
135,5,2
135,12,2
135,25,2
135,31,3
135,34,2
135,35,0
135,53,2
135,58,2
435,2,0
435,4,0
435,7,3
435,12,0
435,20,3
435,27,0
435,62,0
435,72,0
435,94,2
435,105,3
353,2,2
353,9,3
353,16,0
353,22,0
353,31,2
353,40,3
353,43,2
353,58,0
353,69,1
353,70,0
382,2,3
382,9,0
382,13,3
382,19,3
382,20,0
382,21,3
382,23,1
382,28,3
382,40,3
382,56,3
330,2,0
330,8,0
330,27,1
330,31,2
330,34,0
330,35,1
330,39,2
330,47,0
330,69,0
330,96,0
352,2,1
352,11,1
352,20,1
352,21,3
352,25,1
352,31,1
352,35,2
352,41,3
352,44,1
352,52,1
235,2,2
235,3,2
235,9,2
235,10,2
235,12,1
235,13,1
235,16,2
235,26,2
235,50,2
235,95,2
169,2,1
169,7,2
169,13,1
169,16,1
169,20,3
169,21,1
169,35,0
169,39,3
169,45,1
169,62,2
66,2,3
66,9,2
66,13,3
66,16,3
66,23,3
66,25,2
66,39,3
66,47,2
66,56,1
66,68,3
80,2,1
80,5,1
80,9,2
80,16,2
80,18,3
80,20,0
80,25,0
80,53,0
80,58,1
80,87,0
175,2,1
175,3,1
175,13,3
175,16,2
175,21,2
175,30,3
175,35,2
175,40,1
175,43,2
175,47,1
64,2,2
64,13,3
64,23,0
64,29,2
64,35,2
64,39,2
64,40,2
64,47,1
64,55,3
64,83,2
123,2,2
123,3,2
123,16,2
123,21,2
123,26,2
123,31,2
123,35,0
123,37,2
123,50,2
123,52,2
331,2,3
331,3,3
331,13,3
331,14,0
331,16,3
331,27,1
331,35,0
331,40,1
331,58,1
331,68,3
374,2,2
374,3,1
374,9,2
374,21,1
374,23,2
374,26,3
374,35,0
374,40,1
374,41,3
374,62,2
532,2,2
532,5,0
532,14,1
532,21,2
532,23,1
532,26,3
532,27,1
532,35,0
532,67,3
532,69,2
450,2,2
450,10,3
450,12,3
450,13,3
450,25,0
450,32,1
450,35,3
450,40,3
450,41,0
450,52,0
109,2,2
109,3,1
109,15,1
109,21,3
109,34,3
109,35,1
109,40,0
109,44,2
109,47,2
109,78,1
252,2,3
252,3,2
252,7,3
252,16,1
252,22,2
252,23,3
252,39,1
252,41,0
252,42,1
252,54,3
425,2,1
425,3,3
425,12,2
425,16,0
425,31,3
425,34,2
425,35,0
425,37,0
425,56,2
425,99,0
217,2,2
217,8,2
217,9,3
217,17,1
217,27,2
217,37,1
217,41,2
217,60,2
217,63,1
217,77,1
496,2,2
496,9,1
496,16,2
496,17,1
496,28,1
496,31,1
496,35,2
496,43,1
496,49,1
496,69,1
561,2,2
561,8,3
561,13,1
561,17,1
561,19,1
561,20,2
561,35,0
561,39,1
561,55,2
561,56,2
83,2,3
83,10,0
83,11,0
83,13,0
83,16,0
83,20,2
83,21,3
83,26,0
83,77,0
83,89,2
652,2,2
652,9,1
652,13,3
652,16,0
652,31,1
652,34,1
652,40,2
652,57,0
652,62,0
652,66,0
297,2,1
297,3,2
297,9,2
297,28,2
297,34,2
297,37,0
297,40,2
297,41,0
297,51,2
297,55,1
300,2,2
300,3,1
300,9,2
300,16,1
300,21,1
300,22,0
300,40,1
300,49,1
300,65,1
300,68,1
544,2,3
544,3,0
544,5,0
544,9,0
544,13,1
544,16,0
544,35,0
544,40,0
544,43,1
544,59,0
638,2,1
638,9,0
638,20,0
638,26,2
638,31,2
638,43,2
638,44,0
638,51,2
638,60,2
638,73,2
644,2,0
644,3,1
644,10,1
644,13,1
644,19,1
644,21,1
644,31,2
644,34,1
644,40,1
644,56,1
449,2,1
449,5,3
449,12,3
449,20,0
449,23,3
449,35,2
449,37,3
449,41,2
449,46,2
449,57,3
137,2,0
137,10,3
137,21,3
137,23,2
137,27,1
137,34,3
137,35,2
137,37,3
137,44,0
137,50,3
171,2,1
171,9,3
171,15,2
171,16,2
171,35,0
171,37,2
171,41,2
171,55,0
171,57,0
171,61,3
432,2,1
432,14,0
432,16,2
432,20,2
432,22,1
432,24,3
432,29,2
432,31,1
432,34,2
432,53,2
546,2,0
546,3,2
546,8,3
546,12,2
546,13,0
546,16,1
546,21,2
546,25,3
546,54,2
546,56,2
288,2,2
288,9,3
288,22,0
288,28,2
288,29,0
288,31,1
288,34,0
288,40,0
288,43,0
288,58,0
146,2,2
146,3,1
146,5,1
146,9,2
146,15,1
146,21,0
146,22,1
146,37,1
146,40,1
146,76,0
324,2,2
324,9,2
324,13,3
324,19,0
324,24,3
324,31,1
324,44,3
324,62,3
324,88,3
324,89,3
627,2,0
627,3,2
627,5,0
627,9,3
627,12,1
627,16,3
627,35,2
627,40,2
627,43,2
627,60,2
367,2,2
367,3,1
367,16,3
367,19,2
367,20,2
367,23,0
367,31,1
367,40,1
367,50,1
367,63,0
539,2,0
539,3,2
539,8,1
539,21,1
539,23,1
539,31,1
539,43,1
539,45,0
539,47,2
539,55,1
668,2,2
668,3,3
668,13,3
668,19,3
668,22,1
668,23,3
668,35,2
668,40,3
668,44,2
668,54,1
407,2,0
407,9,0
407,29,2
407,31,0
407,34,1
407,50,1
407,56,1
407,63,1
407,66,1
407,85,1
337,2,1
337,3,2
337,8,0
337,10,3
337,13,0
337,21,3
337,39,2
337,41,3
337,47,2
337,88,3
145,2,1
145,9,0
145,13,3
145,16,0
145,17,0
145,22,0
145,29,2
145,31,3
145,32,1
145,39,3
436,2,0
436,3,3
436,4,2
436,7,0
436,16,0
436,20,2
436,22,1
436,37,3
436,61,3
436,70,1
49,2,0
49,3,2
49,9,2
49,16,2
49,25,1
49,28,2
49,35,0
49,50,2
49,73,1
49,76,2
51,2,0
51,9,1
51,17,2
51,23,2
51,24,2
51,25,1
51,39,1
51,40,3
51,54,2
51,58,2
188,2,1
188,3,2
188,9,0
188,15,0
188,16,2
188,28,0
188,31,0
188,40,1
188,41,0
188,60,0
394,2,1
394,5,3
394,13,3
394,15,3
394,17,3
394,31,1
394,34,3
394,40,1
394,49,0
394,96,0
10,2,2
10,3,0
10,9,0
10,12,2
10,16,0
10,21,0
10,34,0
10,51,0
10,53,3
10,54,3
441,2,2
441,9,0
441,17,2
441,25,3
441,29,3
441,30,1
441,35,2
441,37,3
441,47,3
441,73,0
27,2,2
27,3,3
27,9,3
27,13,1
27,23,3
27,25,1
27,34,3
27,52,2
27,56,3
27,67,3
344,2,1
344,3,2
344,4,1
344,23,1
344,37,0
344,61,0
344,62,2
344,72,3
344,85,2
344,99,1
