question,worker,answer
71,34,1
71,35,2
71,47,2
71,51,2
71,54,2
71,55,1
71,66,1
97,1,1
97,10,3
97,15,3
97,17,1
97,31,1
97,37,1
97,39,1
97,43,3
97,62,1
97,90,1
65,1,3
65,3,0
65,5,3
65,26,3
65,34,3
65,36,3
65,39,0
65,40,1
65,41,2
65,55,3
88,1,1
88,9,1
88,10,1
88,16,1
88,19,2
88,21,1
88,37,3
88,42,1
88,51,1
88,55,3
13,1,3
13,2,3
13,5,3
13,9,3
13,10,3
13,12,1
13,13,0
13,14,3
13,25,3
13,43,3
556,1,2
556,5,2
556,13,1
556,17,0
556,19,0
556,20,2
556,25,2
556,35,0
556,39,2
556,66,2
1,1,3
1,2,3
1,3,2
1,4,3
1,5,2
1,6,0
1,7,3
1,8,3
1,9,1
1,10,0
185,1,3
185,12,1
185,20,3
185,21,3
185,25,3
185,31,3
185,35,3
185,43,0
185,55,3
185,60,0
304,1,1
304,2,1
304,16,2
304,17,1
304,23,3
304,29,2
304,31,1
304,61,1
304,90,3
304,97,1
343,1,1
343,3,1
343,16,1
343,20,0
343,21,1
343,28,2
343,31,1
343,35,1
343,61,1
343,66,1
370,1,3
370,9,1
370,16,3
370,20,1
370,23,3
370,35,3
370,37,3
370,53,3
370,58,1
370,66,3
594,1,0
594,3,1
594,7,0
594,10,0
594,16,2
594,22,3
594,29,0
594,55,0
594,60,1
594,63,0
377,1,2
377,13,1
377,17,2
377,20,2
377,28,2
377,29,2
377,37,3
377,42,2
377,55,2
377,60,2
147,1,3
147,2,2
147,3,3
147,5,1
147,37,0
147,40,3
147,47,3
147,61,3
147,76,3
147,77,0
445,1,0
445,3,0
445,10,3
445,13,0
445,16,0
445,20,0
445,25,3
445,37,0
445,43,0
445,45,0
451,1,3
451,13,1
451,16,3
451,31,3
451,35,1
451,36,3
451,37,2
451,43,0
451,62,3
451,94,0
222,1,2
222,9,2
222,10,2
222,13,2
222,16,2
222,20,2
222,34,2
222,41,2
222,54,2
222,72,1
452,1,2
452,2,2
452,9,2
452,16,0
452,25,2
452,28,0
452,29,2
452,31,2
452,37,3
452,56,3
272,1,3
272,16,1
272,28,3
272,29,3
272,34,0
272,39,2
272,42,1
272,48,3
272,58,3
272,88,3
197,1,3
197,9,1
197,11,1
197,17,3
197,23,3
197,32,0
197,37,1
197,56,3
197,90,3
197,91,3
456,1,2
456,4,0
456,8,2
456,15,1
456,21,2
456,34,3
456,40,2
456,54,2
456,60,2
456,61,3
115,1,2
115,3,2
115,9,0
115,12,2
115,13,2
115,20,3
115,41,2
115,51,1
115,53,2
115,54,2
611,1,3
611,11,3
611,13,3
611,17,3
611,21,2
611,22,3
611,34,0
611,37,3
611,43,3
611,56,0
730,1,2
730,3,3
730,9,2
730,11,3
730,14,0
730,20,2
730,25,2
730,34,2
730,53,0
730,73,2
718,1,2
718,9,2
718,12,2
718,13,2
718,16,2
718,22,3
718,25,0
718,31,3
718,34,2
718,58,2
102,1,1
102,9,1
102,15,0
102,27,1
102,28,1
102,31,1
102,34,0
102,50,1
102,60,1
102,73,0
142,1,2
142,9,0
142,10,1
142,16,3
142,20,3
142,21,2
142,22,2
142,37,2
142,52,2
142,86,2
311,1,3
311,9,3
311,15,3
311,28,3
311,34,3
311,35,1
311,37,1
311,58,3
311,87,0
311,101,1
368,1,0
368,3,0
368,9,0
368,13,0
368,19,0
368,24,0
368,31,0
368,34,1
368,40,1
368,47,2
276,1,2
276,5,0
276,9,2
276,20,0
276,22,1
276,23,2
276,24,1
276,31,2
276,37,0
276,50,3
524,1,3
524,10,3
524,14,3
524,21,1
524,30,3
524,35,3
524,40,3
524,54,3
524,66,3
524,69,3
90,1,1
90,3,3
90,4,1
90,13,3
90,36,1
90,48,0
90,49,1
90,50,1
90,77,3
90,90,3
12,1,1
12,2,1
12,4,1
12,8,1
12,10,2
12,26,0
12,31,2
12,34,1
12,43,0
12,50,1
602,1,2
602,3,2
602,10,2
602,11,2
602,13,0
602,17,3
602,20,3
602,49,2
602,56,2
602,80,0
162,1,1
162,9,3
162,16,2
162,27,3
162,29,0
162,31,1
162,42,1
162,48,1
162,58,1
162,85,0
335,1,0
335,9,3
335,16,0
335,20,0
335,21,0
335,28,0
335,35,0
335,36,0
335,37,1
335,61,2
232,1,3
232,13,0
232,29,3
232,31,3
232,40,3
232,47,3
232,49,3
232,51,2
232,63,3
232,72,0
126,1,2
126,9,2
126,11,3
126,16,2
126,19,2
126,22,2
126,39,2
126,47,2
126,55,2
126,66,2
289,1,2
289,2,3
289,3,3
289,12,2
289,15,3
289,17,0
289,37,3
289,40,0
289,62,3
289,76,2
365,1,1
365,6,0
365,9,3
365,16,1
365,22,1
365,35,2
365,40,1
365,43,1
365,44,1
365,55,2
31,1,2
31,9,2
31,10,1
31,13,2
31,15,2
31,20,2
31,31,2
31,35,3
31,43,3
31,48,2
354,1,1
354,5,1
354,15,2
354,23,0
354,27,3
354,32,1
354,52,3
354,55,1
354,60,1
354,62,1
124,1,2
124,9,2
124,19,3
124,21,0
124,23,2
124,25,2
124,35,1
124,36,2
124,40,2
124,56,2
617,1,2
617,10,1
617,19,3
617,21,2
617,31,2
617,34,2
617,35,2
617,39,2
617,43,2
617,58,3
110,1,2
110,3,0
110,9,0
110,21,0
110,22,2
110,35,0
110,45,1
110,55,1
110,56,2
110,61,3
164,1,1
164,14,3
164,20,3
164,29,3
164,30,1
164,31,3
164,41,3
164,56,3
164,58,3
164,89,0
106,1,2
106,3,3
106,9,3
106,37,0
106,42,2
106,43,2
106,54,1
106,55,3
106,56,3
106,61,2
402,1,0
402,2,2
402,9,2
402,10,0
402,13,1
402,15,1
402,18,1
402,30,1
402,41,1
402,55,1
81,1,3
81,12,0
81,15,1
81,31,3
81,37,1
81,39,1
81,41,1
81,67,1
81,77,2
81,85,0
148,1,0
148,3,2
148,9,2
148,20,0
148,22,3
148,29,2
148,35,2
148,40,2
148,43,3
148,51,2
380,1,1
380,3,0
380,9,0
380,13,0
380,21,0
380,37,3
380,41,0
380,43,0
380,56,2
380,63,0
581,1,0
581,13,2
581,19,3
581,37,2
581,39,3
581,41,2
581,43,2
581,47,2
581,56,3
581,63,2
46,1,2
46,2,0
46,7,2
46,9,0
46,16,0
46,23,0
46,37,2
46,40,0
46,43,0
46,47,0
328,1,0
328,3,0
328,8,0
328,10,1
328,16,3
328,23,3
328,34,3
328,53,3
328,62,3
328,74,1
525,1,0
525,3,1
525,13,3
525,19,2
525,31,2
525,40,1
525,53,1
525,56,1
525,60,1
525,65,1
428,1,1
428,3,2
428,5,0
428,17,0
428,27,1
428,34,0
428,41,1
428,61,0
428,72,0
428,80,0
263,1,2
263,13,1
263,16,2
263,20,0
263,37,3
263,40,0
263,41,0
263,43,0
263,62,0
263,81,0
209,1,0
209,3,2
209,10,2
209,20,0
209,31,2
209,35,2
209,36,3
209,41,2
209,43,3
209,61,2
287,1,1
287,3,2
287,9,3
287,11,2
287,20,3
287,22,0
287,29,0
287,43,1
287,58,0
287,90,0
6,1,1
6,13,2
6,16,2
6,20,3
6,25,2
6,35,2
6,36,2
6,37,3
6,38,2
6,39,2
42,1,2
42,10,1
42,11,0
42,12,3
42,16,0
42,35,3
42,40,1
42,43,0
42,58,2
42,65,1
118,1,1
118,8,2
118,16,2
118,20,1
118,23,2
118,25,2
118,28,1
118,29,3
118,34,2
118,53,2
34,1,1
34,3,2
34,13,0
34,14,0
34,15,0
34,16,1
34,24,0
34,31,0
34,35,0
34,53,0
388,1,3
388,2,1
388,4,1
388,6,0
388,14,1
388,16,1
388,40,2
388,41,1
388,50,1
388,51,3
568,1,0
568,14,2
568,20,2
568,40,1
568,43,2
568,54,3
568,56,2
568,61,2
568,63,2
568,89,1
256,1,3
256,8,1
256,13,3
256,14,1
256,20,1
256,22,1
256,31,0
256,35,0
256,44,2
256,53,1
216,1,3
216,3,1
216,8,0
216,13,0
216,15,0
216,16,2
216,26,1
216,31,0
216,49,0
216,70,2
426,1,0
426,9,0
426,13,2
426,28,3
426,34,2
426,35,0
426,37,1
426,40,1
426,54,0
426,58,2
202,1,3
202,10,2
202,12,2
202,22,2
202,23,1
202,31,2
202,34,2
202,39,2
202,43,2
202,51,2
497,1,1
497,4,3
497,5,2
497,21,2
497,23,3
497,35,3
497,43,3
497,53,3
497,54,3
497,55,3
41,1,1
41,16,2
41,30,2
41,31,2
41,34,2
41,35,2
41,49,2
41,72,2
41,74,2
41,75,0
563,1,3
563,6,0
563,10,3
563,14,0
563,16,1
563,25,2
563,34,0
563,45,0
563,47,2
563,61,1
223,1,3
223,2,2
223,3,2
223,6,2
223,9,1
223,20,0
223,29,2
223,31,2
223,35,0
223,45,1
682,1,0
682,15,1
682,21,1
682,22,2
682,25,3
682,28,0
682,30,1
682,31,2
682,50,3
682,58,1
593,1,0
593,3,2
593,9,3
593,15,1
593,22,1
593,37,1
593,39,2
593,41,3
593,53,1
593,80,1
489,1,1
489,13,0
489,31,2
489,39,0
489,41,2
489,47,2
489,50,2
489,56,2
489,63,1
489,80,1
704,1,0
704,16,3
704,21,3
704,28,2
704,34,0
704,35,2
704,51,3
704,54,0
704,73,3
704,107,3
57,1,0
57,5,3
57,8,3
57,37,3
57,43,3
57,45,3
57,47,3
57,49,3
57,52,3
57,80,3
529,1,0
529,10,0
529,17,2
529,20,2
529,31,2
529,40,0
529,43,2
529,53,2
529,55,1
529,97,1
479,1,1
479,3,3
479,17,0
479,20,2
479,22,3
479,23,3
479,31,2
479,32,3
479,35,3
479,65,0
270,1,1
270,11,3
270,16,2
270,20,0
270,35,1
270,39,1
270,40,1
270,69,3
270,81,2
270,85,3
625,1,0
625,3,2
625,9,2
625,15,2
625,16,2
625,29,2
625,31,2
625,34,0
625,36,2
625,43,2
310,1,2
310,13,2
310,22,1
310,23,1
310,27,1
310,34,1
310,36,0
310,43,1
310,45,3
310,63,0
155,1,3
155,2,2
155,3,0
155,4,2
155,10,2
155,15,2
155,22,0
155,23,2
155,40,2
155,61,2
595,1,2
595,12,2
595,13,2
595,20,2
595,21,1
595,32,3
595,35,3
595,50,3
595,58,3
595,59,3
220,1,2
220,3,3
220,5,3
220,21,0
220,23,0
220,44,2
220,47,2
220,57,0
220,61,0
220,76,0
530,1,1
530,3,3
530,9,0
530,13,1
530,15,0
530,16,1
530,22,3
530,37,3
530,53,3
530,55,1
580,1,0
580,3,3
580,12,1
580,15,3
580,22,3
580,27,3
580,31,1
580,44,3
580,51,3
580,80,3
257,1,1
257,2,0
257,5,0
257,31,2
257,35,3
257,37,3
257,48,1
257,52,0
257,60,3
257,90,2
632,1,2
632,3,3
632,5,3
632,9,3
632,13,3
632,29,3
632,37,0
632,43,0
632,65,0
632,105,3
562,1,2
562,4,3
562,13,1
562,16,1
562,21,0
562,22,1
562,37,0
562,40,2
562,43,1
562,48,1
403,1,3
403,3,1
403,13,3
403,16,1
403,22,1
403,35,3
403,40,2
403,43,2
403,56,1
403,61,3
75,1,0
75,5,0
75,15,1
75,17,0
75,23,3
75,34,3
75,40,1
75,43,3
75,52,3
75,56,3
23,1,1
23,3,2
23,10,0
23,13,1
23,20,1
23,36,0
23,39,0
23,48,3
23,55,0
23,64,0
250,1,1
250,3,3
250,29,3
250,35,2
250,39,2
250,40,3
250,43,3
250,73,3
250,83,3
250,90,1
714,1,3
714,11,3
714,16,3
714,20,1
714,22,2
714,28,3
714,31,1
714,35,0
714,43,1
714,47,1
78,1,0
78,9,1
78,10,3
78,16,3
78,20,3
78,21,3
78,22,3
78,29,3
78,30,3
78,43,3
433,1,2
433,5,3
433,9,0
433,15,2
433,16,0
433,25,0
433,28,3
433,43,1
433,52,2
433,58,1
240,1,0
240,2,1
240,13,1
240,16,2
240,19,0
240,20,2
240,23,2
240,43,2
240,49,2
240,54,2
8,1,2
8,3,0
8,5,3
8,20,0
8,23,0
8,40,0
8,44,2
8,45,0
8,46,1
8,47,0
183,1,2
183,25,2
183,29,3
183,31,3
183,33,3
183,34,3
183,37,3
183,55,3
183,75,3
183,95,3
477,1,1
477,9,1
477,13,2
477,17,2
477,20,0
477,27,1
477,29,1
477,41,0
477,43,0
477,66,0
655,1,3
655,2,0
655,3,0
655,11,2
655,13,1
655,16,0
655,31,2
655,40,0
655,55,0
655,56,0
579,1,1
579,7,2
579,9,2
579,12,2
579,13,1
579,17,2
579,20,0
579,25,2
579,51,2
579,53,2
415,1,0
415,6,2
415,22,0
415,31,0
415,35,1
415,41,0
415,58,0
415,62,2
415,63,0
415,69,0
413,1,0
413,3,3
413,12,3
413,16,1
413,21,0
413,25,3
413,28,2
413,30,3
413,31,2
413,50,3
359,1,3
359,9,2
359,16,2
359,22,2
359,25,0
359,34,2
359,48,0
359,55,3
359,61,2
359,97,2
705,1,1
705,13,3
705,20,2
705,22,2
705,29,1
705,30,2
705,34,0
705,58,0
705,60,0
705,61,0
615,1,2
615,8,1
615,13,0
615,34,0
615,36,0
615,37,0
615,42,2
615,43,0
615,47,0
615,62,1
84,1,1
84,14,0
84,16,0
84,17,2
84,20,0
84,22,2
84,25,2
84,35,1
84,40,1
84,56,0
347,1,2
347,3,3
347,8,1
347,10,1
347,12,1
347,34,0
347,44,1
347,47,1
347,50,2
347,61,0
156,1,3
156,3,3
156,8,0
156,21,2
156,22,2
156,25,3
156,31,1
156,35,0
156,39,3
156,56,2
113,1,2
113,2,3
113,3,3
113,12,1
113,20,3
113,23,3
113,37,2
113,52,3
113,54,1
113,73,1
552,1,3
552,9,0
552,12,0
552,16,2
552,22,3
552,23,0
552,31,0
552,39,3
552,45,0
552,55,0
553,1,1
553,2,2
553,5,2
553,28,2
553,43,2
553,44,2
553,50,2
553,54,1
553,61,2
553,99,2
128,1,2
128,2,1
128,3,0
128,12,3
128,13,3
128,20,0
128,28,1
128,35,3
128,44,1
128,47,2
95,1,2
95,2,2
95,3,1
95,9,1
95,10,1
95,13,3
95,20,1
95,22,1
95,44,1
95,67,0
259,1,1
259,7,2
259,9,3
259,13,1
259,34,2
259,37,2
259,56,2
259,58,2
259,62,2
259,98,2
555,1,0
555,16,2
555,20,0
555,22,2
555,23,2
555,34,2
555,35,3
555,36,2
555,40,1
555,63,1
269,1,1
269,3,0
269,13,0
269,15,2
269,16,0
269,22,0
269,36,0
269,53,0
269,57,0
269,75,0
73,1,3
73,3,1
73,9,0
73,13,1
73,16,1
73,20,1
73,35,1
73,37,1
73,40,3
73,53,1
323,1,1
323,3,3
323,12,2
323,25,3
323,27,2
323,31,2
323,34,2
323,37,1
323,39,0
323,40,2
679,1,1
679,6,0
679,10,0
679,16,0
679,19,0
679,34,2
679,37,2
679,59,3
679,61,0
679,66,0
229,1,1
229,9,1
229,13,0
229,23,3
229,34,1
229,37,0
229,40,0
229,43,2
229,51,0
229,55,0
308,1,2
308,4,0
308,6,1
308,13,1
308,16,3
308,23,1
308,31,3
308,50,1
308,72,1
308,90,0
383,1,2
383,10,1
383,34,1
383,39,2
383,40,1
383,44,3
383,47,1
383,48,2
383,79,0
383,102,3
2,1,1
2,3,1
2,9,2
2,11,3
2,12,1
2,13,2
2,14,3
2,15,2
2,16,1
2,17,3
283,1,2
283,2,1
283,13,2
283,17,1
283,21,1
283,31,0
283,41,0
283,55,3
283,76,0
283,90,0
87,1,3
87,8,0
87,14,2
87,16,0
87,28,1
87,31,0
87,34,2
87,39,1
87,43,1
87,69,1
179,1,0
179,9,2
179,20,2
179,23,2
179,31,2
179,34,2
179,42,2
179,48,2
179,54,2
179,65,2
518,1,3
518,2,2
518,9,2
518,11,0
518,13,2
518,16,2
518,19,3
518,31,2
518,53,2
518,65,1
678,1,2
678,13,3
678,16,1
678,20,3
678,22,1
678,25,1
678,34,0
678,43,3
678,54,2
678,88,3
317,1,2
317,2,2
317,3,2
317,10,2
317,13,2
317,16,3
317,22,3
317,34,3
317,37,3
317,62,3
482,1,0
482,5,1
482,10,2
482,16,3
482,35,1
482,39,3
482,40,3
482,43,3
482,54,0
482,88,3
322,1,2
322,3,3
322,9,3
322,17,3
322,20,2
322,41,3
322,44,0
322,45,3
322,61,3
322,87,3
292,1,0
292,10,2
292,13,0
292,19,2
292,21,3
292,28,1
292,35,2
292,52,2
292,73,2
292,99,0
242,1,0
242,3,2
242,8,2
242,13,0
242,31,0
242,34,2
242,35,2
242,37,0
242,40,2
242,43,2
369,1,3
369,5,0
369,14,1
369,16,2
369,23,2
369,34,1
369,35,1
369,37,2
369,85,0
369,88,2
297,2,2
297,3,2
297,9,3
297,28,2
297,34,2
297,37,2
297,40,2
297,41,2
297,51,2
297,55,0
45,2,0
45,3,2
45,9,0
45,10,0
45,16,0
45,20,0
45,31,0
45,39,2
45,53,0
45,67,1
234,2,1
234,3,0
234,9,1
234,16,1
234,20,1
234,43,1
234,55,3
234,56,3
234,63,1
234,74,1
425,2,2
425,3,1
425,12,1
425,16,2
425,31,2
425,34,1
425,35,2
425,37,2
425,56,2
425,99,2
430,2,2
430,8,2
430,20,2
430,22,1
430,23,1
430,29,2
430,31,2
430,56,3
430,61,2
430,83,3
339,2,2
339,3,0
339,12,2
339,14,2
339,19,3
339,32,1
339,34,1
339,35,2
339,37,1
339,67,1
300,2,1
300,3,0
300,9,1
300,16,1
300,21,1
300,22,1
300,40,1
300,49,1
300,65,0
300,68,1
627,2,2
627,3,1
627,5,2
627,9,0
627,12,2
627,16,2
627,35,1
627,40,2
627,43,2
627,60,3
435,2,0
435,4,0
435,7,3
435,12,0
435,20,2
435,27,1
435,62,1
435,72,0
435,94,0
435,105,2
427,2,3
427,3,1
427,10,3
427,13,3
427,15,1
427,21,3
427,22,3
427,34,0
427,42,2
427,67,3
603,2,3
603,3,0
603,9,3
603,11,2
603,21,1
603,22,3
603,31,3
603,35,0
603,49,3
603,58,0
423,2,0
423,13,3
423,16,2
423,17,0
423,23,0
423,53,0
423,56,2
423,60,0
423,65,0
423,90,0
358,2,3
358,9,3
358,12,1
358,13,3
358,21,3
358,25,3
358,35,3
358,36,3
358,52,3
358,54,1
394,2,3
394,5,3
394,13,3
394,15,3
394,17,2
394,31,1
394,34,3
394,40,2
394,49,2
394,96,3
21,2,2
21,15,2
21,16,2
21,23,2
21,34,1
21,40,3
21,43,2
21,47,3
21,50,2
21,63,2
538,2,3
538,9,1
538,13,1
538,31,3
538,47,3
538,50,0
538,54,1
538,58,0
538,60,2
538,61,3
546,2,2
546,3,2
546,8,1
546,12,2
546,13,2
546,16,1
546,21,0
546,25,2
546,54,2
546,56,2
237,2,1
237,5,1
237,13,1
237,20,1
237,33,3
237,35,0
237,41,1
237,43,1
237,44,3
237,60,3
349,2,1
349,5,3
349,6,1
349,9,1
349,14,3
349,20,0
349,34,1
349,35,2
349,42,1
349,51,1
123,2,2
123,3,2
123,16,2
123,21,2
123,26,2
123,31,2
123,35,3
123,37,2
123,50,0
123,52,0
544,2,0
544,3,1
544,5,2
544,9,0
544,13,0
544,16,0
544,35,0
544,40,1
544,43,0
544,59,0
453,2,3
453,5,3
453,7,3
453,12,1
453,13,3
453,20,2
453,43,3
453,47,3
453,55,3
453,70,3
560,2,1
560,12,2
560,13,1
560,16,1
560,26,1
560,35,2
560,53,2
560,58,1
560,60,1
560,65,1
252,2,2
252,3,3
252,7,2
252,16,2
252,22,2
252,23,2
252,39,1
252,41,2
252,42,2
252,54,2
464,2,2
464,3,3
464,13,2
464,16,2
464,31,2
464,36,1
464,43,2
464,50,2
464,65,2
464,81,0
66,2,3
66,9,0
66,13,0
66,16,1
66,23,3
66,25,1
66,39,0
66,47,3
66,56,3
66,68,0
231,2,1
231,4,3
231,6,2
231,16,1
231,17,2
231,19,0
231,35,2
231,37,0
231,43,1
231,68,2
450,2,3
450,10,3
450,12,3
450,13,3
450,25,3
450,32,3
450,35,1
450,40,3
450,41,2
450,52,3
175,2,1
175,3,2
175,13,0
175,16,1
175,21,0
175,30,1
175,35,1
175,40,1
175,43,0
175,47,0
644,2,1
644,3,1
644,10,1
644,13,2
644,19,1
644,21,2
644,31,1
644,34,1
644,40,0
644,56,1
51,2,2
51,9,2
51,17,2
51,23,2
51,24,3
51,25,3
51,39,2
51,40,0
51,54,2
51,58,2
668,2,3
668,3,3
668,13,2
668,19,1
668,22,2
668,23,2
668,35,3
668,40,2
668,44,2
668,54,2
449,2,3
449,5,2
449,12,3
449,20,3
449,23,3
449,35,1
449,37,2
449,41,3
449,46,2
449,57,3
188,2,0
188,3,0
188,9,3
188,15,1
188,16,0
188,28,0
188,31,1
188,40,3
188,41,1
188,60,3
566,2,3
566,3,3
566,8,1
566,20,0
566,23,3
566,42,3
566,43,3
566,54,3
566,60,3
566,62,0
353,2,2
353,9,2
353,16,0
353,22,2
353,31,3
353,40,2
353,43,1
353,58,0
353,69,1
353,70,2
168,2,0
168,3,0
168,7,0
168,9,0
168,13,0
168,29,0
168,44,0
168,53,2
168,61,3
168,76,3
171,2,2
171,9,2
171,15,0
171,16,2
171,35,2
171,37,3
171,41,0
171,55,1
171,57,2
171,61,2
352,2,1
352,11,1
352,20,1
352,21,3
352,25,1
352,31,1
352,35,3
352,41,1
352,44,2
352,52,3
288,2,0
288,9,0
288,22,3
288,28,0
288,29,0
288,31,0
288,34,3
288,40,0
288,43,0
288,58,2
109,2,1
109,3,3
109,15,1
109,21,3
109,34,1
109,35,0
109,40,1
109,44,3
109,47,1
109,78,1
532,2,3
532,5,1
532,14,2
532,21,3
532,23,2
532,26,3
532,27,2
532,35,3
532,67,0
532,69,0
64,2,2
64,13,3
64,23,3
64,29,2
64,35,0
64,39,2
64,40,0
64,47,2
64,55,2
64,83,3
337,2,3
337,3,3
337,8,3
337,10,0
337,13,2
337,21,3
337,39,3
337,41,0
337,47,3
337,88,3
374,2,1
374,3,2
374,9,1
374,21,1
374,23,1
374,26,0
374,35,1
374,40,1
374,41,1
374,62,1
62,2,0
62,7,2
62,10,0
62,13,0
62,34,3
62,39,0
62,42,3
62,61,0
62,76,2
62,81,0
49,2,2
49,3,1
49,9,2
49,16,2
49,25,2
49,28,2
49,35,2
49,50,2
49,73,1
49,76,2
334,2,3
334,12,3
334,20,2
334,23,3
334,26,0
334,28,1
334,35,3
334,43,3
334,47,3
334,98,1
169,2,1
169,7,0
169,13,1
169,16,1
169,20,3
169,21,0
169,35,0
169,39,0
169,45,1
169,62,1
432,2,2
432,14,2
432,16,1
432,20,1
432,22,2
432,24,2
432,29,3
432,31,2
432,34,2
432,53,2
614,2,2
614,3,2
614,13,3
614,21,3
614,29,3
614,30,2
614,34,2
614,35,2
614,61,1
614,65,0
496,2,1
496,9,3
496,16,1
496,17,0
496,28,1
496,31,0
496,35,2
496,43,1
496,49,3
496,69,1
25,2,2
25,3,1
25,9,1
25,10,3
25,22,2
25,34,0
25,44,2
25,50,2
25,58,2
25,66,2
652,2,2
652,9,1
652,13,0
652,16,0
652,31,0
652,34,2
652,40,2
652,57,2
652,62,0
652,66,1
80,2,0
80,5,1
80,9,3
80,16,0
80,18,1
80,20,3
80,25,1
80,53,1
80,58,1
80,87,2
146,2,3
146,3,3
146,5,1
146,9,3
146,15,0
146,21,1
146,22,1
146,37,1
146,40,2
146,76,1
217,2,0
217,8,1
217,9,1
217,17,1
217,27,1
217,37,1
217,41,1
217,60,0
217,63,1
217,77,0
393,2,3
393,3,0
393,7,0
393,16,2
393,27,0
393,31,2
393,35,0
393,37,0
393,39,2
393,70,0
27,2,2
27,3,3
27,9,0
27,13,3
27,23,0
27,25,2
27,34,3
27,52,3
27,56,3
27,67,3
324,2,2
324,9,3
324,13,3
324,19,3
324,24,1
324,31,2
324,44,3
324,62,3
324,88,3
324,89,1
241,2,3
241,3,0
241,5,0
241,12,3
241,13,0
241,22,0
241,25,2
241,29,0
241,41,0
241,58,3
83,2,2
83,10,1
83,11,3
83,13,0
83,16,1
83,20,2
83,21,0
83,26,3
83,77,0
83,89,1
367,2,3
367,3,3
367,16,1
367,19,1
367,20,1
367,23,3
367,31,1
367,40,2
367,50,3
367,63,2
210,2,0
210,3,2
210,13,3
210,31,3
210,35,2
210,47,1
210,48,1
210,54,2
210,66,2
210,94,2
135,2,1
135,3,1
135,5,2
135,12,2
135,25,2
135,31,2
135,34,2
135,35,2
135,53,0
135,58,3
537,2,1
537,9,0
537,12,0
537,20,3
537,23,3
537,30,3
537,36,3
537,47,1
537,66,1
537,76,3
218,2,1
218,3,2
218,6,1
218,14,2
218,17,1
218,31,0
218,40,3
218,55,2
218,62,1
218,69,2
382,2,2
382,9,1
382,13,2
382,19,3
382,20,3
382,21,3
382,23,3
382,28,3
382,40,3
382,56,3
561,2,3
561,8,3
561,13,2
561,17,1
561,19,1
561,20,1
561,35,1
561,39,1
561,55,1
561,56,1
