question,worker,answer
655,3,1
655,11,2
655,13,2
655,16,3
655,31,0
655,40,0
655,55,1
655,56,0
398,1,1
398,10,1
398,13,0
398,25,2
398,35,1
398,40,1
398,47,3
398,51,0
398,53,1
398,91,0
6,1,2
6,13,2
6,16,1
6,20,2
6,25,0
6,35,2
6,36,1
6,37,2
6,38,2
6,39,3
100,1,0
100,3,0
100,4,0
100,10,0
100,13,0
100,26,2
100,34,1
100,49,0
100,56,0
100,61,2
292,1,2
292,10,2
292,13,2
292,19,1
292,21,2
292,28,2
292,35,1
292,52,1
292,73,2
292,99,2
223,1,2
223,2,3
223,3,2
223,6,2
223,9,2
223,20,2
223,29,2
223,31,2
223,35,0
223,45,2
477,1,0
477,9,0
477,13,3
477,17,1
477,20,1
477,27,1
477,29,2
477,41,0
477,43,0
477,66,3
31,1,2
31,9,3
31,10,2
31,13,2
31,15,2
31,20,2
31,31,1
31,35,1
31,43,3
31,48,2
257,1,0
257,2,2
257,5,0
257,31,1
257,35,2
257,37,0
257,48,0
257,52,0
257,60,0
257,90,0
263,1,0
263,13,3
263,16,0
263,20,0
263,37,0
263,40,1
263,41,1
263,43,0
263,62,0
263,81,0
110,1,2
110,3,0
110,9,2
110,21,2
110,22,2
110,35,2
110,45,2
110,55,0
110,56,2
110,61,1
289,1,2
289,2,3
289,3,0
289,12,3
289,15,2
289,17,1
289,37,2
289,40,3
289,62,2
289,76,2
615,1,0
615,8,2
615,13,3
615,34,3
615,36,2
615,37,0
615,42,3
615,43,0
615,47,0
615,62,3
524,1,3
524,10,3
524,14,1
524,21,3
524,30,0
524,35,1
524,40,0
524,54,0
524,66,1
524,69,3
87,1,1
87,8,1
87,14,2
87,16,1
87,28,1
87,31,1
87,34,3
87,39,2
87,43,2
87,69,1
611,1,3
611,11,1
611,13,3
611,17,0
611,21,3
611,22,3
611,34,0
611,37,1
611,43,0
611,56,2
730,1,2
730,3,1
730,9,2
730,11,1
730,14,2
730,20,1
730,25,0
730,34,3
730,53,2
730,73,0
202,1,2
202,10,2
202,12,1
202,22,2
202,23,1
202,31,2
202,34,3
202,39,2
202,43,2
202,51,1
95,1,1
95,2,2
95,3,1
95,9,3
95,10,1
95,13,2
95,20,1
95,22,2
95,44,1
95,67,1
433,1,0
433,5,0
433,9,0
433,15,0
433,16,2
433,25,3
433,28,0
433,43,0
433,52,2
433,58,0
155,1,2
155,2,0
155,3,1
155,4,0
155,10,2
155,15,3
155,22,2
155,23,3
155,40,0
155,61,2
682,1,1
682,15,0
682,21,1
682,22,3
682,25,1
682,28,1
682,30,3
682,31,0
682,50,3
682,58,1
311,1,3
311,9,1
311,15,2
311,28,3
311,34,1
311,35,2
311,37,1
311,58,1
311,87,3
311,101,0
164,1,3
164,14,3
164,20,3
164,29,3
164,30,3
164,31,0
164,41,3
164,56,3
164,58,1
164,89,0
388,1,1
388,2,2
388,4,0
388,6,1
388,14,1
388,16,1
388,40,1
388,41,1
388,50,1
388,51,0
12,1,1
12,2,0
12,4,2
12,8,1
12,10,1
12,26,1
12,31,1
12,34,2
12,43,3
12,50,1
71,1,2
71,13,2
71,15,2
71,34,0
71,35,3
71,47,2
71,51,0
71,54,2
71,55,3
71,66,3
283,1,0
283,2,3
283,13,0
283,17,2
283,21,3
283,31,3
283,41,1
283,55,0
283,76,1
283,90,0
118,1,2
118,8,1
118,16,0
118,20,2
118,23,2
118,25,0
118,28,1
118,29,0
118,34,3
118,53,2
448,1,2
448,3,2
448,13,1
448,17,1
448,20,2
448,35,2
448,37,0
448,43,2
448,50,1
448,58,2
419,1,3
419,9,3
419,21,3
419,34,1
419,35,0
419,43,2
419,44,1
419,49,3
419,54,3
419,69,3
377,1,2
377,13,2
377,17,1
377,20,0
377,28,2
377,29,0
377,37,2
377,42,2
377,55,2
377,60,2
179,1,1
179,9,2
179,20,2
179,23,0
179,31,2
179,34,3
179,42,0
179,48,2
179,54,1
179,65,2
126,1,0
126,9,2
126,11,1
126,16,0
126,19,2
126,22,1
126,39,1
126,47,2
126,55,1
126,66,1
369,1,1
369,5,2
369,14,2
369,16,2
369,23,1
369,34,3
369,35,3
369,37,2
369,85,2
369,88,1
574,1,2
574,14,2
574,20,0
574,21,0
574,25,1
574,27,0
574,28,2
574,30,3
574,43,0
574,56,0
301,1,1
301,3,3
301,5,0
301,10,3
301,13,1
301,31,0
301,35,1
301,39,1
301,55,0
301,56,3
216,1,2
216,3,0
216,8,0
216,13,0
216,15,3
216,16,2
216,26,0
216,31,2
216,49,1
216,70,2
290,1,0
290,3,1
290,7,1
290,12,1
290,13,1
290,16,2
290,21,0
290,22,1
290,29,1
290,45,1
445,1,1
445,3,2
445,10,0
445,13,0
445,16,0
445,20,0
445,25,3
445,37,2
445,43,3
445,45,0
106,1,0
106,3,1
106,9,3
106,37,3
106,42,0
106,43,2
106,54,3
106,55,2
106,56,3
106,61,0
148,1,3
148,3,1
148,9,2
148,20,2
148,22,2
148,29,2
148,35,2
148,40,2
148,43,0
148,51,0
617,1,3
617,10,2
617,19,0
617,21,1
617,31,0
617,34,1
617,35,2
617,39,2
617,43,3
617,58,2
678,1,2
678,13,1
678,16,1
678,20,3
678,22,3
678,25,0
678,34,2
678,43,3
678,54,1
678,88,1
366,1,0
366,4,1
366,16,2
366,21,3
366,34,1
366,35,2
366,39,3
366,41,1
366,43,0
366,51,3
308,1,3
308,4,0
308,6,1
308,13,1
308,16,0
308,23,2
308,31,1
308,50,3
308,72,1
308,90,3
413,1,1
413,3,2
413,12,3
413,16,3
413,21,1
413,25,3
413,28,2
413,30,1
413,31,3
413,50,3
268,1,3
268,5,2
268,9,0
268,10,2
268,21,1
268,23,3
268,27,2
268,37,2
268,40,2
268,55,0
562,1,2
562,4,2
562,13,1
562,16,0
562,21,1
562,22,2
562,37,3
562,40,1
562,43,1
562,48,1
13,1,1
13,2,0
13,5,3
13,9,3
13,10,3
13,12,3
13,13,3
13,14,0
13,25,3
13,43,3
270,1,1
270,11,0
270,16,2
270,20,3
270,35,0
270,39,3
270,40,0
270,69,3
270,81,0
270,85,3
452,1,0
452,2,3
452,9,1
452,16,2
452,25,0
452,28,2
452,29,1
452,31,2
452,37,2
452,56,2
552,1,3
552,9,0
552,12,0
552,16,2
552,22,0
552,23,2
552,31,0
552,39,1
552,45,0
552,55,2
269,1,2
269,3,1
269,13,1
269,15,2
269,16,3
269,22,2
269,36,0
269,53,3
269,57,0
269,75,0
23,1,3
23,3,0
23,10,0
23,13,0
23,20,0
23,36,0
23,39,1
23,48,0
23,55,3
23,64,0
370,1,2
370,9,3
370,16,3
370,20,2
370,23,1
370,35,3
370,37,1
370,53,2
370,58,0
370,66,2
489,1,1
489,13,2
489,31,2
489,39,1
489,41,0
489,47,3
489,50,1
489,56,2
489,63,2
489,80,2
183,1,0
183,25,1
183,29,3
183,31,2
183,33,2
183,34,0
183,37,0
183,55,1
183,75,3
183,95,3
109,2,1
109,3,3
109,15,2
109,21,1
109,34,0
109,35,0
109,40,1
109,44,1
109,47,1
109,78,2
171,2,2
171,9,3
171,15,2
171,16,0
171,35,0
171,37,2
171,41,2
171,55,1
171,57,2
171,61,1
614,2,2
614,3,2
614,13,2
614,21,2
614,29,0
614,30,0
614,34,2
614,35,2
614,61,2
614,65,2
423,2,0
423,13,2
423,16,1
423,17,1
423,23,3
423,53,1
423,56,0
423,60,3
423,65,3
423,90,1
330,2,0
330,8,2
330,27,0
330,31,2
330,34,2
330,35,0
330,39,2
330,47,0
330,69,0
330,96,2
561,2,1
561,8,1
561,13,1
561,17,2
561,19,1
561,20,2
561,35,0
561,39,2
561,55,3
561,56,1
453,2,3
453,5,3
453,7,1
453,12,0
453,13,2
453,20,3
453,43,3
453,47,3
453,55,0
453,70,0
374,2,2
374,3,3
374,9,1
374,21,0
374,23,1
374,26,1
374,35,1
374,40,0
374,41,1
374,62,2
382,2,1
382,9,1
382,13,2
382,19,2
382,20,3
382,21,1
382,23,3
382,28,3
382,40,0
382,56,3
288,2,2
288,9,1
288,22,0
288,28,0
288,29,3
288,31,3
288,34,3
288,40,0
288,43,2
288,58,1
237,2,2
237,5,0
237,13,1
237,20,1
237,33,1
237,35,1
237,41,0
237,43,3
237,44,3
237,60,1
496,2,2
496,9,0
496,16,3
496,17,2
496,28,3
496,31,1
496,35,1
496,43,0
496,49,1
496,69,1
427,2,1
427,3,2
427,10,3
427,13,3
427,15,1
427,21,3
427,22,3
427,34,0
427,42,2
427,67,0
339,2,3
339,3,2
339,12,0
339,14,2
339,19,0
339,32,2
339,34,3
339,35,2
339,37,1
339,67,2
539,2,0
539,3,1
539,8,2
539,21,1
539,23,0
539,31,2
539,43,0
539,45,2
539,47,3
539,55,3
668,2,2
668,3,2
668,13,3
668,19,3
668,22,3
668,23,1
668,35,2
668,40,0
668,44,2
668,54,3
532,2,0
532,5,0
532,14,3
532,21,1
532,23,0
532,26,3
532,27,3
532,35,0
532,67,0
532,69,3
407,2,0
407,9,1
407,29,0
407,31,1
407,34,2
407,50,3
407,56,1
407,63,1
407,66,1
407,85,1
544,2,1
544,3,2
544,5,0
544,9,2
544,13,1
544,16,1
544,35,1
544,40,0
544,43,3
544,59,0
10,2,3
10,3,3
10,9,1
10,12,0
10,16,1
10,21,2
10,34,3
10,51,1
10,53,0
10,54,3
80,2,3
80,5,1
80,9,2
80,16,0
80,18,1
80,20,1
80,25,1
80,53,3
80,58,2
80,87,2
430,2,3
430,8,3
430,20,2
430,22,2
430,23,2
430,29,2
430,31,2
430,56,2
430,61,1
430,83,3
523,2,3
523,10,0
523,20,0
523,23,0
523,30,0
523,37,3
523,49,0
523,51,0
523,58,3
523,63,0
146,2,3
146,3,3
146,5,1
146,9,1
146,15,3
146,21,1
146,22,1
146,37,1
146,40,1
146,76,2
135,2,3
135,3,0
135,5,2
135,12,2
135,25,1
135,31,1
135,34,0
135,35,3
135,53,3
135,58,0
62,2,2
62,7,0
62,10,0
62,13,2
62,34,3
62,39,0
62,42,2
62,61,2
62,76,0
62,81,1
210,2,0
210,3,0
210,13,2
210,31,2
210,35,3
210,47,0
210,48,2
210,54,1
210,66,3
210,94,2
652,2,1
652,9,2
652,13,0
652,16,0
652,31,0
652,34,2
652,40,2
652,57,3
652,62,0
652,66,0
300,2,2
300,3,3
300,9,3
300,16,3
300,21,1
300,22,1
300,40,1
300,49,1
300,65,1
300,68,0
234,2,2
234,3,3
234,9,0
234,16,2
234,20,1
234,43,1
234,55,0
234,56,1
234,63,1
234,74,1
218,2,3
218,3,2
218,6,0
218,14,2
218,17,1
218,31,0
218,40,2
218,55,3
218,62,2
218,69,2
363,2,1
363,10,3
363,13,2
363,15,0
363,37,3
363,39,0
363,40,3
363,50,3
363,56,3
363,60,3
444,2,2
444,4,0
444,10,1
444,21,0
444,23,2
444,31,3
444,40,3
444,41,3
444,51,1
444,66,0
64,2,0
64,13,2
64,23,0
64,29,2
64,35,3
64,39,0
64,40,2
64,47,2
64,55,1
64,83,0
168,2,3
168,3,3
168,7,3
168,9,3
168,13,0
168,29,1
168,44,1
168,53,0
168,61,2
168,76,1
175,2,3
175,3,1
175,13,1
175,16,2
175,21,1
175,30,1
175,35,0
175,40,2
175,43,2
175,47,1
436,2,1
436,3,1
436,4,2
436,7,3
436,16,3
436,20,3
436,22,3
436,37,3
436,61,3
436,70,3
406,2,3
406,13,0
406,16,1
406,22,1
406,26,1
406,34,0
406,35,2
406,50,3
406,61,2
406,70,1
344,2,3
344,3,1
344,4,1
344,23,2
344,37,2
344,61,2
344,62,0
344,72,3
344,85,2
344,99,2
367,2,3
367,3,1
367,16,0
367,19,3
367,20,1
367,23,1
367,31,1
367,40,1
367,50,1
367,63,2
83,2,3
83,10,0
83,11,0
83,13,0
83,16,1
83,20,0
83,21,0
83,26,0
83,77,3
83,89,0
169,2,0
169,7,1
169,13,0
169,16,2
169,20,2
169,21,0
169,35,1
169,39,0
169,45,1
169,62,1
394,2,0
394,5,2
394,13,2
394,15,3
394,17,2
394,31,0
394,34,0
394,40,3
394,49,3
394,96,3
432,2,1
432,14,2
432,16,3
432,20,2
432,22,2
432,24,2
432,29,2
432,31,2
432,34,3
432,53,2
644,2,0
644,3,1
644,10,1
644,13,1
644,19,1
644,21,0
644,31,1
644,34,3
644,40,2
644,56,1
638,2,0
638,9,1
638,20,2
638,26,2
638,31,3
638,43,2
638,44,3
638,51,3
638,60,2
638,73,0
241,2,2
241,3,2
241,5,3
241,12,1
241,13,0
241,22,3
241,25,2
241,29,3
241,41,2
241,58,0
425,2,3
425,3,1
425,12,2
425,16,2
425,31,2
425,34,3
425,35,2
425,37,2
425,56,3
425,99,2
441,2,0
441,9,0
441,17,2
441,25,0
441,29,3
441,30,3
441,35,1
441,37,1
441,47,3
441,73,3
538,2,1
538,9,2
538,13,3
538,31,2
538,47,3
538,50,1
538,54,3
538,58,3
538,60,3
538,61,2
537,2,2
537,9,1
537,12,3
537,20,2
537,23,3
537,30,2
537,36,2
537,47,1
537,66,2
537,76,0
217,2,2
217,8,1
217,9,0
217,17,1
217,27,0
217,37,1
217,41,2
217,60,1
217,63,2
217,77,0
450,2,1
450,10,3
450,12,3
450,13,3
450,25,1
450,32,1
450,35,1
450,40,3
450,41,3
450,52,2
435,2,2
435,4,0
435,7,0
435,12,0
435,20,2
435,27,0
435,62,2
435,72,0
435,94,0
435,105,1
449,2,2
449,5,1
449,12,2
449,20,3
449,23,1
449,35,0
449,37,3
449,41,0
449,46,1
449,57,2
566,2,2
566,3,1
566,8,2
566,20,1
566,23,1
566,42,3
566,43,0
566,54,3
566,60,0
566,62,3
188,2,3
188,3,0
188,9,3
188,15,2
188,16,0
188,28,0
188,31,0
188,40,3
188,41,0
188,60,3
464,2,3
464,3,2
464,13,3
464,16,3
464,31,2
464,36,0
464,43,3
464,50,2
464,65,2
464,81,3
137,2,2
137,10,3
137,21,0
137,23,2
137,27,3
137,34,2
137,35,0
137,37,3
137,44,3
137,50,2
27,2,1
27,3,1
27,9,1
27,13,3
27,23,0
27,25,1
27,34,1
27,52,0
27,56,3
27,67,3
546,2,3
546,3,2
546,8,2
546,12,2
546,13,1
546,16,2
546,21,2
546,25,2
546,54,2
546,56,1
334,2,1
334,12,1
334,20,3
334,23,2
334,26,3
334,28,3
334,35,1
334,43,3
334,47,3
334,98,3
358,2,1
358,9,0
358,12,3
358,13,3
358,21,0
358,25,2
358,35,2
358,36,0
358,52,0
358,54,0
252,2,3
252,3,1
252,7,3
252,16,3
252,22,0
252,23,3
252,39,3
252,41,0
252,42,2
252,54,2
353,2,3
353,9,2
353,16,1
353,22,2
353,31,3
353,40,2
353,43,3
353,58,1
353,69,2
353,70,0
352,2,0
352,11,3
352,20,1
352,21,1
352,25,2
352,31,3
352,35,2
352,41,2
352,44,3
352,52,1
577,2,0
577,7,2
577,9,2
577,10,2
577,28,2
577,31,2
577,37,2
577,50,2
577,56,2
577,81,3
349,2,0
349,5,2
349,6,1
349,9,1
349,14,1
349,20,1
349,34,2
349,35,1
349,42,1
349,51,3
331,2,1
331,3,1
331,13,3
331,14,3
331,16,1
331,27,3
331,35,1
331,40,0
331,58,3
331,68,1
