question,worker,answer
507,AKBP92VUQ7G3,0
507,ATQWZNGQCN1RA,3
507,A2V3P1XE33NYC3,1
507,A2UFD1I8ZO1V4G,1
507,AD317NO9623GZ,0
507,A1PAR1TMKFPKQE,0
507,A1BHMDRWW9ZYSO,0
508,A1VW9W0DWXCPYE,2
508,A3NU1SQPI1NXY4,3
508,AKBP92VUQ7G3,1
508,ATQWZNGQCN1RA,2
508,A2V3P1XE33NYC3,0
508,A2UFD1I8ZO1V4G,2
508,AD317NO9623GZ,2
508,A1PAR1TMKFPKQE,2
508,A1BHMDRWW9ZYSO,1
228,A1VW9W0DWXCPYE,0
228,A3NU1SQPI1NXY4,1
228,AKBP92VUQ7G3,0
228,ATQWZNGQCN1RA,1
228,A2V3P1XE33NYC3,2
228,A2UFD1I8ZO1V4G,1
228,AD317NO9623GZ,1
228,A3E157ZN8XPUKJ,0
228,AM2W23THD4CI7,0
225,A1VW9W0DWXCPYE,2
225,A3NU1SQPI1NXY4,0
225,AKBP92VUQ7G3,0
225,ATQWZNGQCN1RA,1
225,A2V3P1XE33NYC3,3
225,A2UFD1I8ZO1V4G,2
225,AD317NO9623GZ,2
225,A3E157ZN8XPUKJ,2
225,AM2W23THD4CI7,0
517,A1VW9W0DWXCPYE,3
517,A3NU1SQPI1NXY4,3
517,AKBP92VUQ7G3,3
517,ATQWZNGQCN1RA,0
517,A2V3P1XE33NYC3,3
517,A2UFD1I8ZO1V4G,3
517,AD317NO9623GZ,1
517,A1PAR1TMKFPKQE,3
517,A3E157ZN8XPUKJ,3
278,A1VW9W0DWXCPYE,0
278,A3NU1SQPI1NXY4,0
278,AKBP92VUQ7G3,0
278,ATQWZNGQCN1RA,0
278,A2V3P1XE33NYC3,0
278,A2UFD1I8ZO1V4G,2
278,AD317NO9623GZ,0
278,AM2W23THD4CI7,2
278,A53VNQRRFQ785,0
520,A1VW9W0DWXCPYE,2
520,A3NU1SQPI1NXY4,2
520,AKBP92VUQ7G3,2
520,ATQWZNGQCN1RA,3
520,A2V3P1XE33NYC3,2
520,A2UFD1I8ZO1V4G,0
520,AD317NO9623GZ,2
520,A1PAR1TMKFPKQE,3
520,A3E157ZN8XPUKJ,2
442,A1VW9W0DWXCPYE,1
442,A3NU1SQPI1NXY4,3
442,AKBP92VUQ7G3,2
442,ATQWZNGQCN1RA,2
442,A2V3P1XE33NYC3,3
442,A2UFD1I8ZO1V4G,1
442,AD317NO9623GZ,1
442,A3E157ZN8XPUKJ,3
442,A1BHMDRWW9ZYSO,0
198,A1VW9W0DWXCPYE,2
198,A3NU1SQPI1NXY4,3
198,AKBP92VUQ7G3,0
198,ATQWZNGQCN1RA,0
198,A2V3P1XE33NYC3,3
198,A2UFD1I8ZO1V4G,2
198,AD317NO9623GZ,0
198,AWRAXV1RIYR0M,0
198,A1PAR1TMKFPKQE,0
88,A1VW9W0DWXCPYE,1
88,A3NU1SQPI1NXY4,0
88,AKBP92VUQ7G3,1
88,ATQWZNGQCN1RA,2
88,A2V3P1XE33NYC3,2
88,A2UFD1I8ZO1V4G,2
88,AD317NO9623GZ,2
88,A1PAR1TMKFPKQE,0
88,A3E157ZN8XPUKJ,1
527,A1VW9W0DWXCPYE,3
527,A3NU1SQPI1NXY4,3
527,AKBP92VUQ7G3,3
527,ATQWZNGQCN1RA,0
527,A2V3P1XE33NYC3,1
527,A2UFD1I8ZO1V4G,2
527,AD317NO9623GZ,1
527,A3E157ZN8XPUKJ,0
527,A3GLUDQZGEJL5G,2
342,A1VW9W0DWXCPYE,2
342,A3NU1SQPI1NXY4,1
342,AKBP92VUQ7G3,2
342,ATQWZNGQCN1RA,0
342,A2H321P1NSEW35,2
342,A2F0X4LN9N4O4C,1
342,A2V3P1XE33NYC3,2
342,A2UFD1I8ZO1V4G,1
342,AD317NO9623GZ,2
266,A1VW9W0DWXCPYE,0
266,A3NU1SQPI1NXY4,1
266,AKBP92VUQ7G3,3
266,ATQWZNGQCN1RA,1
266,A2V3P1XE33NYC3,1
266,A2UFD1I8ZO1V4G,1
266,AD317NO9623GZ,3
266,A1C0Z73809FFDZ,3
266,A1BHMDRWW9ZYSO,3
393,A1VW9W0DWXCPYE,3
393,A3NU1SQPI1NXY4,1
393,AKBP92VUQ7G3,1
393,ATQWZNGQCN1RA,2
393,A2V3P1XE33NYC3,0
393,A2UFD1I8ZO1V4G,3
393,AD317NO9623GZ,1
393,A1PAR1TMKFPKQE,0
393,A3E157ZN8XPUKJ,1
115,A1VW9W0DWXCPYE,1
115,A3NU1SQPI1NXY4,0
115,AKBP92VUQ7G3,0
115,ATQWZNGQCN1RA,0
115,A2V3P1XE33NYC3,2
115,A2UFD1I8ZO1V4G,2
115,AD317NO9623GZ,3
115,A1PAR1TMKFPKQE,0
115,A1BHMDRWW9ZYSO,3
459,A1VW9W0DWXCPYE,1
459,A3NU1SQPI1NXY4,2
459,AKBP92VUQ7G3,3
459,ATQWZNGQCN1RA,0
459,A2V3P1XE33NYC3,2
459,A2UFD1I8ZO1V4G,1
459,AD317NO9623GZ,2
459,A1PAR1TMKFPKQE,2
459,A3E157ZN8XPUKJ,2
441,A1VW9W0DWXCPYE,0
441,A3NU1SQPI1NXY4,3
441,AKBP92VUQ7G3,3
441,ATQWZNGQCN1RA,0
441,A2V3P1XE33NYC3,3
441,A2UFD1I8ZO1V4G,3
441,AD317NO9623GZ,3
441,A3E157ZN8XPUKJ,3
441,A1BHMDRWW9ZYSO,1
422,A1VW9W0DWXCPYE,2
422,A3NU1SQPI1NXY4,2
422,AKBP92VUQ7G3,3
422,ATQWZNGQCN1RA,3
422,A2V3P1XE33NYC3,3
422,A2UFD1I8ZO1V4G,0
422,AD317NO9623GZ,0
422,A3GLUDQZGEJL5G,0
422,A1KZOLS51I9SS7,3
280,A1VW9W0DWXCPYE,2
280,A3NU1SQPI1NXY4,1
280,AKBP92VUQ7G3,1
280,ATQWZNGQCN1RA,1
280,A2V3P1XE33NYC3,2
280,A2UFD1I8ZO1V4G,3
280,AD317NO9623GZ,1
280,AM2W23THD4CI7,0
280,A53VNQRRFQ785,1
87,A1VW9W0DWXCPYE,3
87,A3NU1SQPI1NXY4,1
87,AKBP92VUQ7G3,0
87,ATQWZNGQCN1RA,3
87,A2V3P1XE33NYC3,0
87,A2UFD1I8ZO1V4G,3
87,AD317NO9623GZ,0
87,A1PAR1TMKFPKQE,0
87,A3E157ZN8XPUKJ,0
233,A1VW9W0DWXCPYE,2
233,A3NU1SQPI1NXY4,0
233,AKBP92VUQ7G3,2
233,ATQWZNGQCN1RA,0
233,A2H321P1NSEW35,1
233,A2V3P1XE33NYC3,1
233,A2UFD1I8ZO1V4G,3
233,AD317NO9623GZ,0
233,A3E157ZN8XPUKJ,0
114,A1VW9W0DWXCPYE,2
114,A3NU1SQPI1NXY4,0
114,AKBP92VUQ7G3,2
114,ATQWZNGQCN1RA,0
114,A2V3P1XE33NYC3,0
114,A2UFD1I8ZO1V4G,2
114,AD317NO9623GZ,3
114,A1PAR1TMKFPKQE,3
114,A1BHMDRWW9ZYSO,2
421,A1VW9W0DWXCPYE,1
421,A3NU1SQPI1NXY4,0
421,AKBP92VUQ7G3,0
421,ATQWZNGQCN1RA,1
421,A2V3P1XE33NYC3,0
421,A2UFD1I8ZO1V4G,2
421,AD317NO9623GZ,0
421,A3GLUDQZGEJL5G,0
421,A1KZOLS51I9SS7,3
86,A1VW9W0DWXCPYE,2
86,A3NU1SQPI1NXY4,0
86,AKBP92VUQ7G3,3
86,ATQWZNGQCN1RA,3
86,A2V3P1XE33NYC3,2
86,A2UFD1I8ZO1V4G,3
86,AD317NO9623GZ,1
86,A1PAR1TMKFPKQE,3
86,A3E157ZN8XPUKJ,3
495,A1VW9W0DWXCPYE,3
495,A3NU1SQPI1NXY4,1
495,AKBP92VUQ7G3,2
495,ATQWZNGQCN1RA,2
495,A2V3P1XE33NYC3,1
495,A2UFD1I8ZO1V4G,3
495,AD317NO9623GZ,1
495,A1PAR1TMKFPKQE,1
495,A53VNQRRFQ785,3
272,A1VW9W0DWXCPYE,2
272,A3NU1SQPI1NXY4,3
272,AKBP92VUQ7G3,0
272,ATQWZNGQCN1RA,2
272,A2V3P1XE33NYC3,2
272,A2UFD1I8ZO1V4G,1
272,AD317NO9623GZ,0
272,A36JZTUKQVV5S5,0
272,A1BHMDRWW9ZYSO,0
423,A1VW9W0DWXCPYE,2
423,A3NU1SQPI1NXY4,1
423,AKBP92VUQ7G3,1
423,ATQWZNGQCN1RA,1
423,A2V3P1XE33NYC3,2
423,A2UFD1I8ZO1V4G,2
423,AD317NO9623GZ,1
423,A3GLUDQZGEJL5G,1
423,A1KZOLS51I9SS7,2
503,A1VW9W0DWXCPYE,0
503,A3NU1SQPI1NXY4,3
503,AKBP92VUQ7G3,0
503,ATQWZNGQCN1RA,0
503,A2V3P1XE33NYC3,1
503,A2UFD1I8ZO1V4G,1
503,AD317NO9623GZ,3
503,A1PAR1TMKFPKQE,2
503,A3E157ZN8XPUKJ,3
270,A1VW9W0DWXCPYE,2
270,A3NU1SQPI1NXY4,0
270,AKBP92VUQ7G3,0
270,ATQWZNGQCN1RA,0
270,A2V3P1XE33NYC3,2
270,A2UFD1I8ZO1V4G,0
270,AD317NO9623GZ,3
270,A36JZTUKQVV5S5,1
270,A1BHMDRWW9ZYSO,0
396,A1VW9W0DWXCPYE,1
396,A3NU1SQPI1NXY4,1
396,AKBP92VUQ7G3,3
396,ATQWZNGQCN1RA,2
396,A2V3P1XE33NYC3,0
396,A2UFD1I8ZO1V4G,0
396,AD317NO9623GZ,3
396,A1PAR1TMKFPKQE,3
396,A3E157ZN8XPUKJ,3
524,A1VW9W0DWXCPYE,3
524,A3NU1SQPI1NXY4,1
524,AKBP92VUQ7G3,0
524,ATQWZNGQCN1RA,2
524,A2H321P1NSEW35,1
524,A2V3P1XE33NYC3,0
524,A2UFD1I8ZO1V4G,2
524,AD317NO9623GZ,3
524,A1C0Z73809FFDZ,0
458,A1VW9W0DWXCPYE,2
458,A3NU1SQPI1NXY4,1
458,AKBP92VUQ7G3,1
458,ATQWZNGQCN1RA,2
458,A2V3P1XE33NYC3,0
458,A2UFD1I8ZO1V4G,1
458,AD317NO9623GZ,3
458,A1PAR1TMKFPKQE,2
