question,worker,answer
368,1,0
368,3,0
368,9,2
368,13,0
368,19,0
368,24,0
368,31,0
368,34,0
368,40,2
368,47,2
322,1,3
322,3,2
322,9,2
322,17,2
322,20,2
322,41,1
322,44,3
322,45,3
322,61,2
322,87,3
704,1,3
704,16,3
704,21,3
704,28,3
704,34,3
704,35,3
704,51,3
704,54,0
704,73,3
704,107,0
84,1,0
84,14,3
84,16,3
84,17,1
84,20,0
84,22,0
84,25,1
84,35,0
84,40,1
84,56,0
369,1,2
369,5,2
369,14,2
369,16,2
369,23,2
369,34,2
369,35,1
369,37,0
369,85,1
369,88,2
383,1,1
383,10,1
383,34,2
383,39,0
383,40,1
383,44,1
383,47,1
383,48,1
383,79,1
383,102,0
272,1,3
272,16,3
272,28,3
272,29,0
272,34,1
272,39,0
272,42,3
272,48,0
272,58,2
272,88,3
594,1,0
594,3,1
594,7,3
594,10,3
594,16,0
594,22,2
594,29,2
594,55,3
594,60,0
594,63,0
415,1,2
415,6,2
415,22,2
415,31,2
415,35,2
415,41,0
415,58,2
415,62,1
415,63,1
415,69,1
714,1,1
714,11,0
714,16,3
714,20,3
714,22,1
714,28,3
714,31,1
714,35,3
714,43,1
714,47,1
213,1,1
213,14,1
213,15,2
213,16,2
213,17,3
213,23,0
213,31,1
213,34,1
213,35,0
213,40,3
628,1,0
628,8,0
628,13,0
628,16,0
628,20,2
628,29,0
628,34,2
628,35,0
628,53,3
628,66,1
552,1,0
552,9,3
552,12,0
552,16,0
552,22,3
552,23,3
552,31,2
552,39,0
552,45,3
552,55,0
428,1,0
428,3,3
428,5,3
428,17,1
428,27,1
428,34,3
428,41,0
428,61,0
428,72,0
428,80,2
602,1,2
602,3,2
602,10,2
602,11,2
602,13,2
602,17,2
602,20,2
602,49,3
602,56,3
602,80,1
655,1,0
655,2,3
655,3,3
655,11,1
655,13,3
655,16,0
655,31,1
655,40,3
655,55,2
655,56,0
579,1,2
579,7,2
579,9,0
579,12,2
579,13,1
579,17,1
579,20,3
579,25,2
579,51,0
579,53,3
23,1,0
23,3,2
23,10,1
23,13,0
23,20,1
23,36,3
23,39,0
23,48,0
23,55,1
23,64,1
289,1,2
289,2,1
289,3,2
289,12,3
289,15,2
289,17,2
289,37,1
289,40,1
289,62,0
289,76,0
477,1,0
477,9,0
477,13,0
477,17,2
477,20,3
477,27,1
477,29,0
477,41,0
477,43,0
477,66,0
95,1,1
95,2,2
95,3,2
95,9,1
95,10,0
95,13,3
95,20,0
95,22,3
95,44,1
95,67,3
359,1,2
359,9,1
359,16,2
359,22,3
359,25,0
359,34,3
359,48,0
359,55,1
359,61,2
359,97,2
581,1,3
581,13,3
581,19,1
581,37,3
581,39,0
581,41,2
581,43,2
581,47,2
581,56,2
581,63,2
563,1,3
563,6,0
563,10,0
563,14,0
563,16,0
563,25,0
563,34,3
563,45,1
563,47,3
563,61,1
555,1,0
555,16,3
555,20,3
555,22,1
555,23,3
555,34,3
555,35,2
555,36,1
555,40,0
555,63,3
283,1,3
283,2,3
283,13,2
283,17,0
283,21,0
283,31,3
283,41,0
283,55,0
283,76,0
283,90,3
290,1,3
290,3,1
290,7,3
290,12,3
290,13,1
290,16,1
290,21,1
290,22,0
290,29,0
290,45,1
75,1,0
75,5,3
75,15,3
75,17,3
75,23,0
75,34,2
75,40,2
75,43,3
75,52,2
75,56,3
78,1,0
78,9,0
78,10,0
78,16,1
78,20,2
78,21,3
78,22,3
78,29,3
78,30,3
78,43,1
256,1,3
256,8,1
256,13,1
256,14,1
256,20,0
256,22,1
256,31,3
256,35,2
256,44,3
256,53,3
42,1,1
42,10,0
42,11,3
42,12,2
42,16,0
42,35,2
42,40,1
42,43,1
42,58,0
42,65,2
617,1,1
617,10,2
617,19,3
617,21,0
617,31,0
617,34,1
617,35,2
617,39,2
617,43,1
617,58,2
525,1,2
525,3,2
525,13,1
525,19,0
525,31,1
525,40,1
525,53,1
525,56,0
525,60,0
525,65,1
301,1,2
301,3,3
301,5,0
301,10,3
301,13,0
301,31,0
301,35,3
301,39,3
301,55,2
301,56,3
682,1,2
682,15,1
682,21,1
682,22,1
682,25,1
682,28,1
682,30,1
682,31,1
682,50,1
682,58,0
311,1,0
311,9,1
311,15,3
311,28,3
311,34,0
311,35,1
311,37,0
311,58,3
311,87,3
311,101,2
292,1,3
292,10,1
292,13,1
292,19,2
292,21,3
292,28,2
292,35,2
292,52,0
292,73,2
292,99,2
611,1,1
611,11,0
611,13,3
611,17,3
611,21,0
611,22,2
611,34,3
611,37,2
611,43,2
611,56,3
263,1,3
263,13,0
263,16,0
263,20,1
263,37,2
263,40,1
263,41,0
263,43,1
263,62,1
263,81,0
268,1,1
268,5,1
268,9,1
268,10,3
268,21,2
268,23,2
268,27,3
268,37,3
268,40,2
268,55,0
722,1,0
722,8,3
722,17,1
722,20,0
722,22,2
722,23,1
722,28,0
722,31,3
722,41,3
722,55,0
97,1,2
97,10,1
97,15,1
97,17,1
97,31,1
97,37,2
97,39,2
97,43,1
97,62,2
97,90,1
328,1,0
328,3,3
328,8,2
328,10,2
328,16,0
328,23,0
328,34,1
328,53,1
328,62,3
328,74,0
377,1,3
377,13,3
377,17,1
377,20,2
377,28,0
377,29,3
377,37,2
377,42,2
377,55,2
377,60,2
242,1,0
242,3,2
242,8,2
242,13,1
242,31,2
242,34,2
242,35,2
242,37,2
242,40,2
242,43,2
730,1,3
730,3,3
730,9,3
730,11,2
730,14,2
730,20,0
730,25,3
730,34,2
730,53,2
730,73,2
125,1,2
125,15,2
125,16,0
125,22,0
125,28,0
125,30,1
125,39,0
125,47,0
125,50,0
125,81,0
174,1,2
174,3,3
174,6,3
174,10,3
174,13,3
174,21,2
174,22,0
174,35,1
174,60,1
174,61,2
257,1,2
257,2,1
257,5,3
257,31,2
257,35,2
257,37,3
257,48,0
257,52,0
257,60,3
257,90,1
259,1,1
259,7,2
259,9,2
259,13,3
259,34,1
259,37,0
259,56,1
259,58,3
259,62,2
259,98,0
325,1,0
325,2,2
325,11,3
325,25,3
325,28,2
325,31,0
325,43,2
325,47,1
325,55,1
325,61,1
419,1,0
419,9,3
419,21,3
419,34,2
419,35,1
419,43,2
419,44,2
419,49,3
419,54,3
419,69,2
220,1,2
220,3,0
220,5,0
220,21,0
220,23,0
220,44,2
220,47,3
220,57,1
220,61,0
220,76,1
632,1,0
632,3,0
632,5,3
632,9,1
632,13,3
632,29,0
632,37,1
632,43,2
632,65,3
632,105,0
445,1,2
445,3,3
445,10,0
445,13,0
445,16,1
445,20,3
445,25,3
445,37,1
445,43,0
445,45,2
126,1,3
126,9,2
126,11,2
126,16,0
126,19,2
126,22,1
126,39,1
126,47,0
126,55,0
126,66,2
2,1,0
2,3,0
2,9,2
2,11,2
2,12,0
2,13,3
2,14,2
2,15,2
2,16,3
2,17,0
148,1,3
148,3,3
148,9,2
148,20,2
148,22,3
148,29,2
148,35,0
148,40,1
148,43,1
148,51,0
718,1,0
718,9,3
718,12,2
718,13,2
718,16,2
718,22,3
718,25,2
718,31,0
718,34,2
718,58,2
164,1,1
164,14,2
164,20,2
164,29,3
164,30,1
164,31,2
164,41,2
164,56,3
164,58,2
164,89,2
518,1,0
518,2,2
518,9,1
518,11,3
518,13,0
518,16,2
518,19,3
518,31,3
518,53,0
518,65,3
402,1,2
402,2,2
402,9,3
402,10,0
402,13,0
402,15,0
402,18,3
402,30,1
402,41,0
402,55,2
156,1,3
156,3,2
156,8,1
156,21,0
156,22,1
156,25,2
156,31,1
156,35,0
156,39,1
156,56,2
8,1,3
8,3,0
8,5,0
8,20,2
8,23,0
8,40,1
8,44,0
8,45,0
8,46,2
8,47,0
118,1,0
118,8,2
118,16,1
118,20,2
118,23,0
118,25,2
118,28,3
118,29,3
118,34,0
118,53,1
202,1,0
202,10,2
202,12,3
202,22,2
202,23,2
202,31,3
202,34,2
202,39,2
202,43,2
202,51,2
31,1,0
31,9,2
31,10,1
31,13,0
31,15,0
31,20,1
31,31,0
31,35,0
31,43,3
31,48,2
209,1,0
209,3,3
209,10,1
209,20,2
209,31,2
209,35,2
209,36,2
209,41,2
209,43,0
209,61,3
308,1,0
308,4,1
308,6,0
308,13,2
308,16,1
308,23,1
308,31,1
308,50,1
308,72,2
308,90,1
229,1,3
229,9,0
229,13,0
229,23,3
229,34,0
229,37,1
229,40,3
229,43,1
229,51,0
229,55,2
625,1,3
625,3,1
625,9,2
625,15,1
625,16,2
625,29,1
625,31,1
625,34,2
625,36,1
625,43,2
124,1,1
124,9,2
124,19,3
124,21,3
124,23,2
124,25,1
124,35,2
124,36,2
124,40,1
124,56,3
347,1,2
347,3,1
347,8,1
347,10,2
347,12,1
347,34,3
347,44,2
347,47,3
347,50,1
347,61,0
403,1,0
403,3,0
403,13,1
403,16,1
403,22,1
403,35,0
403,40,2
403,43,0
403,56,0
403,61,3
240,1,1
240,2,2
240,13,2
240,16,0
240,19,1
240,20,2
240,23,2
240,43,2
240,49,0
240,54,2
451,1,2
451,13,3
451,16,2
451,31,1
451,35,0
451,36,1
451,37,1
451,43,0
451,62,1
451,94,1
304,1,2
304,2,1
304,16,2
304,17,1
304,23,2
304,29,1
304,31,1
304,61,3
304,90,1
304,97,3
388,1,2
388,2,0
388,4,0
388,6,1
388,14,0
388,16,1
388,40,1
388,41,0
388,50,1
388,51,0
366,1,2
366,4,2
366,16,2
366,21,2
366,34,3
366,35,0
366,39,3
366,41,3
366,43,3
366,51,3
155,1,0
155,2,0
155,3,2
155,4,1
155,10,2
155,15,2
155,22,2
155,23,2
155,40,3
155,61,0
679,1,2
679,6,0
679,10,0
679,16,0
679,19,0
679,34,2
679,37,0
679,59,0
679,61,0
679,66,2
162,1,2
162,9,0
162,16,3
162,27,1
162,29,1
162,31,1
162,42,3
162,48,1
162,58,1
162,85,0
13,1,0
13,2,3
13,5,1
13,9,3
13,10,2
13,12,3
13,13,2
13,14,3
13,25,0
13,43,2
41,1,1
41,16,3
41,30,0
41,31,1
41,34,2
41,35,2
41,49,2
41,72,0
41,74,2
41,75,2
562,1,0
562,4,1
562,13,3
562,16,1
562,21,2
562,22,1
562,37,3
562,40,0
562,43,1
562,48,2
270,1,0
270,11,2
270,16,2
270,20,2
270,35,3
270,39,3
270,40,2
270,69,3
270,81,1
270,85,2
489,1,3
489,13,2
489,31,0
489,39,1
489,41,3
489,47,2
489,50,3
489,56,2
489,63,3
489,80,2
128,1,0
128,2,1
128,3,3
128,12,1
128,13,3
128,20,0
128,28,0
128,35,0
128,44,3
128,47,3
115,1,1
115,3,2
115,9,0
115,12,1
115,13,2
115,20,3
115,41,0
115,51,1
115,53,2
115,54,2
1,1,0
1,2,2
1,3,3
1,4,0
1,5,1
1,6,3
1,7,3
1,8,0
1,9,3
1,10,3
497,1,0
497,4,3
497,5,3
497,21,3
497,23,0
497,35,1
497,43,3
497,53,3
497,54,3
497,55,3
343,1,0
343,3,3
343,16,1
343,20,1
343,21,3
343,28,1
343,31,3
343,35,1
343,61,0
343,66,1
90,1,2
90,3,1
90,4,1
90,13,3
90,36,1
90,48,1
90,49,0
90,50,0
90,77,3
90,90,1
269,1,1
269,3,0
269,13,0
269,15,0
269,16,2
269,22,2
269,36,0
269,53,1
269,57,3
269,75,0
323,1,0
323,3,0
323,12,3
323,25,1
323,27,2
323,31,2
323,34,3
323,37,2
323,39,1
323,40,2
71,1,3
71,13,2
71,15,2
71,34,2
71,35,2
71,47,1
71,51,2
71,54,1
71,55,2
71,66,2
142,1,3
142,9,2
142,10,0
142,16,3
142,20,2
142,21,2
142,22,1
142,37,0
142,52,2
142,86,2
197,1,0
197,9,2
197,11,0
197,17,2
197,23,1
197,32,3
197,37,3
197,56,0
197,90,2
197,91,1
211,1,1
211,3,0
211,13,1
211,19,2
211,37,1
211,40,2
211,44,0
211,54,0
211,57,0
211,89,3
57,1,0
57,5,1
57,8,2
57,37,3
57,43,0
57,45,3
57,47,3
57,49,2
57,52,0
57,80,2
116,1,1
116,12,0
116,13,0
116,14,2
116,17,3
116,23,3
116,35,3
116,40,3
116,47,2
116,61,0
593,1,2
593,3,1
593,9,1
593,15,1
593,22,3
593,37,3
593,39,3
593,41,3
593,53,1
593,80,1
46,1,2
46,2,0
46,7,1
46,9,0
46,16,0
46,23,0
46,37,3
46,40,0
46,43,0
46,47,0
250,1,0
250,3,3
250,29,3
250,35,1
250,39,1
250,40,1
250,43,0
250,73,2
250,83,1
250,90,3
553,1,0
553,2,0
553,5,1
553,28,1
553,43,3
553,44,2
553,50,3
553,54,2
553,61,1
553,99,2
110,1,1
110,3,2
110,9,1
110,21,2
110,22,2
110,35,1
110,45,2
110,55,3
110,56,3
110,61,3
529,1,3
529,10,1
529,17,3
529,20,2
529,31,3
529,40,2
529,43,2
529,53,2
529,55,2
529,97,1
448,1,0
448,3,2
448,13,1
448,17,2
448,20,2
448,35,2
448,37,3
448,43,1
448,50,1
448,58,2
222,1,1
222,9,3
222,10,0
222,13,2
222,16,0
222,20,0
222,34,1
222,41,0
222,54,2
222,72,2
185,1,2
185,12,3
185,20,3
185,21,3
185,25,3
185,31,1
185,35,1
185,43,0
185,55,1
185,60,3
482,1,2
482,5,2
482,10,3
482,16,3
482,35,3
482,39,0
482,40,2
482,43,3
482,54,1
482,88,3
524,1,0
524,10,0
524,14,3
524,21,3
524,30,3
524,35,2
524,40,0
524,54,1
524,66,3
524,69,0
595,1,2
595,12,2
595,13,3
595,20,2
595,21,3
595,32,3
595,35,1
595,50,2
595,58,0
595,59,2
276,1,1
276,5,0
276,9,2
276,20,1
276,22,2
276,23,2
276,24,0
276,31,2
276,37,0
276,50,2
370,1,1
370,9,2
370,16,0
370,20,2
370,23,2
370,35,2
370,37,3
370,53,0
370,58,1
370,66,1
398,1,3
398,10,1
398,13,3
398,25,3
398,35,0
398,40,0
398,47,1
398,51,1
398,53,1
398,91,2
705,1,0
705,13,2
705,20,3
705,22,3
705,29,1
705,30,2
705,34,0
705,58,3
705,60,2
705,61,2
287,1,2
287,3,0
287,9,3
287,11,1
287,20,0
287,22,2
287,29,0
287,43,1
287,58,0
287,90,1
216,1,2
216,3,1
216,8,0
216,13,0
216,15,0
216,16,2
216,26,2
216,31,0
216,49,0
216,70,2
65,1,2
65,3,3
65,5,3
65,26,3
65,34,0
65,36,3
65,39,3
65,40,3
65,41,3
65,55,1
208,1,2
208,3,1
208,8,3
208,9,1
208,28,3
208,34,0
208,44,1
208,47,2
208,53,3
208,65,2
49,2,2
49,3,1
49,9,1
49,16,0
49,25,2
49,28,2
49,35,2
49,50,0
49,73,0
49,76,2
603,2,3
603,3,0
603,9,0
603,11,2
603,21,3
603,22,2
603,31,3
603,35,0
603,49,0
603,58,3
423,2,0
423,13,3
423,16,2
423,17,3
423,23,0
423,53,2
423,56,0
423,60,0
423,65,1
423,90,2
25,2,2
25,3,2
25,9,2
25,10,2
25,22,2
25,34,2
25,44,3
25,50,0
25,58,1
25,66,2
252,2,2
252,3,0
252,7,2
252,16,2
252,22,1
252,23,1
252,39,2
252,41,1
252,42,2
252,54,2
425,2,2
425,3,0
425,12,0
425,16,2
425,31,0
425,34,3
425,35,3
425,37,2
425,56,0
425,99,0
523,2,0
523,10,2
523,20,3
523,23,0
523,30,0
523,37,1
523,49,0
523,51,1
523,58,2
523,63,0
394,2,3
394,5,3
394,13,3
394,15,3
394,17,3
394,31,3
394,34,1
394,40,3
394,49,3
394,96,3
45,2,0
45,3,0
45,9,2
45,10,2
45,16,1
45,20,1
45,31,0
45,39,2
45,53,0
45,67,3
331,2,3
331,3,3
331,13,0
331,14,2
331,16,3
331,27,2
331,35,1
331,40,0
331,58,3
331,68,2
427,2,3
427,3,3
427,10,2
427,13,1
427,15,0
427,21,0
427,22,0
427,34,3
427,42,2
427,67,3
577,2,2
577,7,1
577,9,0
577,10,2
577,28,3
577,31,2
577,37,1
577,50,3
577,56,2
577,81,0
62,2,0
62,7,0
62,10,1
62,13,0
62,34,0
62,39,3
62,42,2
62,61,2
62,76,1
62,81,0
453,2,3
453,5,2
453,7,0
453,12,3
453,13,0
453,20,3
453,43,3
453,47,3
453,55,3
453,70,1
449,2,3
449,5,3
449,12,3
449,20,3
449,23,0
449,35,3
449,37,2
449,41,3
449,46,1
449,57,0
175,2,1
175,3,1
175,13,1
175,16,1
175,21,1
175,30,1
175,35,3
175,40,1
175,43,1
175,47,1
407,2,1
407,9,3
407,29,3
407,31,2
407,34,1
407,50,1
407,56,0
407,63,0
407,66,1
407,85,1
145,2,0
145,9,2
145,13,3
145,16,1
145,17,0
145,22,0
145,29,2
145,31,1
145,32,0
145,39,0
393,2,0
393,3,0
393,7,2
393,16,0
393,27,0
393,31,2
393,35,1
393,37,0
393,39,3
393,70,1
171,2,2
171,9,2
171,15,3
171,16,1
171,35,2
171,37,2
171,41,2
171,55,3
171,57,2
171,61,2
218,2,2
218,3,2
218,6,2
218,14,2
218,17,2
218,31,2
218,40,2
218,55,3
218,62,2
218,69,3
109,2,1
109,3,1
109,15,1
109,21,1
109,34,2
109,35,1
109,40,0
109,44,1
109,47,1
109,78,1
168,2,0
168,3,0
168,7,2
168,9,0
168,13,1
168,29,0
168,44,2
168,53,2
168,61,0
168,76,2
496,2,1
496,9,1
496,16,2
496,17,1
496,28,1
496,31,1
496,35,1
496,43,1
496,49,3
496,69,1
217,2,1
217,8,3
217,9,2
217,17,1
217,27,1
217,37,3
217,41,1
217,60,3
217,63,1
217,77,0
363,2,3
363,10,0
363,13,0
363,15,3
363,37,0
363,39,0
363,40,0
363,50,3
363,56,3
363,60,1
297,2,2
297,3,2
297,9,3
297,28,3
297,34,2
297,37,3
297,40,0
297,41,2
297,51,2
297,55,1
544,2,0
544,3,0
544,5,0
544,9,1
544,13,0
544,16,0
544,35,0
544,40,1
544,43,0
544,59,1
532,2,3
532,5,2
532,14,3
532,21,3
532,23,0
532,26,0
532,27,2
532,35,3
532,67,1
532,69,3
169,2,1
169,7,1
169,13,1
169,16,1
169,20,1
169,21,1
169,35,1
169,39,0
169,45,0
169,62,3
337,2,3
337,3,1
337,8,1
337,10,3
337,13,0
337,21,3
337,39,3
337,41,2
337,47,3
337,88,1
231,2,1
231,4,2
231,6,1
231,16,2
231,17,1
231,19,0
231,35,3
231,37,1
231,43,1
231,68,1
561,2,1
561,8,2
561,13,1
561,17,2
561,19,2
561,20,0
561,35,3
561,39,2
561,55,2
561,56,1
334,2,3
334,12,0
334,20,1
334,23,3
334,26,1
334,28,0
334,35,0
334,43,3
334,47,0
334,98,3
80,2,1
80,5,1
80,9,1
80,16,1
80,18,1
80,20,1
80,25,3
80,53,2
80,58,3
80,87,3
123,2,0
123,3,1
123,16,2
123,21,2
123,26,1
123,31,0
123,35,2
123,37,3
123,50,2
123,52,2
406,2,3
406,13,2
406,16,1
406,22,1
406,26,1
406,34,3
406,35,3
406,50,2
406,61,1
406,70,1
627,2,0
627,3,2
627,5,3
627,9,1
627,12,2
627,16,2
627,35,0
627,40,2
627,43,3
627,60,2
330,2,1
330,8,0
330,27,3
330,31,0
330,34,3
330,35,1
330,39,1
330,47,3
330,69,0
330,96,0
300,2,3
300,3,1
300,9,3
300,16,0
300,21,1
300,22,1
300,40,2
300,49,3
300,65,2
300,68,0
27,2,2
27,3,0
27,9,3
27,13,3
27,23,0
27,25,3
27,34,3
27,52,3
27,56,3
27,67,3
382,2,1
382,9,2
382,13,1
382,19,3
382,20,2
382,21,1
382,23,1
382,28,0
382,40,3
382,56,3
66,2,2
66,9,2
66,13,3
66,16,3
66,23,3
66,25,3
66,39,3
66,47,1
66,56,0
66,68,3
344,2,0
344,3,2
344,4,2
344,23,1
344,37,2
344,61,1
344,62,2
344,72,1
344,85,2
344,99,0
51,2,3
51,9,0
51,17,1
51,23,2
51,24,2
51,25,2
51,39,2
51,40,2
51,54,2
51,58,1
235,2,1
235,3,1
235,9,1
235,10,0
235,12,2
235,13,3
235,16,1
235,26,1
235,50,0
235,95,2
353,2,3
353,9,2
353,16,0
353,22,3
353,31,2
353,40,0
353,43,2
353,58,0
353,69,0
353,70,0
367,2,0
367,3,1
367,16,0
367,19,1
367,20,0
367,23,1
367,31,1
367,40,2
367,50,1
367,63,0
210,2,0
210,3,2
210,13,2
210,31,2
210,35,1
210,47,2
210,48,0
210,54,1
210,66,3
210,94,2
83,2,1
83,10,0
83,11,0
83,13,2
83,16,0
83,20,0
83,21,0
83,26,1
83,77,0
83,89,0
188,2,3
188,3,2
188,9,2
188,15,1
188,16,2
188,28,0
188,31,0
188,40,3
188,41,0
188,60,0
135,2,3
135,3,1
135,5,3
135,12,2
135,25,1
135,31,1
135,34,3
135,35,2
135,53,2
135,58,0
10,2,3
10,3,0
10,9,1
10,12,0
10,16,0
10,21,1
10,34,0
10,51,3
10,53,0
10,54,1
652,2,2
652,9,2
652,13,0
652,16,0
652,31,2
652,34,0
652,40,1
652,57,3
652,62,1
652,66,0
614,2,3
614,3,2
614,13,2
614,21,0
614,29,0
614,30,2
614,34,0
614,35,3
614,61,2
614,65,2
450,2,2
450,10,1
450,12,3
450,13,3
450,25,3
450,32,2
450,35,0
450,40,3
450,41,1
450,52,3
638,2,0
638,9,2
638,20,2
638,26,0
638,31,3
638,43,0
638,44,2
638,51,0
638,60,0
638,73,2
432,2,0
432,14,1
432,16,2
432,20,0
432,22,3
432,24,1
432,29,2
432,31,2
432,34,1
432,53,3
137,2,2
137,10,3
137,21,3
137,23,0
137,27,2
137,34,3
137,35,1
137,37,0
137,44,2
137,50,1
352,2,0
352,11,3
352,20,3
352,21,2
352,25,0
352,31,1
352,35,1
352,41,3
352,44,1
352,52,0
324,2,1
324,9,3
324,13,3
324,19,3
324,24,3
324,31,2
324,44,3
324,62,3
324,88,1
324,89,3
668,2,2
668,3,3
668,13,3
668,19,1
668,22,1
668,23,3
668,35,3
668,40,0
668,44,1
668,54,1
234,2,2
234,3,3
234,9,2
234,16,1
234,20,2
234,43,0
234,55,1
234,56,1
234,63,2
234,74,1
374,2,0
374,3,0
374,9,1
374,21,1
374,23,2
374,26,3
374,35,1
374,40,2
374,41,1
374,62,3
21,2,1
21,15,3
21,16,0
21,23,2
21,34,3
21,40,0
21,43,2
21,47,3
21,50,0
21,63,2
63,2,3
63,3,1
63,19,3
63,34,0
63,37,1
63,40,2
63,43,1
63,55,3
63,83,1
63,84,2
644,2,0
644,3,2
644,10,1
644,13,2
644,19,2
644,21,1
644,31,3
644,34,2
644,40,0
644,56,2
444,2,2
444,4,1
444,10,1
444,21,1
444,23,1
444,31,2
444,40,2
444,41,1
444,51,1
444,66,3
64,2,3
64,13,2
64,23,3
64,29,0
64,35,0
64,39,3
64,40,3
64,47,2
64,55,3
64,83,2
