question,worker,answer
428,61,2
428,72,3
428,80,2
220,1,0
220,3,3
220,5,0
220,21,0
220,23,0
220,44,0
220,47,0
220,57,0
220,61,3
220,76,1
34,1,0
34,3,0
34,13,0
34,14,0
34,15,0
34,16,1
34,24,0
34,31,0
34,35,0
34,53,0
263,1,0
263,13,2
263,16,0
263,20,0
263,37,3
263,40,0
263,41,0
263,43,0
263,62,1
263,81,0
655,1,0
655,2,0
655,3,0
655,11,1
655,13,0
655,16,1
655,31,2
655,40,0
655,55,0
655,56,1
240,1,2
240,2,3
240,13,1
240,16,2
240,19,1
240,20,2
240,23,2
240,43,2
240,49,2
240,54,3
289,1,2
289,2,0
289,3,2
289,12,2
289,15,2
289,17,2
289,37,2
289,40,2
289,62,2
289,76,2
426,1,1
426,9,1
426,13,2
426,28,1
426,34,2
426,35,1
426,37,1
426,40,0
426,54,1
426,58,0
413,1,3
413,3,3
413,12,3
413,16,2
413,21,2
413,25,1
413,28,3
413,30,2
413,31,3
413,50,3
126,1,2
126,9,2
126,11,2
126,16,2
126,19,3
126,22,2
126,39,2
126,47,2
126,55,2
126,66,0
343,1,1
343,3,0
343,16,1
343,20,1
343,21,1
343,28,1
343,31,1
343,35,1
343,61,2
343,66,1
88,1,1
88,9,1
88,10,2
88,16,2
88,19,1
88,21,1
88,37,1
88,42,0
88,51,1
88,55,1
628,1,0
628,8,0
628,13,0
628,16,0
628,20,0
628,29,0
628,34,3
628,35,0
628,53,0
628,66,0
90,1,1
90,3,2
90,4,1
90,13,1
90,36,1
90,48,1
90,49,1
90,50,1
90,77,2
90,90,1
730,1,2
730,3,0
730,9,2
730,11,1
730,14,2
730,20,1
730,25,2
730,34,2
730,53,2
730,73,2
380,1,0
380,3,0
380,9,0
380,13,3
380,21,0
380,37,0
380,41,0
380,43,0
380,56,0
380,63,1
270,1,3
270,11,1
270,16,2
270,20,3
270,35,1
270,39,3
270,40,3
270,69,3
270,81,0
270,85,2
568,1,2
568,14,2
568,20,2
568,40,0
568,43,2
568,54,2
568,56,3
568,61,2
568,63,1
568,89,2
232,1,3
232,13,3
232,29,3
232,31,3
232,40,3
232,47,3
232,49,0
232,51,3
232,63,3
232,72,1
311,1,3
311,9,1
311,15,1
311,28,3
311,34,3
311,35,3
311,37,2
311,58,1
311,87,0
311,101,3
347,1,1
347,3,1
347,8,1
347,10,1
347,12,1
347,34,0
347,44,2
347,47,1
347,50,3
347,61,2
489,1,2
489,13,2
489,31,3
489,39,2
489,41,2
489,47,2
489,50,2
489,56,0
489,63,2
489,80,2
174,1,3
174,3,1
174,6,3
174,10,3
174,13,3
174,21,3
174,22,0
174,35,3
174,60,0
174,61,3
283,1,0
283,2,0
283,13,0
283,17,0
283,21,0
283,31,0
283,41,1
283,55,0
283,76,0
283,90,0
116,1,3
116,12,3
116,13,3
116,14,3
116,17,3
116,23,3
116,35,3
116,40,3
116,47,3
116,61,2
275,1,1
275,3,1
275,16,1
275,31,2
275,32,1
275,34,1
275,35,1
275,43,1
275,49,1
275,69,2
354,1,1
354,5,1
354,15,2
354,23,1
354,27,2
354,32,0
354,52,0
354,55,1
354,60,1
354,62,1
615,1,0
615,8,0
615,13,0
615,34,0
615,36,0
615,37,2
615,42,0
615,43,0
615,47,0
615,62,1
345,1,0
345,13,1
345,16,1
345,23,1
345,25,2
345,34,1
345,37,1
345,54,1
345,58,2
345,97,1
617,1,1
617,10,2
617,19,0
617,21,2
617,31,2
617,34,2
617,35,2
617,39,2
617,43,2
617,58,0
682,1,2
682,15,0
682,21,1
682,22,1
682,25,1
682,28,1
682,30,1
682,31,1
682,50,1
682,58,2
213,1,0
213,14,1
213,15,3
213,16,1
213,17,1
213,23,1
213,31,0
213,34,1
213,35,1
213,40,3
208,1,0
208,3,1
208,8,2
208,9,3
208,28,0
208,34,1
208,44,2
208,47,1
208,53,1
208,65,1
71,1,0
71,13,3
71,15,0
71,34,2
71,35,2
71,47,2
71,51,3
71,54,0
71,55,2
71,66,1
256,1,3
256,8,1
256,13,1
256,14,1
256,20,1
256,22,1
256,31,1
256,35,3
256,44,1
256,53,0
229,1,2
229,9,0
229,13,1
229,23,0
229,34,0
229,37,1
229,40,0
229,43,0
229,51,0
229,55,0
23,1,3
23,3,0
23,10,3
23,13,0
23,20,0
23,36,0
23,39,0
23,48,0
23,55,0
23,64,0
106,1,2
106,3,3
106,9,2
106,37,3
106,42,2
106,43,3
106,54,2
106,55,3
106,56,3
106,61,3
452,1,3
452,2,1
452,9,2
452,16,3
452,25,3
452,28,2
452,29,2
452,31,2
452,37,0
452,56,2
366,1,1
366,4,1
366,16,3
366,21,2
366,34,3
366,35,3
366,39,3
366,41,3
366,43,3
366,51,2
124,1,1
124,9,2
124,19,3
124,21,2
124,23,2
124,25,1
124,35,2
124,36,2
124,40,2
124,56,2
269,1,2
269,3,0
269,13,0
269,15,0
269,16,0
269,22,0
269,36,0
269,53,0
269,57,0
269,75,1
304,1,2
304,2,3
304,16,3
304,17,1
304,23,1
304,29,1
304,31,1
304,61,0
304,90,1
304,97,1
335,1,1
335,9,0
335,16,0
335,20,0
335,21,0
335,28,0
335,35,0
335,36,0
335,37,2
335,61,2
365,1,3
365,6,1
365,9,1
365,16,1
365,22,1
365,35,1
365,40,1
365,43,1
365,44,2
365,55,1
216,1,3
216,3,0
216,8,2
216,13,0
216,15,2
216,16,3
216,26,0
216,31,0
216,49,0
216,70,0
722,1,3
722,8,1
722,17,1
722,20,1
722,22,1
722,23,1
722,28,1
722,31,0
722,41,1
722,55,1
276,1,1
276,5,2
276,9,2
276,20,2
276,22,2
276,23,2
276,24,2
276,31,2
276,37,1
276,50,3
285,1,1
285,16,2
285,25,0
285,27,3
285,50,0
285,56,2
285,57,0
285,63,0
285,70,0
285,85,0
359,1,3
359,9,2
359,16,2
359,22,1
359,25,2
359,34,2
359,48,0
359,55,2
359,61,3
359,97,3
148,1,0
148,3,3
148,9,2
148,20,2
148,22,2
148,29,0
148,35,2
148,40,2
148,43,2
148,51,1
65,1,2
65,3,3
65,5,2
65,26,3
65,34,0
65,36,3
65,39,2
65,40,0
65,41,0
65,55,3
84,1,2
84,14,3
84,16,1
84,17,0
84,20,3
84,22,0
84,25,0
84,35,3
84,40,3
84,56,0
432,2,2
432,14,0
432,16,0
432,20,3
432,22,2
432,24,2
432,29,2
432,31,2
432,34,1
432,53,2
334,2,3
334,12,3
334,20,3
334,23,3
334,26,3
334,28,3
334,35,3
334,43,3
334,47,2
334,98,1
668,2,3
668,3,3
668,13,3
668,19,1
668,22,3
668,23,3
668,35,3
668,40,2
668,44,0
668,54,3
300,2,1
300,3,3
300,9,1
300,16,0
300,21,1
300,22,1
300,40,1
300,49,1
300,65,3
300,68,2
51,2,2
51,9,2
51,17,2
51,23,2
51,24,2
51,25,2
51,39,2
51,40,2
51,54,2
51,58,2
324,2,3
324,9,3
324,13,3
324,19,0
324,24,3
324,31,3
324,44,3
324,62,3
324,88,3
324,89,3
175,2,1
175,3,3
175,13,2
175,16,1
175,21,1
175,30,2
175,35,1
175,40,1
175,43,1
175,47,1
603,2,3
603,3,1
603,9,3
603,11,0
603,21,3
603,22,1
603,31,1
603,35,0
603,49,3
603,58,2
537,2,3
537,9,3
537,12,3
537,20,3
537,23,3
537,30,3
537,36,3
537,47,3
537,66,2
537,76,1
496,2,1
496,9,1
496,16,3
496,17,1
496,28,1
496,31,1
496,35,1
496,43,3
496,49,1
496,69,1
237,2,1
237,5,3
237,13,1
237,20,1
237,33,1
237,35,1
237,41,0
237,43,1
237,44,0
237,60,2
561,2,1
561,8,1
561,13,1
561,17,1
561,19,0
561,20,1
561,35,1
561,39,1
561,55,1
561,56,1
427,2,3
427,3,3
427,10,0
427,13,3
427,15,0
427,21,1
427,22,0
427,34,3
427,42,3
427,67,1
450,2,3
450,10,1
450,12,3
450,13,3
450,25,3
450,32,3
450,35,3
450,40,3
450,41,3
450,52,2
45,2,0
45,3,0
45,9,0
45,10,0
45,16,0
45,20,0
45,31,1
45,39,0
45,53,3
45,67,1
146,2,1
146,3,1
146,5,1
146,9,1
146,15,0
146,21,1
146,22,1
146,37,1
146,40,3
146,76,1
63,2,1
63,3,1
63,19,1
63,34,1
63,37,0
63,40,0
63,43,2
63,55,1
63,83,3
63,84,2
523,2,0
523,10,0
523,20,0
523,23,0
523,30,0
523,37,2
523,49,3
523,51,1
523,58,2
523,63,0
358,2,3
358,9,0
358,12,2
358,13,3
358,21,0
358,25,1
358,35,3
358,36,3
358,52,2
358,54,3
171,2,2
171,9,2
171,15,3
171,16,0
171,35,3
171,37,2
171,41,2
171,55,2
171,57,2
171,61,3
169,2,1
169,7,1
169,13,1
169,16,0
169,20,1
169,21,1
169,35,1
169,39,1
169,45,1
169,62,1
210,2,2
210,3,2
210,13,2
210,31,2
210,35,1
210,47,2
210,48,2
210,54,2
210,66,0
210,94,3
430,2,2
430,8,2
430,20,2
430,22,2
430,23,2
430,29,2
430,31,3
430,56,2
430,61,2
430,83,2
10,2,0
10,3,0
10,9,0
10,12,0
10,16,0
10,21,0
10,34,1
10,51,2
10,53,0
10,54,0
453,2,3
453,5,3
453,7,1
453,12,0
453,13,3
453,20,3
453,43,2
453,47,3
453,55,3
453,70,3
560,2,1
560,12,1
560,13,1
560,16,1
560,26,2
560,35,1
560,53,1
560,58,1
560,60,1
560,65,1
544,2,0
544,3,0
544,5,0
544,9,0
544,13,0
544,16,0
544,35,0
544,40,0
544,43,0
544,59,3
123,2,2
123,3,2
123,16,0
123,21,2
123,26,2
123,31,2
123,35,2
123,37,3
123,50,0
123,52,2
252,2,2
252,3,2
252,7,3
252,16,3
252,22,2
252,23,2
252,39,0
252,41,2
252,42,0
252,54,0
353,2,2
353,9,2
353,16,0
353,22,2
353,31,2
353,40,2
353,43,2
353,58,0
353,69,3
353,70,2
135,2,2
135,3,2
135,5,2
135,12,3
135,25,3
135,31,2
135,34,2
135,35,3
135,53,2
135,58,3
109,2,1
109,3,0
109,15,3
109,21,2
109,34,1
109,35,1
109,40,2
109,44,1
109,47,0
109,78,3
217,2,1
217,8,1
217,9,1
217,17,1
217,27,0
217,37,3
217,41,1
217,60,3
217,63,2
217,77,1
423,2,0
423,13,0
423,16,1
423,17,0
423,23,0
423,53,0
423,56,0
423,60,0
423,65,0
423,90,0
64,2,2
64,13,2
64,23,2
64,29,2
64,35,2
64,39,3
64,40,1
64,47,2
64,55,2
64,83,2
21,2,2
21,15,3
21,16,2
21,23,2
21,34,2
21,40,2
21,43,2
21,47,2
21,50,1
21,63,2
367,2,1
367,3,3
367,16,0
367,19,0
367,20,1
367,23,1
367,31,0
367,40,0
367,50,1
367,63,1
627,2,2
627,3,0
627,5,1
627,9,2
627,12,2
627,16,2
627,35,2
627,40,2
627,43,2
627,60,2
444,2,1
444,4,3
444,10,0
444,21,1
444,23,1
444,31,1
444,40,1
444,41,1
444,51,3
444,66,1
339,2,2
339,3,1
339,12,2
339,14,3
339,19,3
339,32,0
339,34,2
339,35,2
339,37,2
339,67,1
231,2,2
231,4,2
231,6,1
231,16,1
231,17,1
231,19,0
231,35,0
231,37,1
231,43,1
231,68,1
297,2,3
297,3,2
297,9,2
297,28,2
297,34,0
297,37,2
297,40,1
297,41,2
297,51,2
297,55,2
436,2,1
436,3,1
436,4,3
436,7,3
436,16,2
436,20,3
436,22,3
436,37,3
436,61,3
436,70,3
374,2,0
374,3,1
374,9,1
374,21,1
374,23,1
374,26,3
374,35,1
374,40,1
374,41,1
374,62,2
407,2,0
407,9,1
407,29,1
407,31,3
407,34,0
407,50,2
407,56,1
407,63,0
407,66,1
407,85,1
241,2,3
241,3,0
241,5,1
241,12,0
241,13,0
241,22,0
241,25,0
241,29,2
241,41,1
241,58,2
330,2,2
330,8,2
330,27,3
330,31,0
330,34,0
330,35,1
330,39,0
330,47,0
330,69,0
330,96,0
382,2,0
382,9,3
382,13,0
382,19,0
382,20,1
382,21,0
382,23,3
382,28,3
382,40,3
382,56,1
137,2,0
137,10,0
137,21,3
137,23,3
137,27,2
137,34,3
137,35,3
137,37,3
137,44,0
137,50,2
614,2,0
614,3,3
614,13,2
614,21,0
614,29,1
614,30,2
614,34,2
614,35,2
614,61,2
614,65,2
363,2,0
363,10,3
363,13,0
363,15,2
363,37,0
363,39,2
363,40,0
363,50,2
363,56,3
363,60,3
145,2,3
145,9,0
145,13,0
145,16,1
145,17,0
145,22,0
145,29,0
145,31,3
145,32,1
145,39,0
425,2,0
425,3,2
425,12,2
425,16,2
425,31,2
425,34,2
425,35,0
425,37,2
425,56,0
425,99,3
539,2,0
539,3,1
539,8,1
539,21,1
539,23,1
539,31,3
539,43,1
539,45,1
539,47,1
539,55,1
62,2,3
62,7,0
62,10,0
62,13,0
62,34,0
62,39,2
62,42,0
62,61,1
62,76,0
62,81,0
188,2,1
188,3,2
188,9,0
188,15,0
188,16,0
188,28,1
188,31,0
188,40,0
188,41,0
188,60,0
406,2,3
406,13,3
406,16,1
406,22,2
406,26,1
406,34,2
406,35,0
406,50,0
406,61,1
406,70,1
435,2,3
435,4,0
435,7,3
435,12,1
435,20,0
435,27,2
435,62,0
435,72,0
435,94,0
435,105,0
234,2,2
234,3,1
234,9,1
234,16,3
234,20,1
234,43,1
234,55,1
234,56,0
234,63,2
234,74,1
344,2,1
344,3,2
344,4,1
344,23,2
344,37,1
344,61,2
344,62,3
344,72,3
344,85,0
344,99,3
441,2,1
441,9,3
441,17,3
441,25,1
441,29,3
441,30,1
441,35,3
441,37,3
441,47,3
441,73,3
638,2,3
638,9,2
638,20,2
638,26,3
638,31,0
638,43,2
638,44,2
638,51,3
638,60,0
638,73,2
532,2,0
532,5,2
532,14,0
532,21,1
532,23,3
532,26,3
532,27,3
532,35,3
532,67,3
532,69,3
235,2,3
235,3,2
235,9,3
235,10,0
235,12,2
235,13,2
235,16,2
235,26,2
235,50,2
235,95,3
83,2,1
83,10,1
83,11,1
83,13,0
83,16,0
83,20,0
83,21,0
83,26,0
83,77,3
83,89,1
337,2,0
337,3,3
337,8,3
337,10,0
337,13,0
337,21,0
337,39,3
337,41,1
337,47,3
337,88,2
331,2,0
331,3,1
331,13,3
331,14,0
331,16,0
331,27,2
331,35,2
331,40,3
331,58,0
331,68,3
394,2,0
394,5,3
394,13,3
394,15,1
394,17,3
394,31,3
394,34,3
394,40,3
394,49,3
394,96,3
25,2,0
25,3,2
25,9,0
25,10,2
25,22,2
25,34,2
25,44,0
25,50,2
25,58,0
25,66,1
