question,worker,answer
222,13,1
222,16,1
222,20,2
222,34,2
222,41,2
222,54,2
222,72,2
257,1,0
257,2,0
257,5,2
257,31,0
257,35,2
257,37,0
257,48,0
257,52,0
257,60,0
257,90,3
110,1,2
110,3,2
110,9,3
110,21,2
110,22,2
110,35,0
110,45,1
110,55,2
110,56,2
110,61,2
380,1,0
380,3,0
380,9,0
380,13,0
380,21,1
380,37,0
380,41,0
380,43,0
380,56,0
380,63,0
65,1,3
65,3,3
65,5,3
65,26,3
65,34,0
65,36,2
65,39,3
65,40,3
65,41,3
65,55,3
57,1,3
57,5,3
57,8,2
57,37,3
57,43,0
57,45,0
57,47,3
57,49,3
57,52,2
57,80,2
102,1,1
102,9,1
102,15,1
102,27,1
102,28,1
102,31,1
102,34,3
102,50,1
102,60,2
102,73,1
445,1,0
445,3,0
445,10,0
445,13,3
445,16,0
445,20,0
445,25,0
445,37,0
445,43,0
445,45,0
678,1,3
678,13,1
678,16,3
678,20,3
678,22,3
678,25,3
678,34,3
678,43,3
678,54,3
678,88,3
611,1,3
611,11,3
611,13,3
611,17,3
611,21,3
611,22,3
611,34,1
611,37,0
611,43,3
611,56,3
552,1,0
552,9,0
552,12,0
552,16,0
552,22,0
552,23,0
552,31,0
552,39,0
552,45,0
552,55,0
419,1,3
419,9,3
419,21,3
419,34,3
419,35,1
419,43,1
419,44,3
419,49,3
419,54,3
419,69,2
489,1,2
489,13,2
489,31,2
489,39,2
489,41,2
489,47,2
489,50,2
489,56,2
489,63,2
489,80,2
714,1,1
714,11,1
714,16,1
714,20,2
714,22,1
714,28,3
714,31,1
714,35,2
714,43,1
714,47,1
335,1,0
335,9,0
335,16,2
335,20,0
335,21,0
335,28,1
335,35,3
335,36,3
335,37,2
335,61,0
562,1,1
562,4,1
562,13,2
562,16,3
562,21,3
562,22,1
562,37,3
562,40,1
562,43,1
562,48,1
223,1,2
223,2,2
223,3,2
223,6,2
223,9,2
223,20,2
223,29,1
223,31,2
223,35,2
223,45,2
106,1,3
106,3,3
106,9,3
106,37,3
106,42,3
106,43,0
106,54,3
106,55,3
106,56,3
106,61,3
433,1,0
433,5,0
433,9,0
433,15,0
433,16,2
433,25,0
433,28,3
433,43,2
433,52,3
433,58,0
269,1,0
269,3,0
269,13,0
269,15,0
269,16,2
269,22,0
269,36,0
269,53,0
269,57,1
269,75,0
179,1,2
179,9,2
179,20,2
179,23,2
179,31,2
179,34,2
179,42,2
179,48,3
179,54,2
179,65,2
113,1,3
113,2,3
113,3,3
113,12,3
113,20,3
113,23,3
113,37,3
113,52,2
113,54,3
113,73,3
366,1,3
366,4,2
366,16,1
366,21,1
366,34,0
366,35,3
366,39,3
366,41,3
366,43,3
366,51,1
276,1,2
276,5,1
276,9,2
276,20,3
276,22,2
276,23,2
276,24,2
276,31,2
276,37,2
276,50,2
580,1,3
580,3,3
580,12,3
580,15,3
580,22,3
580,27,1
580,31,3
580,44,3
580,51,3
580,80,3
183,1,3
183,25,3
183,29,3
183,31,3
183,33,3
183,34,3
183,37,3
183,55,3
183,75,1
183,95,3
128,1,3
128,2,3
128,3,3
128,12,3
128,13,3
128,20,3
128,28,3
128,35,3
128,44,3
128,47,3
216,1,0
216,3,0
216,8,1
216,13,1
216,15,0
216,16,3
216,26,0
216,31,0
216,49,0
216,70,2
8,1,0
8,3,0
8,5,0
8,20,0
8,23,0
8,40,0
8,44,0
8,45,0
8,46,1
8,47,1
345,1,1
345,13,1
345,16,1
345,23,0
345,25,1
345,34,1
345,37,0
345,54,1
345,58,1
345,97,1
42,1,0
42,10,0
42,11,0
42,12,0
42,16,0
42,35,0
42,40,0
42,43,0
42,58,0
42,65,0
530,1,3
530,3,3
530,9,3
530,13,3
530,15,3
530,16,3
530,22,3
530,37,3
530,53,3
530,55,3
95,1,1
95,2,1
95,3,1
95,9,3
95,10,1
95,13,2
95,20,1
95,22,1
95,44,1
95,67,1
590,1,0
590,3,0
590,12,0
590,13,0
590,15,0
590,16,0
590,20,0
590,56,0
590,60,0
590,76,0
553,1,2
553,2,2
553,5,2
553,28,2
553,43,2
553,44,2
553,50,2
553,54,1
553,61,3
553,99,2
41,1,2
41,16,0
41,30,3
41,31,2
41,34,2
41,35,2
41,49,2
41,72,2
41,74,2
41,75,2
304,1,1
304,2,0
304,16,3
304,17,1
304,23,1
304,29,1
304,31,1
304,61,3
304,90,2
304,97,0
213,1,1
213,14,1
213,15,1
213,16,0
213,17,1
213,23,1
213,31,1
213,34,1
213,35,1
213,40,3
275,1,1
275,3,1
275,16,1
275,31,1
275,32,3
275,34,1
275,35,1
275,43,1
275,49,1
275,69,0
259,1,2
259,7,2
259,9,2
259,13,1
259,34,0
259,37,3
259,56,2
259,58,2
259,62,2
259,98,2
317,1,3
317,2,0
317,3,0
317,10,3
317,13,3
317,16,3
317,22,3
317,34,2
317,37,3
317,62,1
220,1,0
220,3,0
220,5,2
220,21,0
220,23,0
220,44,0
220,47,0
220,57,0
220,61,0
220,76,0
174,1,3
174,3,3
174,6,3
174,10,3
174,13,3
174,21,0
174,22,3
174,35,3
174,60,2
174,61,3
209,1,2
209,3,2
209,10,2
209,20,2
209,31,2
209,35,2
209,36,0
209,41,1
209,43,2
209,61,2
268,1,2
268,5,3
268,9,2
268,10,2
268,21,3
268,23,1
268,27,2
268,37,2
268,40,2
268,55,2
242,1,2
242,3,2
242,8,2
242,13,2
242,31,2
242,34,2
242,35,3
242,37,3
242,40,2
242,43,2
126,1,2
126,9,2
126,11,2
126,16,1
126,19,2
126,22,2
126,39,2
126,47,2
126,55,2
126,66,2
90,1,1
90,3,1
90,4,1
90,13,2
90,36,3
90,48,1
90,49,1
90,50,1
90,77,1
90,90,1
377,1,2
377,13,1
377,17,2
377,20,2
377,28,0
377,29,2
377,37,3
377,42,1
377,55,2
377,60,2
579,1,2
579,7,3
579,9,2
579,12,2
579,13,2
579,17,0
579,20,2
579,25,2
579,51,0
579,53,3
292,1,2
292,10,2
292,13,2
292,19,2
292,21,2
292,28,2
292,35,1
292,52,0
292,73,2
292,99,2
602,1,2
602,3,2
602,10,2
602,11,2
602,13,2
602,17,1
602,20,2
602,49,2
602,56,2
602,80,2
256,1,1
256,8,0
256,13,1
256,14,1
256,20,1
256,22,1
256,31,1
256,35,1
256,44,1
256,53,3
208,1,1
208,3,1
208,8,1
208,9,1
208,28,0
208,34,1
208,44,3
208,47,2
208,53,1
208,65,1
289,1,2
289,2,3
289,3,2
289,12,2
289,15,2
289,17,2
289,37,2
289,40,2
289,62,3
289,76,2
323,1,2
323,3,2
323,12,2
323,25,2
323,27,2
323,31,2
323,34,1
323,37,2
323,39,2
323,40,2
73,1,1
73,3,1
73,9,1
73,13,1
73,16,0
73,20,1
73,35,1
73,37,2
73,40,1
73,53,1
2,1,2
2,3,2
2,9,1
2,11,2
2,12,2
2,13,3
2,14,2
2,15,2
2,16,2
2,17,2
34,1,0
34,3,0
34,13,0
34,14,0
34,15,0
34,16,0
34,24,0
34,31,0
34,35,0
34,53,0
125,1,0
125,15,0
125,16,2
125,22,0
125,28,1
125,30,0
125,39,0
125,47,0
125,50,2
125,81,3
365,1,1
365,6,1
365,9,1
365,16,1
365,22,3
365,35,1
365,40,0
365,43,1
365,44,1
365,55,1
383,1,1
383,10,1
383,34,0
383,39,1
383,40,0
383,44,0
383,47,3
383,48,1
383,79,3
383,102,3
398,1,1
398,10,1
398,13,1
398,25,1
398,35,3
398,40,1
398,47,1
398,51,1
398,53,1
398,91,1
451,1,3
451,13,3
451,16,0
451,31,3
451,35,3
451,36,3
451,37,3
451,43,3
451,62,2
451,94,3
505,1,1
505,12,1
505,17,1
505,20,1
505,32,0
505,39,1
505,40,1
505,52,3
505,60,1
505,96,1
615,1,0
615,8,3
615,13,0
615,34,0
615,36,2
615,37,0
615,42,0
615,43,0
615,47,0
615,62,1
368,1,0
368,3,0
368,9,0
368,13,0
368,19,0
368,24,0
368,31,0
368,34,3
368,40,0
368,47,0
415,1,2
415,6,2
415,22,2
415,31,2
415,35,2
415,41,1
415,58,3
415,62,1
415,63,2
415,69,2
595,1,3
595,12,3
595,13,3
595,20,2
595,21,3
595,32,3
595,35,3
595,50,3
595,58,3
595,59,3
347,1,1
347,3,1
347,8,1
347,10,1
347,12,1
347,34,3
347,44,2
347,47,1
347,50,1
347,61,1
147,1,3
147,2,3
147,3,3
147,5,3
147,37,3
147,40,3
147,47,2
147,61,0
147,76,3
147,77,1
679,1,0
679,6,0
679,10,0
679,16,0
679,19,0
679,34,0
679,37,3
679,59,0
679,61,0
679,66,0
650,1,2
650,2,2
650,3,2
650,9,2
650,16,2
650,17,2
650,20,2
650,35,2
650,40,2
650,43,2
556,1,2
556,5,2
556,13,0
556,17,1
556,19,0
556,20,2
556,25,2
556,35,2
556,39,3
556,66,2
116,1,3
116,12,3
116,13,0
116,14,2
116,17,3
116,23,3
116,35,0
116,40,3
116,47,0
116,61,3
497,1,3
497,4,3
497,5,3
497,21,0
497,23,3
497,35,2
497,43,3
497,53,3
497,54,3
497,55,3
403,1,1
403,3,1
403,13,3
403,16,2
403,22,1
403,35,1
403,40,1
403,43,3
403,56,1
403,61,1
343,1,1
343,3,1
343,16,1
343,20,1
343,21,1
343,28,0
343,31,1
343,35,1
343,61,1
343,66,1
705,1,2
705,13,1
705,20,0
705,22,2
705,29,2
705,30,2
705,34,2
705,58,2
705,60,2
705,61,2
78,1,3
78,9,3
78,10,3
78,16,3
78,20,3
78,21,3
78,22,2
78,29,3
78,30,0
78,43,3
301,1,3
301,3,3
301,5,2
301,10,3
301,13,3
301,31,3
301,35,3
301,39,3
301,55,3
301,56,3
162,1,1
162,9,1
162,16,1
162,27,1
162,29,1
162,31,1
162,42,0
162,48,1
162,58,1
162,85,3
653,1,3
653,11,2
653,13,3
653,21,3
653,22,3
653,25,3
653,29,3
653,55,3
653,59,3
653,61,3
370,1,3
370,9,3
370,16,1
370,20,3
370,23,3
370,35,3
370,37,3
370,53,3
370,58,3
370,66,2
529,1,2
529,10,2
529,17,3
529,20,2
529,31,2
529,40,2
529,43,2
529,53,2
529,55,2
529,97,2
81,1,1
81,12,1
81,15,1
81,31,1
81,37,1
81,39,1
81,41,1
81,67,2
81,77,0
81,85,3
308,1,1
308,4,1
308,6,1
308,13,0
308,16,0
308,23,3
308,31,1
308,50,0
308,72,1
308,90,3
428,1,0
428,3,0
428,5,0
428,17,0
428,27,0
428,34,3
428,41,0
428,61,3
428,72,0
428,80,0
632,1,3
632,3,3
632,5,1
632,9,3
632,13,2
632,29,1
632,37,3
632,43,1
632,65,3
632,105,2
13,1,3
13,2,3
13,5,3
13,9,3
13,10,3
13,12,3
13,13,2
13,14,0
13,25,3
13,43,3
272,1,3
272,16,3
272,28,0
272,29,3
272,34,0
272,39,2
272,42,2
272,48,3
272,58,3
272,88,3
155,1,2
155,2,2
155,3,2
155,4,1
155,10,2
155,15,2
155,22,2
155,23,2
155,40,2
155,61,2
197,1,3
197,9,3
197,11,3
197,17,3
197,23,1
197,32,2
197,37,2
197,56,3
197,90,0
197,91,3
263,1,0
263,13,0
263,16,1
263,20,0
263,37,1
263,40,3
263,41,0
263,43,0
263,62,3
263,81,0
142,1,2
142,9,2
142,10,2
142,16,2
142,20,2
142,21,2
142,22,2
142,37,2
142,52,2
142,86,2
574,1,0
574,14,0
574,20,0
574,21,1
574,25,0
574,27,0
574,28,0
574,30,1
574,43,0
574,56,0
12,1,1
12,2,1
12,4,0
12,8,1
12,10,1
12,26,1
12,31,1
12,34,3
12,43,1
12,50,1
426,1,1
426,9,1
426,13,3
426,28,1
426,34,0
426,35,2
426,37,1
426,40,1
426,54,1
426,58,1
148,1,2
148,3,2
148,9,2
148,20,2
148,22,1
148,29,0
148,35,0
148,40,1
148,43,1
148,51,2
240,1,2
240,2,2
240,13,2
240,16,1
240,19,1
240,20,2
240,23,3
240,43,2
240,49,2
240,54,2
46,1,0
46,2,0
46,7,1
46,9,0
46,16,0
46,23,1
46,37,0
46,40,0
46,43,2
46,47,3
625,1,2
625,3,2
625,9,2
625,15,2
625,16,2
625,29,2
625,31,2
625,34,0
625,36,3
625,43,2
211,1,0
211,3,0
211,13,0
211,19,0
211,37,0
211,40,0
211,44,0
211,54,0
211,57,0
211,89,1
718,1,2
718,9,2
718,12,2
718,13,1
718,16,0
718,22,2
718,25,2
718,31,2
718,34,2
718,58,2
402,1,1
402,2,3
402,9,1
402,10,1
402,13,1
402,15,1
402,18,1
402,30,0
402,41,2
402,55,1
164,1,3
164,14,3
164,20,3
164,29,3
164,30,1
164,31,3
164,41,3
164,56,1
164,58,3
164,89,3
1,1,3
1,2,3
1,3,3
1,4,3
1,5,3
1,6,3
1,7,3
1,8,3
1,9,3
1,10,3
270,1,3
270,11,3
270,16,3
270,20,3
270,35,3
270,39,3
270,40,0
270,69,2
270,81,3
270,85,3
479,1,3
479,3,3
479,17,3
479,20,3
479,22,3
479,23,0
479,31,3
479,32,2
479,35,2
479,65,3
156,1,2
156,3,2
156,8,0
156,21,3
156,22,2
156,25,2
156,31,2
156,35,3
156,39,2
156,56,2
97,1,0
97,10,1
97,15,1
97,17,1
97,31,1
97,37,0
97,39,1
97,43,3
97,62,1
97,90,1
311,1,0
311,9,3
311,15,3
311,28,1
311,34,0
311,35,3
311,37,3
311,58,3
311,87,0
311,101,0
413,1,2
413,3,0
413,12,3
413,16,1
413,21,1
413,25,3
413,28,1
413,30,3
413,31,3
413,50,3
115,1,1
115,3,2
115,9,2
115,12,2
115,13,2
115,20,2
115,41,2
115,51,1
115,53,3
115,54,2
75,1,0
75,5,3
75,15,3
75,17,3
75,23,3
75,34,3
75,40,3
75,43,3
75,52,0
75,56,3
628,1,3
628,8,0
628,13,2
628,16,0
628,20,0
628,29,3
628,34,3
628,35,3
628,53,0
628,66,2
124,1,0
124,9,2
124,19,2
124,21,2
124,23,2
124,25,0
124,35,1
124,36,2
124,40,2
124,56,2
202,1,1
202,10,2
202,12,2
202,22,2
202,23,2
202,31,2
202,34,2
202,39,2
202,43,2
202,51,0
31,1,1
31,9,2
31,10,2
31,13,2
31,15,2
31,20,2
31,31,2
31,35,2
31,43,1
31,48,2
617,1,3
617,10,2
617,19,3
617,21,2
617,31,2
617,34,2
617,35,1
617,39,1
617,43,2
617,58,2
518,1,3
518,2,2
518,9,2
518,11,2
518,13,1
518,16,2
518,19,2
518,31,2
518,53,2
518,65,2
87,1,3
87,8,1
87,14,1
87,16,0
87,28,3
87,31,1
87,34,1
87,39,1
87,43,1
87,69,1
448,1,1
448,3,2
448,13,2
448,17,2
448,20,2
448,35,2
448,37,3
448,43,2
448,50,2
448,58,2
322,1,2
322,3,3
322,9,3
322,17,3
322,20,3
322,41,2
322,44,3
322,45,3
322,61,3
322,87,0
388,1,3
388,2,1
388,4,0
388,6,1
388,14,1
388,16,1
388,40,0
388,41,0
388,50,1
388,51,1
6,1,0
6,13,2
6,16,2
6,20,2
6,25,2
6,35,2
6,36,0
6,37,0
6,38,2
6,39,1
525,1,3
525,3,1
525,13,2
525,19,1
525,31,1
525,40,1
525,53,1
525,56,1
525,60,1
525,65,1
71,1,3
71,13,2
71,15,2
71,34,2
71,35,3
71,47,2
71,51,3
71,54,2
71,55,2
71,66,2
369,1,1
369,5,3
369,14,3
369,16,0
369,23,2
369,34,1
369,35,3
369,37,2
369,85,2
369,88,2
452,1,3
452,2,2
452,9,2
452,16,2
452,25,2
452,28,1
452,29,1
452,31,2
452,37,1
452,56,3
232,1,2
232,13,3
232,29,3
232,31,3
232,40,3
232,47,3
232,49,3
232,51,3
232,63,3
232,72,3
581,1,1
581,13,1
581,19,0
581,37,0
581,39,1
581,41,3
581,43,3
581,47,2
581,56,2
581,63,2
459,1,3
459,6,2
459,12,2
459,13,3
459,15,2
459,22,2
459,23,2
459,34,2
459,55,2
459,56,2
283,1,1
283,2,0
283,13,0
283,17,0
283,21,0
283,31,0
283,41,0
283,55,0
283,76,2
283,90,0
310,1,2
310,13,1
310,22,1
310,23,3
310,27,1
310,34,1
310,36,1
310,43,1
310,45,1
310,63,1
23,1,3
23,3,0
23,10,0
23,13,2
23,20,0
23,36,0
23,39,0
23,48,0
23,55,0
23,64,0
325,1,3
325,2,3
325,11,2
325,25,2
325,28,0
325,31,2
325,43,1
325,47,2
325,55,2
325,61,2
593,1,3
593,3,1
593,9,1
593,15,1
593,22,1
593,37,1
593,39,0
593,41,1
593,53,2
593,80,0
655,1,1
655,2,0
655,3,0
655,11,0
655,13,3
655,16,2
655,31,0
655,40,0
655,55,0
655,56,0
568,1,0
568,14,0
568,20,2
568,40,2
568,43,2
568,54,2
568,56,2
568,61,2
568,63,2
568,89,0
652,2,0
652,9,0
652,13,3
652,16,0
652,31,0
652,34,0
652,40,0
652,57,0
652,62,3
652,66,0
51,2,2
51,9,2
51,17,2
51,23,3
51,24,0
51,25,2
51,39,2
51,40,2
51,54,2
51,58,0
577,2,2
577,7,1
577,9,2
577,10,2
577,28,2
577,31,2
577,37,2
577,50,2
577,56,0
577,81,2
135,2,2
135,3,2
135,5,1
135,12,2
135,25,2
135,31,2
135,34,2
135,35,2
135,53,2
135,58,2
464,2,2
464,3,2
464,13,2
464,16,2
464,31,2
464,36,2
464,43,2
464,50,2
464,65,2
464,81,0
64,2,2
64,13,2
64,23,0
64,29,2
64,35,1
64,39,3
64,40,2
64,47,2
64,55,2
64,83,2
252,2,2
252,3,2
252,7,1
252,16,2
252,22,2
252,23,2
252,39,3
252,41,2
252,42,2
252,54,0
171,2,2
171,9,2
171,15,2
171,16,2
171,35,1
171,37,2
171,41,2
171,55,2
171,57,2
171,61,2
406,2,1
406,13,1
406,16,1
406,22,1
406,26,1
406,34,1
406,35,3
406,50,1
406,61,1
406,70,1
137,2,3
137,10,3
137,21,2
137,23,2
137,27,3
137,34,3
137,35,0
137,37,3
137,44,3
137,50,3
349,2,1
349,5,1
349,6,1
349,9,1
349,14,3
349,20,1
349,34,0
349,35,1
349,42,1
349,51,3
83,2,0
83,10,0
83,11,0
83,13,0
83,16,0
83,20,0
83,21,2
83,26,0
83,77,3
83,89,0
644,2,1
644,3,1
644,10,1
644,13,1
644,19,1
644,21,0
644,31,1
644,34,1
644,40,1
644,56,1
627,2,2
627,3,2
627,5,0
627,9,2
627,12,2
627,16,3
627,35,2
627,40,2
627,43,2
627,60,2
339,2,2
339,3,2
339,12,2
339,14,2
339,19,3
339,32,0
339,34,2
339,35,3
339,37,1
339,67,3
49,2,2
49,3,2
49,9,2
49,16,2
49,25,2
49,28,2
49,35,0
49,50,2
49,73,2
49,76,0
10,2,0
10,3,0
10,9,0
10,12,0
10,16,0
10,21,0
10,34,0
10,51,0
10,53,0
10,54,0
449,2,3
449,5,0
449,12,3
449,20,0
449,23,3
449,35,3
449,37,3
449,41,3
449,46,3
449,57,3
561,2,1
561,8,2
561,13,1
561,17,1
561,19,1
561,20,1
561,35,0
561,39,1
561,55,1
561,56,1
27,2,3
27,3,3
27,9,3
27,13,3
27,23,3
27,25,3
27,34,3
27,52,0
27,56,3
27,67,3
288,2,0
288,9,0
288,22,0
288,28,1
288,29,0
288,31,0
288,34,1
288,40,0
288,43,3
288,58,0
217,2,1
217,8,1
217,9,1
217,17,1
217,27,1
217,37,1
217,41,1
217,60,1
217,63,1
217,77,1
432,2,2
432,14,1
432,16,2
432,20,2
432,22,3
432,24,0
432,29,3
432,31,2
432,34,1
432,53,2
560,2,1
560,12,1
560,13,1
560,16,0
560,26,1
560,35,1
560,53,1
560,58,1
560,60,1
560,65,1
297,2,2
297,3,2
297,9,2
297,28,2
297,34,2
297,37,2
297,40,2
297,41,2
297,51,2
297,55,2
145,2,0
145,9,0
145,13,0
145,16,1
145,17,0
145,22,0
145,29,0
145,31,0
145,32,0
145,39,1
546,2,2
546,3,1
546,8,1
546,12,2
546,13,3
546,16,3
546,21,1
546,25,2
546,54,2
546,56,2
175,2,1
175,3,2
175,13,2
175,16,1
175,21,1
175,30,1
175,35,0
175,40,0
175,43,1
175,47,3
423,2,0
423,13,0
423,16,2
423,17,0
423,23,0
423,53,0
423,56,0
423,60,0
423,65,0
423,90,0
45,2,0
45,3,0
45,9,0
45,10,0
45,16,3
45,20,0
45,31,0
45,39,0
45,53,1
45,67,3
668,2,3
668,3,3
668,13,1
668,19,1
668,22,3
668,23,0
668,35,3
668,40,3
668,44,3
668,54,3
21,2,2
21,15,2
21,16,0
21,23,2
21,34,0
21,40,2
21,43,0
21,47,2
21,50,2
21,63,2
344,2,2
344,3,2
344,4,1
344,23,2
344,37,2
344,61,2
344,62,2
344,72,2
344,85,1
344,99,2
237,2,1
237,5,1
237,13,3
237,20,3
237,33,3
237,35,2
237,41,1
237,43,0
237,44,3
237,60,1
231,2,1
231,4,3
231,6,1
231,16,0
231,17,1
231,19,0
231,35,2
231,37,3
231,43,1
231,68,1
337,2,3
337,3,3
337,8,3
337,10,3
337,13,0
337,21,0
337,39,3
337,41,3
337,47,3
337,88,0
146,2,1
146,3,1
146,5,0
146,9,1
146,15,1
146,21,2
146,22,1
146,37,0
146,40,1
146,76,0
394,2,3
394,5,2
394,13,3
394,15,3
394,17,3
394,31,3
394,34,0
394,40,3
394,49,3
394,96,3
444,2,1
444,4,1
444,10,1
444,21,1
444,23,3
444,31,1
444,40,2
444,41,1
444,51,1
444,66,1
453,2,3
453,5,2
453,7,3
453,12,3
453,13,3
453,20,3
453,43,3
453,47,1
453,55,3
453,70,1
566,2,3
566,3,3
566,8,3
566,20,1
566,23,3
566,42,3
566,43,3
566,54,3
566,60,3
566,62,1
63,2,1
63,3,1
63,19,1
63,34,1
63,37,1
63,40,3
63,43,1
63,55,1
63,83,1
63,84,3
544,2,0
544,3,0
544,5,0
544,9,0
544,13,0
544,16,0
544,35,0
544,40,2
544,43,0
544,59,0
538,2,3
538,9,3
538,13,3
538,31,3
538,47,1
538,50,3
538,54,3
538,58,3
538,60,3
538,61,3
614,2,2
614,3,2
614,13,0
614,21,2
614,29,2
614,30,2
614,34,0
614,35,3
614,61,0
614,65,2
436,2,3
436,3,3
436,4,3
436,7,0
436,16,3
436,20,3
436,22,3
436,37,3
436,61,3
436,70,3
66,2,3
66,9,3
66,13,3
66,16,3
66,23,3
66,25,3
66,39,3
66,47,0
66,56,3
66,68,2
25,2,2
25,3,2
25,9,2
25,10,2
25,22,2
25,34,2
25,44,1
25,50,2
25,58,2
25,66,2
80,2,1
80,5,3
80,9,1
80,16,1
80,18,2
80,20,0
80,25,1
80,53,1
80,58,1
80,87,1
441,2,3
441,9,3
441,17,3
441,25,3
441,29,1
441,30,3
441,35,3
441,37,3
441,47,3
441,73,3
427,2,3
427,3,3
427,10,3
427,13,3
427,15,3
427,21,3
427,22,3
427,34,0
427,42,3
427,67,3
169,2,1
169,7,2
169,13,1
169,16,1
169,20,1
169,21,0
169,35,1
169,39,1
169,45,1
169,62,0
300,2,0
300,3,1
300,9,1
300,16,1
300,21,1
300,22,1
300,40,1
300,49,1
300,65,0
300,68,1
218,2,0
218,3,2
218,6,2
218,14,2
218,17,2
218,31,2
218,40,0
218,55,2
218,62,0
218,69,2
532,2,2
532,5,2
532,14,1
532,21,1
532,23,2
532,26,3
532,27,3
532,35,2
532,67,3
532,69,0
539,2,0
539,3,1
539,8,0
539,21,3
539,23,0
539,31,1
539,43,3
539,45,1
539,47,1
539,55,1
62,2,1
62,7,1
62,10,0
62,13,0
62,34,0
62,39,0
62,42,0
62,61,0
62,76,2
62,81,0
324,2,1
324,9,3
324,13,1
324,19,0
324,24,3
324,31,3
324,44,3
324,62,1
324,88,3
324,89,3
638,2,1
638,9,2
638,20,2
638,26,2
638,31,2
638,43,2
638,44,3
638,51,0
638,60,2
638,73,2
523,2,2
523,10,0
523,20,0
523,23,3
523,30,1
523,37,1
523,49,0
523,51,3
523,58,0
523,63,0
374,2,0
374,3,1
374,9,1
374,21,1
374,23,1
374,26,1
374,35,1
374,40,1
374,41,1
374,62,2
496,2,0
496,9,1
496,16,0
496,17,1
496,28,2
496,31,1
496,35,0
496,43,1
496,49,1
496,69,2
188,2,3
188,3,0
188,9,0
188,15,0
188,16,3
188,28,0
188,31,0
188,40,1
188,41,0
188,60,2
241,2,1
241,3,0
241,5,2
241,12,0
241,13,0
241,22,0
241,25,0
241,29,0
241,41,0
241,58,0
234,2,0
234,3,1
234,9,1
234,16,3
234,20,1
234,43,1
234,55,1
234,56,1
234,63,1
234,74,1
352,2,0
352,11,1
352,20,1
352,21,0
352,25,1
352,31,1
352,35,3
352,41,1
352,44,1
352,52,3
450,2,2
450,10,3
450,12,3
450,13,2
450,25,3
450,32,3
450,35,0
450,40,1
450,41,3
450,52,2
331,2,0
331,3,3
331,13,3
331,14,3
331,16,3
331,27,2
331,35,2
331,40,3
331,58,3
331,68,3
210,2,1
210,3,0
210,13,2
210,31,2
210,35,2
210,47,2
210,48,2
210,54,2
210,66,2
210,94,1
