question,worker,answer
489,1,2
489,13,2
489,31,2
489,39,2
489,41,2
489,47,2
489,50,0
489,56,3
489,63,2
489,80,2
722,1,1
722,8,1
722,17,1
722,20,2
722,22,1
722,23,2
722,28,1
722,31,0
722,41,1
722,55,3
232,1,3
232,13,3
232,29,3
232,31,2
232,40,3
232,47,3
232,49,3
232,51,3
232,63,0
232,72,3
426,1,1
426,9,1
426,13,1
426,28,2
426,34,1
426,35,1
426,37,1
426,40,1
426,54,1
426,58,1
552,1,0
552,9,0
552,12,2
552,16,0
552,22,1
552,23,0
552,31,1
552,39,0
552,45,0
552,55,1
242,1,2
242,3,1
242,8,2
242,13,2
242,31,2
242,34,2
242,35,0
242,37,2
242,40,2
242,43,0
369,1,2
369,5,2
369,14,2
369,16,2
369,23,2
369,34,2
369,35,0
369,37,2
369,85,1
369,88,2
75,1,3
75,5,3
75,15,3
75,17,3
75,23,3
75,34,0
75,40,3
75,43,2
75,52,3
75,56,1
34,1,0
34,3,3
34,13,0
34,14,0
34,15,2
34,16,0
34,24,0
34,31,0
34,35,2
34,53,1
1,1,3
1,2,3
1,3,0
1,4,3
1,5,3
1,6,3
1,7,3
1,8,3
1,9,3
1,10,3
250,1,3
250,3,1
250,29,3
250,35,1
250,39,3
250,40,3
250,43,3
250,73,3
250,83,3
250,90,2
95,1,1
95,2,1
95,3,0
95,9,1
95,10,1
95,13,1
95,20,2
95,22,1
95,44,3
95,67,1
202,1,2
202,10,2
202,12,2
202,22,2
202,23,2
202,31,2
202,34,2
202,39,2
202,43,3
202,51,3
617,1,2
617,10,2
617,19,2
617,21,2
617,31,1
617,34,2
617,35,2
617,39,0
617,43,0
617,58,2
126,1,2
126,9,3
126,11,2
126,16,2
126,19,2
126,22,2
126,39,2
126,47,2
126,55,2
126,66,2
263,1,0
263,13,0
263,16,0
263,20,0
263,37,0
263,40,0
263,41,3
263,43,2
263,62,0
263,81,0
704,1,3
704,16,3
704,21,3
704,28,3
704,34,3
704,35,1
704,51,3
704,54,3
704,73,3
704,107,3
505,1,1
505,12,1
505,17,1
505,20,1
505,32,2
505,39,1
505,40,1
505,52,0
505,60,1
505,96,1
97,1,1
97,10,1
97,15,1
97,17,1
97,31,2
97,37,1
97,39,1
97,43,2
97,62,1
97,90,0
730,1,2
730,3,3
730,9,2
730,11,2
730,14,2
730,20,2
730,25,2
730,34,2
730,53,2
730,73,0
128,1,3
128,2,3
128,3,1
128,12,1
128,13,3
128,20,3
128,28,1
128,35,3
128,44,3
128,47,3
13,1,3
13,2,3
13,5,3
13,9,3
13,10,3
13,12,3
13,13,3
13,14,3
13,25,3
13,43,0
147,1,3
147,2,3
147,3,0
147,5,3
147,37,1
147,40,3
147,47,3
147,61,2
147,76,3
147,77,3
304,1,1
304,2,1
304,16,1
304,17,1
304,23,1
304,29,1
304,31,1
304,61,2
304,90,1
304,97,1
413,1,3
413,3,1
413,12,3
413,16,3
413,21,3
413,25,3
413,28,3
413,30,3
413,31,3
413,50,3
347,1,1
347,3,2
347,8,3
347,10,1
347,12,1
347,34,1
347,44,1
347,47,1
347,50,1
347,61,0
477,1,0
477,9,0
477,13,0
477,17,0
477,20,0
477,27,2
477,29,0
477,41,0
477,43,3
477,66,0
71,1,2
71,13,2
71,15,2
71,34,1
71,35,2
71,47,2
71,51,0
71,54,2
71,55,2
71,66,2
78,1,3
78,9,3
78,10,3
78,16,3
78,20,3
78,21,3
78,22,3
78,29,3
78,30,3
78,43,0
366,1,3
366,4,3
366,16,3
366,21,3
366,34,3
366,35,3
366,39,3
366,41,3
366,43,1
366,51,3
222,1,2
222,9,3
222,10,2
222,13,2
222,16,2
222,20,2
222,34,2
222,41,3
222,54,2
222,72,2
275,1,1
275,3,0
275,16,1
275,31,3
275,32,3
275,34,1
275,35,1
275,43,2
275,49,1
275,69,3
292,1,2
292,10,2
292,13,2
292,19,2
292,21,3
292,28,2
292,35,2
292,52,0
292,73,1
292,99,1
323,1,2
323,3,3
323,12,2
323,25,2
323,27,2
323,31,2
323,34,2
323,37,2
323,39,2
323,40,2
211,1,0
211,3,3
211,13,0
211,19,0
211,37,0
211,40,0
211,44,1
211,54,0
211,57,0
211,89,0
285,1,0
285,16,0
285,25,0
285,27,0
285,50,0
285,56,1
285,57,0
285,63,0
285,70,0
285,85,0
525,1,1
525,3,2
525,13,1
525,19,1
525,31,1
525,40,1
525,53,1
525,56,0
525,60,1
525,65,1
216,1,0
216,3,2
216,8,0
216,13,0
216,15,1
216,16,0
216,26,0
216,31,0
216,49,0
216,70,0
269,1,0
269,3,3
269,13,0
269,15,0
269,16,0
269,22,0
269,36,0
269,53,2
269,57,0
269,75,0
110,1,2
110,3,1
110,9,2
110,21,2
110,22,2
110,35,2
110,45,2
110,55,2
110,56,2
110,61,2
220,1,0
220,3,3
220,5,0
220,21,0
220,23,0
220,44,1
220,47,0
220,57,0
220,61,2
220,76,0
259,1,2
259,7,2
259,9,2
259,13,2
259,34,2
259,37,2
259,56,3
259,58,3
259,62,1
259,98,2
433,1,0
433,5,0
433,9,0
433,15,0
433,16,0
433,25,0
433,28,0
433,43,1
433,52,2
433,58,1
655,1,0
655,2,0
655,3,1
655,11,0
655,13,0
655,16,0
655,31,2
655,40,0
655,55,2
655,56,3
482,1,3
482,5,3
482,10,3
482,16,3
482,35,2
482,39,3
482,40,3
482,43,0
482,54,3
482,88,0
354,1,1
354,5,1
354,15,1
354,23,1
354,27,1
354,32,1
354,52,2
354,55,1
354,60,1
354,62,1
310,1,1
310,13,1
310,22,1
310,23,1
310,27,1
310,34,2
310,36,1
310,43,3
310,45,1
310,63,1
615,1,0
615,8,0
615,13,0
615,34,0
615,36,0
615,37,0
615,42,0
615,43,0
615,47,0
615,62,1
398,1,1
398,10,1
398,13,1
398,25,1
398,35,1
398,40,1
398,47,1
398,51,0
398,53,1
398,91,1
445,1,0
445,3,3
445,10,0
445,13,0
445,16,0
445,20,0
445,25,0
445,37,3
445,43,2
445,45,3
57,1,3
57,5,3
57,8,3
57,37,3
57,43,1
57,45,3
57,47,3
57,49,3
57,52,0
57,80,3
448,1,2
448,3,1
448,13,2
448,17,2
448,20,2
448,35,2
448,37,2
448,43,0
448,50,2
448,58,2
345,1,1
345,13,1
345,16,1
345,23,2
345,25,1
345,34,1
345,37,1
345,54,1
345,58,1
345,97,1
402,1,1
402,2,1
402,9,3
402,10,1
402,13,1
402,15,1
402,18,1
402,30,1
402,41,1
402,55,1
714,1,1
714,11,1
714,16,1
714,20,3
714,22,1
714,28,1
714,31,1
714,35,0
714,43,2
714,47,1
257,1,0
257,2,0
257,5,0
257,31,3
257,35,3
257,37,0
257,48,0
257,52,1
257,60,2
257,90,3
602,1,2
602,3,3
602,10,2
602,11,2
602,13,2
602,17,2
602,20,2
602,49,2
602,56,2
602,80,2
2,1,2
2,3,2
2,9,2
2,11,2
2,12,0
2,13,2
2,14,2
2,15,2
2,16,2
2,17,2
142,1,2
142,9,2
142,10,2
142,16,2
142,20,2
142,21,2
142,22,2
142,37,2
142,52,0
142,86,2
162,1,1
162,9,1
162,16,1
162,27,0
162,29,1
162,31,0
162,42,3
162,48,1
162,58,1
162,85,0
272,1,3
272,16,3
272,28,3
272,29,3
272,34,3
272,39,3
272,42,3
272,48,3
272,58,1
272,88,1
365,1,1
365,6,1
365,9,1
365,16,1
365,22,1
365,35,1
365,40,1
365,43,0
365,44,1
365,55,1
100,1,0
100,3,2
100,4,0
100,10,0
100,13,0
100,26,0
100,34,3
100,49,0
100,56,1
100,61,2
223,1,2
223,2,3
223,3,0
223,6,2
223,9,2
223,20,2
223,29,2
223,31,2
223,35,2
223,45,2
197,1,3
197,9,3
197,11,3
197,17,3
197,23,3
197,32,0
197,37,3
197,56,2
197,90,3
197,91,3
518,1,2
518,2,2
518,9,2
518,11,2
518,13,2
518,16,2
518,19,2
518,31,0
518,53,2
518,65,2
555,1,2
555,16,2
555,20,2
555,22,2
555,23,2
555,34,2
555,35,2
555,36,2
555,40,2
555,63,2
459,1,2
459,6,2
459,12,2
459,13,2
459,15,2
459,22,0
459,23,2
459,34,2
459,55,2
459,56,2
289,1,2
289,2,2
289,3,1
289,12,2
289,15,2
289,17,2
289,37,2
289,40,2
289,62,2
289,76,2
116,1,3
116,12,3
116,13,3
116,14,2
116,17,3
116,23,3
116,35,3
116,40,3
116,47,3
116,61,0
380,1,2
380,3,2
380,9,0
380,13,0
380,21,0
380,37,0
380,41,0
380,43,0
380,56,1
380,63,3
124,1,1
124,9,2
124,19,2
124,21,2
124,23,1
124,25,2
124,35,3
124,36,2
124,40,2
124,56,3
12,1,2
12,2,2
12,4,1
12,8,1
12,10,1
12,26,1
12,31,1
12,34,1
12,43,2
12,50,1
84,1,3
84,14,0
84,16,0
84,17,0
84,20,1
84,22,2
84,25,0
84,35,0
84,40,0
84,56,0
452,1,1
452,2,0
452,9,2
452,16,2
452,25,2
452,28,2
452,29,2
452,31,1
452,37,2
452,56,2
156,1,1
156,3,3
156,8,0
156,21,2
156,22,2
156,25,2
156,31,3
156,35,1
156,39,3
156,56,0
88,1,0
88,9,1
88,10,1
88,16,1
88,19,1
88,21,1
88,37,1
88,42,0
88,51,1
88,55,1
164,1,1
164,14,3
164,20,3
164,29,3
164,30,3
164,31,3
164,41,0
164,56,0
164,58,3
164,89,3
581,1,3
581,13,2
581,19,2
581,37,2
581,39,0
581,41,1
581,43,0
581,47,2
581,56,2
581,63,2
579,1,1
579,7,2
579,9,2
579,12,2
579,13,2
579,17,2
579,20,3
579,25,2
579,51,2
579,53,2
118,1,3
118,8,2
118,16,2
118,20,3
118,23,2
118,25,2
118,28,2
118,29,2
118,34,2
118,53,3
343,1,0
343,3,3
343,16,1
343,20,0
343,21,1
343,28,1
343,31,1
343,35,2
343,61,0
343,66,1
125,1,2
125,15,0
125,16,0
125,22,0
125,28,3
125,30,3
125,39,2
125,47,0
125,50,0
125,81,0
625,1,1
625,3,3
625,9,2
625,15,2
625,16,2
625,29,2
625,31,2
625,34,2
625,36,2
625,43,2
46,1,2
46,2,0
46,7,0
46,9,0
46,16,0
46,23,0
46,37,0
46,40,0
46,43,1
46,47,0
562,1,3
562,4,1
562,13,1
562,16,1
562,21,1
562,22,1
562,37,1
562,40,1
562,43,0
562,48,1
537,2,3
537,9,3
537,12,3
537,20,3
537,23,3
537,30,3
537,36,3
537,47,3
537,66,3
537,76,3
353,2,2
353,9,2
353,16,2
353,22,2
353,31,2
353,40,2
353,43,3
353,58,2
353,69,2
353,70,2
435,2,0
435,4,0
435,7,0
435,12,0
435,20,0
435,27,0
435,62,0
435,72,0
435,94,0
435,105,0
334,2,3
334,12,3
334,20,1
334,23,3
334,26,3
334,28,3
334,35,0
334,43,0
334,47,3
334,98,3
453,2,3
453,5,3
453,7,3
453,12,3
453,13,3
453,20,3
453,43,0
453,47,3
453,55,2
453,70,3
393,2,0
393,3,1
393,7,0
393,16,0
393,27,0
393,31,0
393,35,2
393,37,0
393,39,0
393,70,0
330,2,0
330,8,0
330,27,0
330,31,0
330,34,0
330,35,2
330,39,0
330,47,0
330,69,0
330,96,0
297,2,2
297,3,0
297,9,2
297,28,2
297,34,0
297,37,2
297,40,2
297,41,0
297,51,2
297,55,1
137,2,3
137,10,3
137,21,3
137,23,0
137,27,3
137,34,3
137,35,0
137,37,3
137,44,3
137,50,0
51,2,2
51,9,2
51,17,2
51,23,2
51,24,3
51,25,2
51,39,3
51,40,2
51,54,2
51,58,2
168,2,0
168,3,2
168,7,0
168,9,0
168,13,0
168,29,0
168,44,0
168,53,0
168,61,0
168,76,0
339,2,2
339,3,0
339,12,1
339,14,3
339,19,0
339,32,2
339,34,2
339,35,0
339,37,2
339,67,2
145,2,0
145,9,2
145,13,0
145,16,0
145,17,0
145,22,0
145,29,3
145,31,0
145,32,1
145,39,0
344,2,2
344,3,3
344,4,2
344,23,2
344,37,2
344,61,1
344,62,0
344,72,2
344,85,2
344,99,3
188,2,0
188,3,3
188,9,0
188,15,0
188,16,0
188,28,0
188,31,0
188,40,0
188,41,2
188,60,0
644,2,1
644,3,0
644,10,1
644,13,1
644,19,3
644,21,1
644,31,3
644,34,1
644,40,1
644,56,2
63,2,1
63,3,0
63,19,2
63,34,1
63,37,1
63,40,1
63,43,0
63,55,1
63,83,1
63,84,3
210,2,2
210,3,1
210,13,2
210,31,1
210,35,0
210,47,2
210,48,2
210,54,2
210,66,2
210,94,2
235,2,2
235,3,0
235,9,2
235,10,2
235,12,2
235,13,2
235,16,2
235,26,2
235,50,0
235,95,2
49,2,2
49,3,0
49,9,2
49,16,2
49,25,2
49,28,2
49,35,3
49,50,1
49,73,3
49,76,2
64,2,2
64,13,2
64,23,3
64,29,2
64,35,2
64,39,2
64,40,2
64,47,2
64,55,2
64,83,2
538,2,3
538,9,3
538,13,3
538,31,3
538,47,3
538,50,3
538,54,3
538,58,1
538,60,3
538,61,2
546,2,2
546,3,1
546,8,1
546,12,0
546,13,2
546,16,2
546,21,2
546,25,2
546,54,2
546,56,0
652,2,0
652,9,0
652,13,0
652,16,0
652,31,0
652,34,0
652,40,0
652,57,1
652,62,0
652,66,0
10,2,0
10,3,3
10,9,0
10,12,0
10,16,0
10,21,0
10,34,0
10,51,0
10,53,0
10,54,0
300,2,1
300,3,3
300,9,1
300,16,1
300,21,1
300,22,1
300,40,1
300,49,1
300,65,1
300,68,2
496,2,1
496,9,1
496,16,1
496,17,1
496,28,1
496,31,0
496,35,1
496,43,3
496,49,1
496,69,1
123,2,2
123,3,1
123,16,2
123,21,2
123,26,2
123,31,0
123,35,3
123,37,0
123,50,2
123,52,1
627,2,2
627,3,1
627,5,2
627,9,2
627,12,2
627,16,2
627,35,2
627,40,2
627,43,3
627,60,3
27,2,3
27,3,1
27,9,3
27,13,3
27,23,3
27,25,3
27,34,3
27,52,2
27,56,2
27,67,3
425,2,2
425,3,0
425,12,2
425,16,2
425,31,2
425,34,2
425,35,2
425,37,2
425,56,1
425,99,2
406,2,1
406,13,1
406,16,1
406,22,1
406,26,1
406,34,1
406,35,2
406,50,2
406,61,1
406,70,1
45,2,0
45,3,3
45,9,0
45,10,0
45,16,0
45,20,3
45,31,0
45,39,3
45,53,0
45,67,0
444,2,1
444,4,1
444,10,1
444,21,1
444,23,1
444,31,1
444,40,1
444,41,2
444,51,3
444,66,1
432,2,2
432,14,3
432,16,2
432,20,1
432,22,2
432,24,2
432,29,2
432,31,2
432,34,1
432,53,1
146,2,1
146,3,3
146,5,1
146,9,1
146,15,1
146,21,1
146,22,1
146,37,3
146,40,1
146,76,1
135,2,2
135,3,1
135,5,2
135,12,2
135,25,2
135,31,2
135,34,2
135,35,2
135,53,0
135,58,2
430,2,2
430,8,3
430,20,1
430,22,2
430,23,2
430,29,2
430,31,2
430,56,2
430,61,2
430,83,2
423,2,0
423,13,0
423,16,0
423,17,0
423,23,0
423,53,0
423,56,2
423,60,0
423,65,0
423,90,0
169,2,1
169,7,1
169,13,1
169,16,1
169,20,1
169,21,1
169,35,2
169,39,1
169,45,1
169,62,1
331,2,3
331,3,0
331,13,3
331,14,2
331,16,3
331,27,3
331,35,3
331,40,3
331,58,1
331,68,3
577,2,2
577,7,2
577,9,2
577,10,2
577,28,2
577,31,0
577,37,2
577,50,2
577,56,0
577,81,1
382,2,3
382,9,3
382,13,3
382,19,3
382,20,3
382,21,3
382,23,2
382,28,3
382,40,3
382,56,1
544,2,0
544,3,3
544,5,0
544,9,0
544,13,0
544,16,0
544,35,1
544,40,0
544,43,3
544,59,0
337,2,3
337,3,1
337,8,3
337,10,3
337,13,3
337,21,3
337,39,3
337,41,0
337,47,3
337,88,1
109,2,1
109,3,3
109,15,1
109,21,1
109,34,1
109,35,1
109,40,1
109,44,1
109,47,1
109,78,3
66,2,3
66,9,3
66,13,3
66,16,3
66,23,3
66,25,3
66,39,3
66,47,3
66,56,3
66,68,0
363,2,3
363,10,3
363,13,3
363,15,3
363,37,3
363,39,2
363,40,3
363,50,3
363,56,0
363,60,3
668,2,3
668,3,1
668,13,3
668,19,3
668,22,3
668,23,3
668,35,1
668,40,3
668,44,3
668,54,3
21,2,2
21,15,2
21,16,2
21,23,2
21,34,1
21,40,2
21,43,2
21,47,2
21,50,2
21,63,2
62,2,0
62,7,0
62,10,0
62,13,0
62,34,0
62,39,0
62,42,1
62,61,3
62,76,0
62,81,0
449,2,3
449,5,3
449,12,0
449,20,1
449,23,3
449,35,0
449,37,3
449,41,3
449,46,3
449,57,3
241,2,0
241,3,2
241,5,0
241,12,3
241,13,0
241,22,0
241,25,0
241,29,0
241,41,0
241,58,0
349,2,1
349,5,1
349,6,1
349,9,1
349,14,3
349,20,3
349,34,1
349,35,1
349,42,1
349,51,3
352,2,1
352,11,1
352,20,1
352,21,1
352,25,1
352,31,1
352,35,0
352,41,2
352,44,1
352,52,3
539,2,1
539,3,3
539,8,1
539,21,1
539,23,1
539,31,1
539,43,0
539,45,1
539,47,1
539,55,1
532,2,3
532,5,3
532,14,0
532,21,3
532,23,3
532,26,3
532,27,2
532,35,3
532,67,3
532,69,1
358,2,3
358,9,3
358,12,3
358,13,3
358,21,3
358,25,3
358,35,1
358,36,3
358,52,3
358,54,3
288,2,0
288,9,0
288,22,0
288,28,1
288,29,0
288,31,3
288,34,0
288,40,0
288,43,1
288,58,3
450,2,3
450,10,3
450,12,0
450,13,3
450,25,3
450,32,1
450,35,2
450,40,3
450,41,2
450,52,0
80,2,1
80,5,1
80,9,1
80,16,1
80,18,1
80,20,1
80,25,1
80,53,1
80,58,3
80,87,1
231,2,0
231,4,2
231,6,1
231,16,1
231,17,1
231,19,1
231,35,1
231,37,1
231,43,1
231,68,2
218,2,3
218,3,1
218,6,2
218,14,3
218,17,2
218,31,2
218,40,2
218,55,2
218,62,2
218,69,3
436,2,1
436,3,0
436,4,3
436,7,3
436,16,3
436,20,3
436,22,3
436,37,3
436,61,1
436,70,1
561,2,0
561,8,1
561,13,1
561,17,1
561,19,1
561,20,1
561,35,3
561,39,1
561,55,1
561,56,3
252,2,3
252,3,3
252,7,2
252,16,2
252,22,2
252,23,0
252,39,3
252,41,2
252,42,2
252,54,2
234,2,3
234,3,2
234,9,1
234,16,1
234,20,1
234,43,2
234,55,1
234,56,0
234,63,1
234,74,1
394,2,2
394,5,3
394,13,3
394,15,3
394,17,3
394,31,2
394,34,3
394,40,3
394,49,3
394,96,3
464,2,3
464,3,1
464,13,2
464,16,2
464,31,2
464,36,2
464,43,0
464,50,2
464,65,0
464,81,0
