question,worker,answer
325,43,2
325,47,2
325,55,2
325,61,2
304,1,0
304,2,3
304,16,1
304,17,1
304,23,2
304,29,2
304,31,0
304,61,1
304,90,1
304,97,1
505,1,3
505,12,0
505,17,1
505,20,1
505,32,1
505,39,1
505,40,1
505,52,2
505,60,3
505,96,1
90,1,2
90,3,1
90,4,1
90,13,1
90,36,1
90,48,1
90,49,1
90,50,0
90,77,1
90,90,2
292,1,0
292,10,0
292,13,2
292,19,2
292,21,2
292,28,2
292,35,2
292,52,2
292,73,3
292,99,2
679,1,3
679,6,1
679,10,0
679,16,0
679,19,0
679,34,3
679,37,0
679,59,2
679,61,0
679,66,1
34,1,2
34,3,3
34,13,0
34,14,0
34,15,0
34,16,1
34,24,0
34,31,0
34,35,0
34,53,0
380,1,2
380,3,0
380,9,0
380,13,3
380,21,0
380,37,0
380,41,1
380,43,0
380,56,1
380,63,2
2,1,1
2,3,2
2,9,0
2,11,1
2,12,2
2,13,2
2,14,2
2,15,2
2,16,3
2,17,2
451,1,0
451,13,3
451,16,3
451,31,3
451,35,3
451,36,3
451,37,3
451,43,3
451,62,3
451,94,3
593,1,3
593,3,1
593,9,1
593,15,1
593,22,1
593,37,1
593,39,1
593,41,1
593,53,1
593,80,1
477,1,1
477,9,0
477,13,0
477,17,0
477,20,2
477,27,0
477,29,0
477,41,0
477,43,0
477,66,3
272,1,0
272,16,0
272,28,3
272,29,3
272,34,3
272,39,3
272,42,3
272,48,3
272,58,3
272,88,3
285,1,3
285,16,0
285,25,3
285,27,0
285,50,3
285,56,0
285,57,0
285,63,2
285,70,0
285,85,0
256,1,0
256,8,1
256,13,1
256,14,1
256,20,1
256,22,1
256,31,0
256,35,3
256,44,1
256,53,3
345,1,3
345,13,1
345,16,3
345,23,1
345,25,1
345,34,2
345,37,1
345,54,1
345,58,1
345,97,1
568,1,1
568,14,2
568,20,2
568,40,2
568,43,3
568,54,2
568,56,1
568,61,2
568,63,2
568,89,2
428,1,3
428,3,0
428,5,2
428,17,0
428,27,0
428,34,0
428,41,0
428,61,0
428,72,0
428,80,2
147,1,0
147,2,3
147,3,3
147,5,2
147,37,3
147,40,3
147,47,3
147,61,1
147,76,3
147,77,3
87,1,0
87,8,1
87,14,1
87,16,2
87,28,1
87,31,1
87,34,0
87,39,1
87,43,1
87,69,0
289,1,1
289,2,2
289,3,2
289,12,0
289,15,0
289,17,2
289,37,2
289,40,2
289,62,0
289,76,2
259,1,1
259,7,2
259,9,2
259,13,1
259,34,2
259,37,2
259,56,2
259,58,2
259,62,2
259,98,2
383,1,3
383,10,1
383,34,1
383,39,1
383,40,0
383,44,1
383,47,1
383,48,1
383,79,1
383,102,1
164,1,1
164,14,3
164,20,3
164,29,0
164,30,3
164,31,3
164,41,3
164,56,0
164,58,3
164,89,3
124,1,1
124,9,2
124,19,3
124,21,2
124,23,2
124,25,2
124,35,2
124,36,2
124,40,2
124,56,2
574,1,3
574,14,0
574,20,0
574,21,2
574,25,3
574,27,0
574,28,3
574,30,0
574,43,0
574,56,0
524,1,1
524,10,1
524,14,3
524,21,0
524,30,1
524,35,3
524,40,2
524,54,3
524,66,3
524,69,2
456,1,3
456,4,3
456,8,2
456,15,1
456,21,2
456,34,2
456,40,2
456,54,2
456,60,3
456,61,1
579,1,1
579,7,2
579,9,2
579,12,2
579,13,2
579,17,2
579,20,2
579,25,2
579,51,3
579,53,2
552,1,2
552,9,2
552,12,2
552,16,2
552,22,0
552,23,0
552,31,0
552,39,0
552,45,0
552,55,2
335,1,3
335,9,0
335,16,0
335,20,0
335,21,0
335,28,3
335,35,0
335,36,0
335,37,0
335,61,0
343,1,3
343,3,1
343,16,0
343,20,1
343,21,0
343,28,1
343,31,1
343,35,1
343,61,1
343,66,1
704,1,2
704,16,0
704,21,3
704,28,3
704,34,3
704,35,3
704,51,3
704,54,3
704,73,2
704,107,0
209,1,3
209,3,1
209,10,0
209,20,2
209,31,0
209,35,2
209,36,2
209,41,2
209,43,2
209,61,2
229,1,2
229,9,0
229,13,0
229,23,0
229,34,0
229,37,0
229,40,3
229,43,0
229,51,0
229,55,0
269,1,1
269,3,0
269,13,0
269,15,0
269,16,2
269,22,0
269,36,0
269,53,0
269,57,0
269,75,0
628,1,3
628,8,0
628,13,0
628,16,2
628,20,0
628,29,0
628,34,0
628,35,0
628,53,0
628,66,0
479,1,0
479,3,3
479,17,3
479,20,3
479,22,3
479,23,2
479,31,0
479,32,3
479,35,3
479,65,3
113,1,0
113,2,1
113,3,3
113,12,3
113,20,3
113,23,3
113,37,3
113,52,0
113,54,3
113,73,0
323,1,0
323,3,2
323,12,2
323,25,0
323,27,2
323,31,0
323,34,2
323,37,2
323,39,2
323,40,2
322,1,0
322,3,3
322,9,0
322,17,2
322,20,3
322,41,3
322,44,3
322,45,3
322,61,3
322,87,1
268,1,3
268,5,2
268,9,2
268,10,3
268,21,2
268,23,2
268,27,2
268,37,2
268,40,2
268,55,2
388,1,3
388,2,3
388,4,1
388,6,1
388,14,1
388,16,1
388,40,3
388,41,2
388,50,2
388,51,1
581,1,1
581,13,2
581,19,2
581,37,2
581,39,2
581,41,1
581,43,2
581,47,2
581,56,3
581,63,1
448,1,3
448,3,2
448,13,2
448,17,2
448,20,2
448,35,2
448,37,2
448,43,2
448,50,0
448,58,2
155,1,1
155,2,0
155,3,2
155,4,2
155,10,3
155,15,1
155,22,2
155,23,2
155,40,3
155,61,2
413,1,1
413,3,3
413,12,3
413,16,3
413,21,3
413,25,3
413,28,2
413,30,0
413,31,1
413,50,0
223,1,1
223,2,2
223,3,3
223,6,0
223,9,3
223,20,2
223,29,2
223,31,3
223,35,2
223,45,2
489,1,1
489,13,2
489,31,2
489,39,2
489,41,2
489,47,2
489,50,0
489,56,3
489,63,2
489,80,1
46,1,3
46,2,0
46,7,1
46,9,0
46,16,0
46,23,0
46,37,0
46,40,0
46,43,0
46,47,0
497,1,2
497,4,3
497,5,3
497,21,3
497,23,3
497,35,3
497,43,0
497,53,3
497,54,3
497,55,2
84,1,3
84,14,0
84,16,0
84,17,2
84,20,0
84,22,0
84,25,0
84,35,0
84,40,2
84,56,0
402,1,0
402,2,1
402,9,3
402,10,0
402,13,3
402,15,1
402,18,1
402,30,1
402,41,0
402,55,3
242,1,3
242,3,2
242,8,2
242,13,2
242,31,1
242,34,2
242,35,2
242,37,2
242,40,0
242,43,2
88,1,2
88,9,1
88,10,2
88,16,0
88,19,1
88,21,2
88,37,1
88,42,1
88,51,1
88,55,1
202,1,3
202,10,1
202,12,2
202,22,2
202,23,2
202,31,2
202,34,3
202,39,2
202,43,2
202,51,2
211,1,1
211,3,3
211,13,0
211,19,3
211,37,0
211,40,0
211,44,0
211,54,0
211,57,0
211,89,0
496,2,1
496,9,1
496,16,1
496,17,0
496,28,3
496,31,1
496,35,1
496,43,1
496,49,1
496,69,0
145,2,0
145,9,1
145,13,1
145,16,0
145,17,0
145,22,0
145,29,0
145,31,0
145,32,0
145,39,0
435,2,0
435,4,0
435,7,0
435,12,0
435,20,0
435,27,3
435,62,0
435,72,1
435,94,0
435,105,0
537,2,3
537,9,3
537,12,2
537,20,3
537,23,3
537,30,3
537,36,3
537,47,3
537,66,3
537,76,3
627,2,2
627,3,2
627,5,0
627,9,2
627,12,2
627,16,0
627,35,2
627,40,2
627,43,2
627,60,2
668,2,3
668,3,3
668,13,2
668,19,3
668,22,3
668,23,3
668,35,3
668,40,3
668,44,2
668,54,1
353,2,2
353,9,1
353,16,2
353,22,2
353,31,2
353,40,3
353,43,2
353,58,2
353,69,2
353,70,3
425,2,2
425,3,3
425,12,0
425,16,2
425,31,0
425,34,3
425,35,2
425,37,2
425,56,1
425,99,3
135,2,2
135,3,1
135,5,0
135,12,0
135,25,2
135,31,2
135,34,2
135,35,2
135,53,2
135,58,1
334,2,3
334,12,3
334,20,3
334,23,3
334,26,3
334,28,1
334,35,3
334,43,1
334,47,3
334,98,0
146,2,1
146,3,1
146,5,2
146,9,1
146,15,3
146,21,3
146,22,1
146,37,1
146,40,1
146,76,1
538,2,3
538,9,3
538,13,3
538,31,3
538,47,3
538,50,1
538,54,3
538,58,3
538,60,0
538,61,3
436,2,3
436,3,3
436,4,3
436,7,3
436,16,0
436,20,3
436,22,3
436,37,3
436,61,1
436,70,3
45,2,0
45,3,3
45,9,1
45,10,2
45,16,0
45,20,0
45,31,0
45,39,0
45,53,2
45,67,0
532,2,3
532,5,2
532,14,3
532,21,3
532,23,3
532,26,2
532,27,3
532,35,3
532,67,3
532,69,3
10,2,0
10,3,0
10,9,0
10,12,3
10,16,1
10,21,2
10,34,0
10,51,2
10,53,2
10,54,0
169,2,1
169,7,0
169,13,3
169,16,1
169,20,1
169,21,1
169,35,1
169,39,1
169,45,1
169,62,0
638,2,2
638,9,2
638,20,2
638,26,1
638,31,3
638,43,2
638,44,2
638,51,1
638,60,3
638,73,2
234,2,1
234,3,1
234,9,1
234,16,0
234,20,1
234,43,1
234,55,1
234,56,1
234,63,2
234,74,2
453,2,3
453,5,3
453,7,3
453,12,1
453,13,3
453,20,3
453,43,0
453,47,3
453,55,3
453,70,3
66,2,3
66,9,3
66,13,0
66,16,3
66,23,3
66,25,3
66,39,3
66,47,3
66,56,3
66,68,3
603,2,3
603,3,2
603,9,3
603,11,1
603,21,3
603,22,3
603,31,3
603,35,3
603,49,0
603,58,3
546,2,2
546,3,2
546,8,2
546,12,2
546,13,2
546,16,2
546,21,2
546,25,2
546,54,3
546,56,2
339,2,2
339,3,2
339,12,0
339,14,2
339,19,2
339,32,2
339,34,2
339,35,2
339,37,2
339,67,2
464,2,2
464,3,2
464,13,3
464,16,0
464,31,2
464,36,3
464,43,2
464,50,3
464,65,1
464,81,2
406,2,1
406,13,1
406,16,2
406,22,1
406,26,1
406,34,1
406,35,1
406,50,1
406,61,1
406,70,1
444,2,1
444,4,1
444,10,1
444,21,1
444,23,1
444,31,2
444,40,1
444,41,1
444,51,3
444,66,0
561,2,1
561,8,1
561,13,1
561,17,0
561,19,1
561,20,1
561,35,1
561,39,1
561,55,1
561,56,1
367,2,1
367,3,1
367,16,3
367,19,1
367,20,1
367,23,1
367,31,1
367,40,3
367,50,1
367,63,1
441,2,3
441,9,3
441,17,3
441,25,3
441,29,1
441,30,3
441,35,3
441,37,3
441,47,3
441,73,3
330,2,0
330,8,0
330,27,0
330,31,0
330,34,3
330,35,0
330,39,3
330,47,0
330,69,0
330,96,0
614,2,2
614,3,0
614,13,0
614,21,2
614,29,2
614,30,2
614,34,2
614,35,3
614,61,2
614,65,0
64,2,2
64,13,0
64,23,2
64,29,3
64,35,2
64,39,2
64,40,2
64,47,2
64,55,2
64,83,2
324,2,3
324,9,3
324,13,3
324,19,3
324,24,2
324,31,0
324,44,2
324,62,3
324,88,3
324,89,1
394,2,3
394,5,1
394,13,3
394,15,3
394,17,3
394,31,3
394,34,3
394,40,3
394,49,3
394,96,3
123,2,2
123,3,2
123,16,0
123,21,3
123,26,0
123,31,2
123,35,2
123,37,2
123,50,2
123,52,2
109,2,1
109,3,1
109,15,2
109,21,1
109,34,1
109,35,1
109,40,0
109,44,2
109,47,1
109,78,1
331,2,3
331,3,3
331,13,3
331,14,3
331,16,0
331,27,0
331,35,3
331,40,1
331,58,3
331,68,3
427,2,3
427,3,3
427,10,2
427,13,3
427,15,3
427,21,0
427,22,3
427,34,3
427,42,3
427,67,3
51,2,2
51,9,2
51,17,1
51,23,1
51,24,2
51,25,3
51,39,2
51,40,2
51,54,2
51,58,2
337,2,3
337,3,2
337,8,3
337,10,3
337,13,3
337,21,0
337,39,3
337,41,0
337,47,3
337,88,3
374,2,1
374,3,1
374,9,0
374,21,3
374,23,1
374,26,3
374,35,1
374,40,1
374,41,0
374,62,1
241,2,0
241,3,0
241,5,0
241,12,0
241,13,0
241,22,0
241,25,0
241,29,0
241,41,1
241,58,0
80,2,1
80,5,0
80,9,1
80,16,1
80,18,1
80,20,1
80,25,1
80,53,0
80,58,1
80,87,2
423,2,0
423,13,0
423,16,2
423,17,1
423,23,0
423,53,1
423,56,0
423,60,0
423,65,1
423,90,3
235,2,2
235,3,2
235,9,3
235,10,2
235,12,3
235,13,2
235,16,3
235,26,0
235,50,1
235,95,2
407,2,1
407,9,1
407,29,1
407,31,1
407,34,1
407,50,1
407,56,1
407,63,2
407,66,1
407,85,1
382,2,3
382,9,3
382,13,0
382,19,3
382,20,3
382,21,3
382,23,3
382,28,3
382,40,3
382,56,2
358,2,3
358,9,3
358,12,1
358,13,2
358,21,2
358,25,2
358,35,3
358,36,3
358,52,3
358,54,1
430,2,2
430,8,1
430,20,2
430,22,2
430,23,2
430,29,3
430,31,2
430,56,2
430,61,2
430,83,1
297,2,2
297,3,2
297,9,2
297,28,1
297,34,2
297,37,2
297,40,3
297,41,2
297,51,2
297,55,2
363,2,3
363,10,3
363,13,3
363,15,3
363,37,3
363,39,3
363,40,3
363,50,1
363,56,1
363,60,3
217,2,1
217,8,1
217,9,1
217,17,3
217,27,0
217,37,1
217,41,1
217,60,1
217,63,1
217,77,1
188,2,0
188,3,0
188,9,0
188,15,0
188,16,1
188,28,0
188,31,0
188,40,3
188,41,0
188,60,2
344,2,2
344,3,2
344,4,2
344,23,0
344,37,2
344,61,2
344,62,2
344,72,2
344,85,0
344,99,2
27,2,3
27,3,3
27,9,3
27,13,3
27,23,3
27,25,3
27,34,1
27,52,3
27,56,2
27,67,3
210,2,2
210,3,0
210,13,3
210,31,2
210,35,1
210,47,2
210,48,2
210,54,0
210,66,0
210,94,2
352,2,2
352,11,1
352,20,1
352,21,1
352,25,1
352,31,1
352,35,1
352,41,2
352,44,1
352,52,1
175,2,3
175,3,1
175,13,2
175,16,2
175,21,1
175,30,0
175,35,2
175,40,3
175,43,1
175,47,1
49,2,1
49,3,2
49,9,2
49,16,1
49,25,0
49,28,2
49,35,2
49,50,2
49,73,2
49,76,2
393,2,3
393,3,0
393,7,2
393,16,2
393,27,0
393,31,0
393,35,0
393,37,0
393,39,0
393,70,0
231,2,2
231,4,2
231,6,1
231,16,2
231,17,1
231,19,1
231,35,1
231,37,1
231,43,3
231,68,1
539,2,2
539,3,1
539,8,1
539,21,2
539,23,2
539,31,0
539,43,0
539,45,1
539,47,1
539,55,2
577,2,0
577,7,2
577,9,2
577,10,0
577,28,3
577,31,2
577,37,2
577,50,2
577,56,2
577,81,2
237,2,3
237,5,1
237,13,0
237,20,2
237,33,2
237,35,1
237,41,1
237,43,1
237,44,0
237,60,1
83,2,2
83,10,3
83,11,1
83,13,0
83,16,0
83,20,0
83,21,3
83,26,0
83,77,0
83,89,0
300,2,2
300,3,1
300,9,2
300,16,1
300,21,1
300,22,1
300,40,1
300,49,1
300,65,1
300,68,2
652,2,3
652,9,0
652,13,0
652,16,3
652,31,2
652,34,0
652,40,0
652,57,2
652,62,0
652,66,3
288,2,1
288,9,0
288,22,0
288,28,1
288,29,0
288,31,0
288,34,0
288,40,2
288,43,0
288,58,3
