82839413	2
82839436	1
82839573	0
82839684	1
82839844	2
82839983	1
82840144	1
82840157	2
82840428	0
82840508	0
82841006	2
82841168	0
82841468	0
82841658	1
82843268	2
82843728	2
82843785	2
82843839	1
82844107	1
82844291	0
82844422	1
82844485	0
82844546	2
82844564	2
82844697	2
82844705	0
82844714	1
82844765	0
82844934	0
82844981	2
82845268	0
82845272	0
82845290	1
82845308	1
82845437	0
82845501	0
82846065	0
82846910	1
82847369	2
82847436	0
82847466	0
82847641	0
82848803	0
82849021	1
82849272	0
82850000	0
82850303	2
82850521	2
82850583	0
82850978	0
82851670	0
82852118	2
82852373	1
82852510	1
82852668	1
82852809	0
82852894	1
82853085	0
82853149	0
82853150	0
82853187	0
83254598	0
83254916	0
83254924	1
83254939	1
83255088	2
83255121	0
83255316	1
83255476	1
83255486	0
83256060	2
83256065	0
83256123	1
83256193	0
83256679	0
83257052	1
83257061	2
83257167	1
83257336	0
83257650	2
83257763	1
83257925	2
83257950	0
83258131	0
83258590	0
83258604	1
83258608	2
83258613	0
83258702	0
83267294	1
83267573	2
83267942	2
83268301	1
83268482	2
83268491	2
83268638	0
83269109	2
83269290	0
83269519	1
83269583	0
83269935	1
83270091	0
83270140	2
83270141	2
83270494	0
83270521	1
83270696	1
83271419	1
83271502	0
83271979	2
83271996	1
83272186	1
83272206	2
84030151	0
84030164	2
84030355	2
84030639	1
84031161	1
84033089	0
84033317	0
84033718	0
84033731	2
84033733	2
84033936	1
84034398	0
84034743	0
84047300	2
84047934	0
84048054	0
84048095	1
84048187	0
84048359	1
84049308	1
84049338	1
84049369	2
84049378	2
84049530	0
84049696	1
84049718	0
84049777	1
84049993	1
84050095	2
84050258	0
84050322	0
84050420	2
84050466	0
84050868	0
84051155	2
84051300	1
84051334	1
84051926	1
84051983	1
84304558	1
84304614	1
84304741	0
84304907	1
84304985	0
84305262	1
84305417	0
84305541	1
84305899	2
84306204	1
84306519	1
84307023	0
84307215	0
84308244	1
84308252	1
84308263	0
84308560	1
84308648	1
84310560	1
84310764	1
84311025	1
84311133	1
84311137	1
84311234	0
84311599	0
84311715	1
84311983	0
84312057	1
84312474	1
84312565	0
84312699	1
84312749	1
84312991	0
84313039	2
84313129	0
84313352	1
84313575	1
84313582	0
84313769	2
84313808	2
84314069	0
84314150	1
84314215	1
84314377	0
84314382	2
84314450	0
84314754	2
84314756	1
84314858	0
84314916	2
84317392	1
84317684	1
84317743	0
84317772	1
84317814	1
84318003	1
84318040	2
84318062	1
84318134	0
84318238	0
84318290	1
84318313	0
84318783	0
84318790	2
84318962	0
84319101	2
84319228	1
84319348	2
84319495	1
84319703	0
84320081	0
84320238	0
84320492	1
84320701	0
84320750	0
84321176	1
84321454	0
84321548	1
84321613	0
84321911	0
