A2V3P1XE33NYC3	422	3
A2UFD1I8ZO1V4G	422	3
AD317NO9623GZ	422	1
A3GLUDQZGEJL5G	422	3
A1KZOLS51I9SS7	422	1
A1VW9W0DWXCPYE	271	2
A3NU1SQPI1NXY4	271	2
AKBP92VUQ7G3	271	3
ATQWZNGQCN1RA	271	2
A2V3P1XE33NYC3	271	2
A2UFD1I8ZO1V4G	271	2
AD317NO9623GZ	271	3
A36JZTUKQVV5S5	271	3
A1BHMDRWW9ZYSO	271	0
A1VW9W0DWXCPYE	460	0
A3NU1SQPI1NXY4	460	0
AKBP92VUQ7G3	460	2
ATQWZNGQCN1RA	460	0
A2V3P1XE33NYC3	460	0
A2UFD1I8ZO1V4G	460	2
AD317NO9623GZ	460	3
A1PAR1TMKFPKQE	460	0
A3E157ZN8XPUKJ	460	3
A1VW9W0DWXCPYE	272	0
A3NU1SQPI1NXY4	272	2
AKBP92VUQ7G3	272	0
ATQWZNGQCN1RA	272	0
A2V3P1XE33NYC3	272	0
A2UFD1I8ZO1V4G	272	0
AD317NO9623GZ	272	1
A36JZTUKQVV5S5	272	2
A1BHMDRWW9ZYSO	272	3
A1VW9W0DWXCPYE	495	1
A3NU1SQPI1NXY4	495	1
AKBP92VUQ7G3	495	1
ATQWZNGQCN1RA	495	1
A2V3P1XE33NYC3	495	1
A2UFD1I8ZO1V4G	495	1
AD317NO9623GZ	495	1
A1PAR1TMKFPKQE	495	1
A53VNQRRFQ785	495	0
A1VW9W0DWXCPYE	526	3
A3NU1SQPI1NXY4	526	0
AKBP92VUQ7G3	526	3
ATQWZNGQCN1RA	526	3
A2V3P1XE33NYC3	526	3
A2UFD1I8ZO1V4G	526	2
AD317NO9623GZ	526	1
A3E157ZN8XPUKJ	526	3
A3GLUDQZGEJL5G	526	3
A1VW9W0DWXCPYE	343	3
A3NU1SQPI1NXY4	343	1
AKBP92VUQ7G3	343	0
ATQWZNGQCN1RA	343	3
A2H321P1NSEW35	343	2
A2F0X4LN9N4O4C	343	1
A2V3P1XE33NYC3	343	0
A2UFD1I8ZO1V4G	343	3
AD317NO9623GZ	343	3
A1VW9W0DWXCPYE	268	2
A3NU1SQPI1NXY4	268	2
AKBP92VUQ7G3	268	2
ATQWZNGQCN1RA	268	2
A2V3P1XE33NYC3	268	3
A2UFD1I8ZO1V4G	268	2
AD317NO9623GZ	268	1
A1C0Z73809FFDZ	268	3
A1BHMDRWW9ZYSO	268	2
A1VW9W0DWXCPYE	518	1
A3NU1SQPI1NXY4	518	1
AKBP92VUQ7G3	518	3
ATQWZNGQCN1RA	518	1
A2V3P1XE33NYC3	518	1
A2UFD1I8ZO1V4G	518	3
AD317NO9623GZ	518	1
A1PAR1TMKFPKQE	518	1
A3E157ZN8XPUKJ	518	3
A1VW9W0DWXCPYE	395	0
A3NU1SQPI1NXY4	395	3
AKBP92VUQ7G3	395	0
ATQWZNGQCN1RA	395	0
A2V3P1XE33NYC3	395	0
A2UFD1I8ZO1V4G	395	2
AD317NO9623GZ	395	2
A1PAR1TMKFPKQE	395	0
A3E157ZN8XPUKJ	395	0
A1VW9W0DWXCPYE	459	2
A3NU1SQPI1NXY4	459	2
AKBP92VUQ7G3	459	2
ATQWZNGQCN1RA	459	2
A2V3P1XE33NYC3	459	0
A2UFD1I8ZO1V4G	459	2
AD317NO9623GZ	459	1
A1PAR1TMKFPKQE	459	0
A3E157ZN8XPUKJ	459	1
A1VW9W0DWXCPYE	458	3
A3NU1SQPI1NXY4	458	3
AKBP92VUQ7G3	458	0
ATQWZNGQCN1RA	458	3
A2V3P1XE33NYC3	458	3
A2UFD1I8ZO1V4G	458	3
AD317NO9623GZ	458	1
A1PAR1TMKFPKQE	458	2
A3E157ZN8XPUKJ	458	3
A1VW9W0DWXCPYE	580	2
A3NU1SQPI1NXY4	580	2
AKBP92VUQ7G3	580	2
ATQWZNGQCN1RA	580	3
A2V3P1XE33NYC3	580	2
A2UFD1I8ZO1V4G	580	2
AD317NO9623GZ	580	1
A1PAR1TMKFPKQE	580	3
A2BERTY629PZDT	580	0
A1VW9W0DWXCPYE	280	1
A3NU1SQPI1NXY4	280	1
AKBP92VUQ7G3	280	1
ATQWZNGQCN1RA	280	1
A2V3P1XE33NYC3	280	1
A2UFD1I8ZO1V4G	280	1
AD317NO9623GZ	280	1
AM2W23THD4CI7	280	3
A53VNQRRFQ785	280	1
A1VW9W0DWXCPYE	277	2
A3NU1SQPI1NXY4	277	0
AKBP92VUQ7G3	277	2
ATQWZNGQCN1RA	277	2
A2V3P1XE33NYC3	277	2
A2UFD1I8ZO1V4G	277	2
AD317NO9623GZ	277	3
AM2W23THD4CI7	277	2
A53VNQRRFQ785	277	2
A1VW9W0DWXCPYE	270	1
A3NU1SQPI1NXY4	270	1
AKBP92VUQ7G3	270	1
ATQWZNGQCN1RA	270	1
A2V3P1XE33NYC3	270	1
A2UFD1I8ZO1V4G	270	1
AD317NO9623GZ	270	1
A36JZTUKQVV5S5	270	0
A1BHMDRWW9ZYSO	270	2
A1VW9W0DWXCPYE	504	0
A3NU1SQPI1NXY4	504	0
AKBP92VUQ7G3	504	0
ATQWZNGQCN1RA	504	3
A2V3P1XE33NYC3	504	0
A2UFD1I8ZO1V4G	504	2
AD317NO9623GZ	504	0
A1PAR1TMKFPKQE	504	0
A3E157ZN8XPUKJ	504	1
A1VW9W0DWXCPYE	528	2
A3NU1SQPI1NXY4	528	2
AKBP92VUQ7G3	528	2
ATQWZNGQCN1RA	528	2
A2V3P1XE33NYC3	528	1
A2UFD1I8ZO1V4G	528	2
AD317NO9623GZ	528	2
A3E157ZN8XPUKJ	528	0
A3GLUDQZGEJL5G	528	2
A1VW9W0DWXCPYE	199	2
A3NU1SQPI1NXY4	199	1
AKBP92VUQ7G3	199	2
ATQWZNGQCN1RA	199	2
A2V3P1XE33NYC3	199	3
A2UFD1I8ZO1V4G	199	1
AD317NO9623GZ	199	2
AWRAXV1RIYR0M	199	2
A1PAR1TMKFPKQE	199	3
A1VW9W0DWXCPYE	342	1
A3NU1SQPI1NXY4	342	1
AKBP92VUQ7G3	342	1
ATQWZNGQCN1RA	342	1
A2H321P1NSEW35	342	1
A2F0X4LN9N4O4C	342	2
A2V3P1XE33NYC3	342	1
A2UFD1I8ZO1V4G	342	1
AD317NO9623GZ	342	2
A1VW9W0DWXCPYE	341	2
A3NU1SQPI1NXY4	341	2
AKBP92VUQ7G3	341	2
ATQWZNGQCN1RA	341	2
A2H321P1NSEW35	341	0
A2F0X4LN9N4O4C	341	3
A2V3P1XE33NYC3	341	2
A2UFD1I8ZO1V4G	341	2
AD317NO9623GZ	341	1
A1VW9W0DWXCPYE	216	2
A3NU1SQPI1NXY4	216	3
AKBP92VUQ7G3	216	2
ATQWZNGQCN1RA	216	2
A2H321P1NSEW35	216	2
A2V3P1XE33NYC3	216	0
A2UFD1I8ZO1V4G	216	2
AD317NO9623GZ	216	1
A1BHMDRWW9ZYSO	216	2
A1VW9W0DWXCPYE	521	2
A3NU1SQPI1NXY4	521	3
AKBP92VUQ7G3	521	0
ATQWZNGQCN1RA	521	0
A2H321P1NSEW35	521	1
A2V3P1XE33NYC3	521	2
A2UFD1I8ZO1V4G	521	2
AD317NO9623GZ	521	0
A1C0Z73809FFDZ	521	1
A1VW9W0DWXCPYE	405	0
A3NU1SQPI1NXY4	405	2
AKBP92VUQ7G3	405	0
ATQWZNGQCN1RA	405	0
A2H321P1NSEW35	405	1
A2V3P1XE33NYC3	405	0
A2UFD1I8ZO1V4G	405	1
AD317NO9623GZ	405	0
A3E157ZN8XPUKJ	405	2
A1VW9W0DWXCPYE	236	3
A3NU1SQPI1NXY4	236	2
AKBP92VUQ7G3	236	3
ATQWZNGQCN1RA	236	1
A2H321P1NSEW35	236	0
A2V3P1XE33NYC3	236	3
A2UFD1I8ZO1V4G	236	2
AD317NO9623GZ	236	0
A3E157ZN8XPUKJ	236	3
A1VW9W0DWXCPYE	344	0
A3NU1SQPI1NXY4	344	2
AKBP92VUQ7G3	344	0
ATQWZNGQCN1RA	344	0
A2H321P1NSEW35	344	3
A2F0X4LN9N4O4C	344	1
A2V3P1XE33NYC3	344	0
A2UFD1I8ZO1V4G	344	0
AD317NO9623GZ	344	0
A1VW9W0DWXCPYE	234	2
A3NU1SQPI1NXY4	234	3
AKBP92VUQ7G3	234	2
ATQWZNGQCN1RA	234	3
A2H321P1NSEW35	234	1
A2V3P1XE33NYC3	234	3
A2UFD1I8ZO1V4G	234	3
AD317NO9623GZ	234	0
A3E157ZN8XPUKJ	234	3
A1VW9W0DWXCPYE	113	2
A3NU1SQPI1NXY4	113	2
AKBP92VUQ7G3	113	2
ATQWZNGQCN1RA	113	2
A2V3P1XE33NYC3	113	2
A2UFD1I8ZO1V4G	113	2
AD317NO9623GZ	113	0
A1PAR1TMKFPKQE	113	2
A1BHMDRWW9ZYSO	113	2
A1VW9W0DWXCPYE	524	0
A3NU1SQPI1NXY4	524	2
AKBP92VUQ7G3	524	0
ATQWZNGQCN1RA	524	0
A2H321P1NSEW35	524	2
A2V3P1XE33NYC3	524	0
A2UFD1I8ZO1V4G	524	0
AD317NO9623GZ	524	3
A1C0Z73809FFDZ	524	1
A1VW9W0DWXCPYE	577	0
A3NU1SQPI1NXY4	577	2
AKBP92VUQ7G3	577	3
ATQWZNGQCN1RA	577	0
A2V3P1XE33NYC3	577	2
A2UFD1I8ZO1V4G	577	0
AD317NO9623GZ	577	0
A1PAR1TMKFPKQE	577	0
A2BERTY629PZDT	577	0
A1VW9W0DWXCPYE	215	3
A3NU1SQPI1NXY4	215	3
AKBP92VUQ7G3	215	3
ATQWZNGQCN1RA	215	3
A2H321P1NSEW35	215	0
A2V3P1XE33NYC3	215	3
A2UFD1I8ZO1V4G	215	0
AD317NO9623GZ	215	2
A1BHMDRWW9ZYSO	215	2
A1VW9W0DWXCPYE	441	2
A3NU1SQPI1NXY4	441	3
AKBP92VUQ7G3	441	3
ATQWZNGQCN1RA	441	3
A2V3P1XE33NYC3	441	3
A2UFD1I8ZO1V4G	441	3
AD317NO9623GZ	441	3
A3E157ZN8XPUKJ	441	3
A1BHMDRWW9ZYSO	441	0
A1VW9W0DWXCPYE	494	2
A3NU1SQPI1NXY4	494	3
AKBP92VUQ7G3	494	3
ATQWZNGQCN1RA	494	2
A2V3P1XE33NYC3	494	3
A2UFD1I8ZO1V4G	494	0
AD317NO9623GZ	494	2
A1PAR1TMKFPKQE	494	2
A53VNQRRFQ785	494	3
A1VW9W0DWXCPYE	424	1
A3NU1SQPI1NXY4	424	2
AKBP92VUQ7G3	424	2
ATQWZNGQCN1RA	424	3
A2V3P1XE33NYC3	424	2
A2UFD1I8ZO1V4G	424	2
AD317NO9623GZ	424	2
A3GLUDQZGEJL5G	424	2
A1KZOLS51I9SS7	424	2
A1VW9W0DWXCPYE	86	1
A3NU1SQPI1NXY4	86	3
AKBP92VUQ7G3	86	2
ATQWZNGQCN1RA	86	3
A2V3P1XE33NYC3	86	2
A2UFD1I8ZO1V4G	86	2
AD317NO9623GZ	86	3
A1PAR1TMKFPKQE	86	0
A3E157ZN8XPUKJ	86	3
A1VW9W0DWXCPYE	523	0
A3NU1SQPI1NXY4	523	3
AKBP92VUQ7G3	523	3
ATQWZNGQCN1RA	523	3
A2H321P1NSEW35	523	2
A2V3P1XE33NYC3	523	0
A2UFD1I8ZO1V4G	523	3
AD317NO9623GZ	523	0
A1C0Z73809FFDZ	523	2
A1VW9W0DWXCPYE	493	3
A3NU1SQPI1NXY4	493	1
AKBP92VUQ7G3	493	3
ATQWZNGQCN1RA	493	0
A2V3P1XE33NYC3	493	3
A2UFD1I8ZO1V4G	493	0
AD317NO9623GZ	493	0
A1PAR1TMKFPKQE	493	2
A53VNQRRFQ785	493	3
A1VW9W0DWXCPYE	505	0
A3NU1SQPI1NXY4	505	1
AKBP92VUQ7G3	505	2
ATQWZNGQCN1RA	505	3
A2V3P1XE33NYC3	505	1
A2UFD1I8ZO1V4G	505	1
AD317NO9623GZ	505	2
A1PAR1TMKFPKQE	505	1
A1BHMDRWW9ZYSO	505	1
A1VW9W0DWXCPYE	578	0
A3NU1SQPI1NXY4	578	1
AKBP92VUQ7G3	578	1
ATQWZNGQCN1RA	578	3
A2V3P1XE33NYC3	578	1
A2UFD1I8ZO1V4G	578	1
AD317NO9623GZ	578	3
A1PAR1TMKFPKQE	578	0
A2BERTY629PZDT	578	1
A1VW9W0DWXCPYE	496	0
A3NU1SQPI1NXY4	496	2
AKBP92VUQ7G3	496	3
ATQWZNGQCN1RA	496	2
A2V3P1XE33NYC3	496	2
A2UFD1I8ZO1V4G	496	2
AD317NO9623GZ	496	3
A1PAR1TMKFPKQE	496	2
A53VNQRRFQ785	496	0
A1VW9W0DWXCPYE	408	2
A3NU1SQPI1NXY4	408	1
AKBP92VUQ7G3	408	1
ATQWZNGQCN1RA	408	1
A2H321P1NSEW35	408	3
A2V3P1XE33NYC3	408	1
A2UFD1I8ZO1V4G	408	0
AD317NO9623GZ	408	1
A3E157ZN8XPUKJ	408	3
A1VW9W0DWXCPYE	179	1
A3NU1SQPI1NXY4	179	2
AKBP92VUQ7G3	179	2
ATQWZNGQCN1RA	179	2
A2V3P1XE33NYC3	179	3
A2UFD1I8ZO1V4G	179	2
AD317NO9623GZ	179	2
A36JZTUKQVV5S5	179	0
A3E157ZN8XPUKJ	179	2
A1VW9W0DWXCPYE	279	0
A3NU1SQPI1NXY4	279	3
AKBP92VUQ7G3	279	0
ATQWZNGQCN1RA	279	3
A2V3P1XE33NYC3	279	0
A2UFD1I8ZO1V4G	279	3
AD317NO9623GZ	279	3
AM2W23THD4CI7	279	3
A53VNQRRFQ785	279	0
A1VW9W0DWXCPYE	517	0
A3NU1SQPI1NXY4	517	3
AKBP92VUQ7G3	517	3
ATQWZNGQCN1RA	517	3
A2V3P1XE33NYC3	517	3
A2UFD1I8ZO1V4G	517	3
AD317NO9623GZ	517	3
A1PAR1TMKFPKQE	517	3
A3E157ZN8XPUKJ	517	3
A1VW9W0DWXCPYE	227	1
A3NU1SQPI1NXY4	227	3
AKBP92VUQ7G3	227	3
ATQWZNGQCN1RA	227	3
A2V3P1XE33NYC3	227	3
A2UFD1I8ZO1V4G	227	3
AD317NO9623GZ	227	3
A3E157ZN8XPUKJ	227	3
AM2W23THD4CI7	227	1
A1VW9W0DWXCPYE	269	0
A3NU1SQPI1NXY4	269	0
AKBP92VUQ7G3	269	3
ATQWZNGQCN1RA	269	3
A2V3P1XE33NYC3	269	3
A2UFD1I8ZO1V4G	269	3
AD317NO9623GZ	269	2
A36JZTUKQVV5S5	269	3
A1BHMDRWW9ZYSO	269	3
A1VW9W0DWXCPYE	423	0
A3NU1SQPI1NXY4	423	1
AKBP92VUQ7G3	423	1
ATQWZNGQCN1RA	423	1
A2V3P1XE33NYC3	423	1
A2UFD1I8ZO1V4G	423	2
AD317NO9623GZ	423	1
A3GLUDQZGEJL5G	423	1
A1KZOLS51I9SS7	423	3
A1VW9W0DWXCPYE	393	0
A3NU1SQPI1NXY4	393	1
AKBP92VUQ7G3	393	1
ATQWZNGQCN1RA	393	3
A2V3P1XE33NYC3	393	0
A2UFD1I8ZO1V4G	393	1
AD317NO9623GZ	393	3
A1PAR1TMKFPKQE	393	1
A3E157ZN8XPUKJ	393	0
A1VW9W0DWXCPYE	522	2
A3NU1SQPI1NXY4	522	0
AKBP92VUQ7G3	522	2
ATQWZNGQCN1RA	522	2
A2H321P1NSEW35	522	0
A2V3P1XE33NYC3	522	1
A2UFD1I8ZO1V4G	522	1
AD317NO9623GZ	522	0
A1C0Z73809FFDZ	522	2
A1VW9W0DWXCPYE	501	3
A3NU1SQPI1NXY4	501	2
AKBP92VUQ7G3	501	1
ATQWZNGQCN1RA	501	2
A2V3P1XE33NYC3	501	2
A2UFD1I8ZO1V4G	501	1
AD317NO9623GZ	501	3
A1PAR1TMKFPKQE	501	2
A3E157ZN8XPUKJ	501	2
A1VW9W0DWXCPYE	200	0
A3NU1SQPI1NXY4	200	1
AKBP92VUQ7G3	200	2
ATQWZNGQCN1RA	200	3
A2V3P1XE33NYC3	200	3
A2UFD1I8ZO1V4G	200	1
AD317NO9623GZ	200	3
AWRAXV1RIYR0M	200	1
A1PAR1TMKFPKQE	200	2
A1VW9W0DWXCPYE	520	3
A3NU1SQPI1NXY4	520	2
AKBP92VUQ7G3	520	2
ATQWZNGQCN1RA	520	2
A2V3P1XE33NYC3	520	3
A2UFD1I8ZO1V4G	520	2
AD317NO9623GZ	520	1
A1PAR1TMKFPKQE	520	2
A3E157ZN8XPUKJ	520	0
A1VW9W0DWXCPYE	266	0
A3NU1SQPI1NXY4	266	1
AKBP92VUQ7G3	266	3
ATQWZNGQCN1RA	266	3
A2V3P1XE33NYC3	266	3
A2UFD1I8ZO1V4G	266	0
AD317NO9623GZ	266	1
A1C0Z73809FFDZ	266	1
A1BHMDRWW9ZYSO	266	2
A1VW9W0DWXCPYE	519	2
A3NU1SQPI1NXY4	519	0
AKBP92VUQ7G3	519	0
ATQWZNGQCN1RA	519	0
A2V3P1XE33NYC3	519	0
A2UFD1I8ZO1V4G	519	0
AD317NO9623GZ	519	0
A1PAR1TMKFPKQE	519	0
A3E157ZN8XPUKJ	519	3
A1VW9W0DWXCPYE	278	2
A3NU1SQPI1NXY4	278	0
AKBP92VUQ7G3	278	2
ATQWZNGQCN1RA	278	0
A2V3P1XE33NYC3	278	0
A2UFD1I8ZO1V4G	278	1
AD317NO9623GZ	278	3
AM2W23THD4CI7	278	1
A53VNQRRFQ785	278	0
A1VW9W0DWXCPYE	198	1
A3NU1SQPI1NXY4	198	0
AKBP92VUQ7G3	198	3
ATQWZNGQCN1RA	198	0
A2V3P1XE33NYC3	198	2
A2UFD1I8ZO1V4G	198	0
AD317NO9623GZ	198	0
AWRAXV1RIYR0M	198	3
A1PAR1TMKFPKQE	198	0
A1VW9W0DWXCPYE	527	2
A3NU1SQPI1NXY4	527	1
AKBP92VUQ7G3	527	0
ATQWZNGQCN1RA	527	0
A2V3P1XE33NYC3	527	1
A2UFD1I8ZO1V4G	527	1
AD317NO9623GZ	527	3
A3E157ZN8XPUKJ	527	1
A3GLUDQZGEJL5G	527	1
A1VW9W0DWXCPYE	502	2
A3NU1SQPI1NXY4	502	2
AKBP92VUQ7G3	502	1
ATQWZNGQCN1RA	502	1
A2V3P1XE33NYC3	502	1
A2UFD1I8ZO1V4G	502	2
AD317NO9623GZ	502	1
A1PAR1TMKFPKQE	502	3
A3E157ZN8XPUKJ	502	3
A1VW9W0DWXCPYE	406	1
A3NU1SQPI1NXY4	406	3
AKBP92VUQ7G3	406	3
ATQWZNGQCN1RA	406	3
A2H321P1NSEW35	406	0
A2V3P1XE33NYC3	406	2
A2UFD1I8ZO1V4G	406	3
AD317NO9623GZ	406	1
A3E157ZN8XPUKJ	406	3
A1VW9W0DWXCPYE	114	1
A3NU1SQPI1NXY4	114	3
AKBP92VUQ7G3	114	3
ATQWZNGQCN1RA	114	3
A2V3P1XE33NYC3	114	2
A2UFD1I8ZO1V4G	114	3
AD317NO9623GZ	114	1
A1PAR1TMKFPKQE	114	3
A1BHMDRWW9ZYSO	114	0
A1VW9W0DWXCPYE	267	2
A3NU1SQPI1NXY4	267	0
AKBP92VUQ7G3	267	0
ATQWZNGQCN1RA	267	0
A2V3P1XE33NYC3	267	0
A2UFD1I8ZO1V4G	267	0
AD317NO9623GZ	267	1
A1C0Z73809FFDZ	267	0
A1BHMDRWW9ZYSO	267	1
A1VW9W0DWXCPYE	457	2
A3NU1SQPI1NXY4	457	1
AKBP92VUQ7G3	457	1
ATQWZNGQCN1RA	457	1
A2V3P1XE33NYC3	457	0
A2UFD1I8ZO1V4G	457	1
AD317NO9623GZ	457	3
A1PAR1TMKFPKQE	457	3
A3E157ZN8XPUKJ	457	1
A1VW9W0DWXCPYE	396	1
A3NU1SQPI1NXY4	396	3
AKBP92VUQ7G3	396	3
ATQWZNGQCN1RA	396	1
A2V3P1XE33NYC3	396	2
A2UFD1I8ZO1V4G	396	3
AD317NO9623GZ	396	2
A1PAR1TMKFPKQE	396	3
A3E157ZN8XPUKJ	396	2
A1VW9W0DWXCPYE	116	2
A3NU1SQPI1NXY4	116	1
AKBP92VUQ7G3	116	3
ATQWZNGQCN1RA	116	3
A2V3P1XE33NYC3	116	1
A2UFD1I8ZO1V4G	116	1
AD317NO9623GZ	116	0
A1PAR1TMKFPKQE	116	1
A1BHMDRWW9ZYSO	116	2
A1VW9W0DWXCPYE	442	0
A3NU1SQPI1NXY4	442	3
AKBP92VUQ7G3	442	2
ATQWZNGQCN1RA	442	2
A2V3P1XE33NYC3	442	2
A2UFD1I8ZO1V4G	442	2
AD317NO9623GZ	442	0
A3E157ZN8XPUKJ	442	1
A1BHMDRWW9ZYSO	442	2
A1VW9W0DWXCPYE	507	1
A3NU1SQPI1NXY4	507	0
AKBP92VUQ7G3	507	2
ATQWZNGQCN1RA	507	3
A2V3P1XE33NYC3	507	0
A2UFD1I8ZO1V4G	507	2
AD317NO9623GZ	507	0
A1PAR1TMKFPKQE	507	0
A1BHMDRWW9ZYSO	507	1
A1VW9W0DWXCPYE	525	2
A3NU1SQPI1NXY4	525	3
AKBP92VUQ7G3	525	0
ATQWZNGQCN1RA	525	2
A2V3P1XE33NYC3	525	2
A2UFD1I8ZO1V4G	525	0
AD317NO9623GZ	525	0
A3E157ZN8XPUKJ	525	1
A3GLUDQZGEJL5G	525	0
A1VW9W0DWXCPYE	421	1
A3NU1SQPI1NXY4	421	2
AKBP92VUQ7G3	421	2
ATQWZNGQCN1RA	421	1
A2V3P1XE33NYC3	421	3
A2UFD1I8ZO1V4G	421	0
AD317NO9623GZ	421	3
A3GLUDQZGEJL5G	421	0
A1KZOLS51I9SS7	421	0
A1VW9W0DWXCPYE	214	2
A3NU1SQPI1NXY4	214	0
AKBP92VUQ7G3	214	0
ATQWZNGQCN1RA	214	0
A2H321P1NSEW35	214	2
A2V3P1XE33NYC3	214	0
A2UFD1I8ZO1V4G	214	1
AD317NO9623GZ	214	1
A1BHMDRWW9ZYSO	214	3
A1VW9W0DWXCPYE	180	3
A3NU1SQPI1NXY4	180	0
AKBP92VUQ7G3	180	0
ATQWZNGQCN1RA	180	3
A2V3P1XE33NYC3	180	3
A2UFD1I8ZO1V4G	180	0
AD317NO9623GZ	180	0
A36JZTUKQVV5S5	180	3
A3E157ZN8XPUKJ	180	0
A1VW9W0DWXCPYE	197	2
A3NU1SQPI1NXY4	197	0
AKBP92VUQ7G3	197	0
ATQWZNGQCN1RA	197	1
A2V3P1XE33NYC3	197	1
A2UFD1I8ZO1V4G	197	1
AD317NO9623GZ	197	1
AWRAXV1RIYR0M	197	3
A1PAR1TMKFPKQE	197	3
A1VW9W0DWXCPYE	87	1
A3NU1SQPI1NXY4	87	0
AKBP92VUQ7G3	87	1
ATQWZNGQCN1RA	87	0
A2V3P1XE33NYC3	87	1
A2UFD1I8ZO1V4G	87	3
AD317NO9623GZ	87	3
A1PAR1TMKFPKQE	87	0
A3E157ZN8XPUKJ	87	3
A1VW9W0DWXCPYE	177	0
A3NU1SQPI1NXY4	177	1
AKBP92VUQ7G3	177	1
ATQWZNGQCN1RA	177	2
A2V3P1XE33NYC3	177	2
A2UFD1I8ZO1V4G	177	1
AD317NO9623GZ	177	3
A36JZTUKQVV5S5	177	3
A3E157ZN8XPUKJ	177	0
A1VW9W0DWXCPYE	178	1
A3NU1SQPI1NXY4	178	3
AKBP92VUQ7G3	178	0
ATQWZNGQCN1RA	178	3
A2V3P1XE33NYC3	178	3
A2UFD1I8ZO1V4G	178	3
AD317NO9623GZ	178	3
A36JZTUKQVV5S5	178	2
A3E157ZN8XPUKJ	178	1
A1VW9W0DWXCPYE	233	2
A3NU1SQPI1NXY4	233	0
AKBP92VUQ7G3	233	0
ATQWZNGQCN1RA	233	0
A2H321P1NSEW35	233	1
A2V3P1XE33NYC3	233	0
A2UFD1I8ZO1V4G	233	0
AD317NO9623GZ	233	0
A3E157ZN8XPUKJ	233	1
