12,ARQ4J4TLTPBNC,100
13,A1AVJRFM6L0RN8,100
13,ADAGUJNWMEPT6,100
13,A1LY3NJTYW9TFF,100
13,A14WWG6NKBDWGP,100
13,A1VYRD3HO2WDUN,100
13,A1XUURRBT9RYFW,100
13,A1M0SEWUJYX9K0,100
13,A2KBTYNGUFRB9N,100
13,A3POYFULMTNW1H,100
13,ARQ4J4TLTPBNC,100
14,A1AVJRFM6L0RN8,100
14,ADAGUJNWMEPT6,100
14,A1LY3NJTYW9TFF,100
14,A14WWG6NKBDWGP,100
14,A1VYRD3HO2WDUN,100
14,A1XUURRBT9RYFW,100
14,A1M0SEWUJYX9K0,100
14,A2KBTYNGUFRB9N,100
14,A3POYFULMTNW1H,100
14,ARQ4J4TLTPBNC,100
15,A1AVJRFM6L0RN8,100
15,ADAGUJNWMEPT6,100
15,A1LY3NJTYW9TFF,100
15,A14WWG6NKBDWGP,100
15,A1VYRD3HO2WDUN,100
15,A1XUURRBT9RYFW,100
15,A1M0SEWUJYX9K0,100
15,A2KBTYNGUFRB9N,100
15,A3POYFULMTNW1H,100
15,ARQ4J4TLTPBNC,100
16,A1AVJRFM6L0RN8,180
16,ADAGUJNWMEPT6,115
16,A1LY3NJTYW9TFF,100
16,A14WWG6NKBDWGP,160
16,A1VYRD3HO2WDUN,150
16,A1XUURRBT9RYFW,110
16,A1M0SEWUJYX9K0,190
16,A2KBTYNGUFRB9N,185
16,A3POYFULMTNW1H,190
16,ARQ4J4TLTPBNC,100
17,A1AVJRFM6L0RN8,100
17,ADAGUJNWMEPT6,105
17,A1LY3NJTYW9TFF,100
17,A14WWG6NKBDWGP,100
17,A1VYRD3HO2WDUN,100
17,A1XUURRBT9RYFW,100
17,A1M0SEWUJYX9K0,100
17,A2KBTYNGUFRB9N,100
17,A3POYFULMTNW1H,100
17,ARQ4J4TLTPBNC,100
18,A1AVJRFM6L0RN8,100
18,ADAGUJNWMEPT6,105
18,A1LY3NJTYW9TFF,110
18,A14WWG6NKBDWGP,100
18,A1VYRD3HO2WDUN,100
18,A1XUURRBT9RYFW,100
18,A1M0SEWUJYX9K0,115
18,A2KBTYNGUFRB9N,160
18,A3POYFULMTNW1H,100
18,ARQ4J4TLTPBNC,100
19,A39APWH62XBLR9,100
19,A1XUURRBT9RYFW,100
19,A3EKIOVCNYJ9BJ,100
19,A3TDUHEBFJ53NM,100
19,AHFO0JTF5WO8J,100
19,A2OY54JKHARPKS,100
19,A1XUMT8PKEPRR1,200
19,A15L6WGIK3VU7N,100
19,A3POYFULMTNW1H,100
19,ARQ4J4TLTPBNC,100
20,A39APWH62XBLR9,150
20,A1XUURRBT9RYFW,100
20,A3EKIOVCNYJ9BJ,100
20,A3TDUHEBFJ53NM,100
20,AHFO0JTF5WO8J,100
20,A2OY54JKHARPKS,102
20,A1XUMT8PKEPRR1,120
20,A15L6WGIK3VU7N,125
20,A3POYFULMTNW1H,180
20,ARQ4J4TLTPBNC,200
21,A39APWH62XBLR9,100
21,A1XUURRBT9RYFW,100
21,A3EKIOVCNYJ9BJ,100
21,A3TDUHEBFJ53NM,100
21,AHFO0JTF5WO8J,100
21,A2OY54JKHARPKS,100
21,A1XUMT8PKEPRR1,100
21,A15L6WGIK3VU7N,100
21,A3POYFULMTNW1H,100
21,ARQ4J4TLTPBNC,100
22,A39APWH62XBLR9,100
22,A1XUURRBT9RYFW,100
22,A3EKIOVCNYJ9BJ,100
22,A3TDUHEBFJ53NM,100
22,AHFO0JTF5WO8J,100
22,A2OY54JKHARPKS,100
22,A1XUMT8PKEPRR1,100
22,A15L6WGIK3VU7N,100
22,A3POYFULMTNW1H,100
22,ARQ4J4TLTPBNC,100
23,A39APWH62XBLR9,150
23,A1XUURRBT9RYFW,100
23,A3EKIOVCNYJ9BJ,120
23,A3TDUHEBFJ53NM,100
23,AHFO0JTF5WO8J,140
23,A2OY54JKHARPKS,100
23,A1XUMT8PKEPRR1,120
23,A15L6WGIK3VU7N,105
23,A3POYFULMTNW1H,100
23,ARQ4J4TLTPBNC,100
24,A39APWH62XBLR9,100
24,A1XUURRBT9RYFW,100
24,A3EKIOVCNYJ9BJ,100
24,A3TDUHEBFJ53NM,100
24,AHFO0JTF5WO8J,100
24,A2OY54JKHARPKS,100
24,A1XUMT8PKEPRR1,100
24,A15L6WGIK3VU7N,100
24,A3POYFULMTNW1H,150
24,ARQ4J4TLTPBNC,100
25,A39APWH62XBLR9,200
25,A1XUURRBT9RYFW,110
25,A3EKIOVCNYJ9BJ,110
25,A3TDUHEBFJ53NM,150
25,AHFO0JTF5WO8J,160
25,A2OY54JKHARPKS,115
25,A1XUMT8PKEPRR1,180
25,A15L6WGIK3VU7N,100
25,A3POYFULMTNW1H,199
25,ARQ4J4TLTPBNC,200
26,A39APWH62XBLR9,130
26,A1XUURRBT9RYFW,100
26,A3EKIOVCNYJ9BJ,100
26,A3TDUHEBFJ53NM,100
26,AHFO0JTF5WO8J,100
26,A2OY54JKHARPKS,100
26,A1XUMT8PKEPRR1,100
26,A15L6WGIK3VU7N,130
26,A3POYFULMTNW1H,100
26,ARQ4J4TLTPBNC,100
27,A39APWH62XBLR9,100
27,A1XUURRBT9RYFW,100
27,A3EKIOVCNYJ9BJ,100
27,A3TDUHEBFJ53NM,100
27,AHFO0JTF5WO8J,100
27,A2OY54JKHARPKS,100
27,A1XUMT8PKEPRR1,100
27,A15L6WGIK3VU7N,100
27,A3POYFULMTNW1H,100
27,ARQ4J4TLTPBNC,100
28,A39APWH62XBLR9,100
28,A1XUURRBT9RYFW,100
28,A3EKIOVCNYJ9BJ,155
28,A3TDUHEBFJ53NM,100
28,AHFO0JTF5WO8J,100
28,A2OY54JKHARPKS,115
28,A1XUMT8PKEPRR1,170
28,A15L6WGIK3VU7N,130
28,A3POYFULMTNW1H,150
28,ARQ4J4TLTPBNC,200
29,A39APWH62XBLR9,100
29,A1XUURRBT9RYFW,100
29,A3EKIOVCNYJ9BJ,100
29,A3TDUHEBFJ53NM,100
29,AHFO0JTF5WO8J,100
29,A2OY54JKHARPKS,100
29,A1XUMT8PKEPRR1,120
29,A15L6WGIK3VU7N,100
29,A3POYFULMTNW1H,100
29,ARQ4J4TLTPBNC,100
30,A39APWH62XBLR9,100
30,A1XUURRBT9RYFW,100
30,A3EKIOVCNYJ9BJ,100
30,A3TDUHEBFJ53NM,100
30,AHFO0JTF5WO8J,100
30,A2OY54JKHARPKS,100
30,A1XUMT8PKEPRR1,100
30,A15L6WGIK3VU7N,100
30,A3POYFULMTNW1H,100
30,ARQ4J4TLTPBNC,100
31,A39APWH62XBLR9,200
31,A1XUURRBT9RYFW,200
31,A3EKIOVCNYJ9BJ,166
31,A3TDUHEBFJ53NM,150
31,AHFO0JTF5WO8J,190
31,A2OY54JKHARPKS,125
31,A1XUMT8PKEPRR1,170
31,A15L6WGIK3VU7N,160
31,A3POYFULMTNW1H,199
31,ARQ4J4TLTPBNC,200
32,A39APWH62XBLR9,100
32,A1XUURRBT9RYFW,100
32,A3EKIOVCNYJ9BJ,100
32,A3TDUHEBFJ53NM,100
32,AHFO0JTF5WO8J,100
32,A2OY54JKHARPKS,100
32,A1XUMT8PKEPRR1,100
32,A15L6WGIK3VU7N,100
32,A3POYFULMTNW1H,100
32,ARQ4J4TLTPBNC,100
33,A39APWH62XBLR9,200
33,A1XUURRBT9RYFW,150
33,A3EKIOVCNYJ9BJ,180
33,A3TDUHEBFJ53NM,120
33,AHFO0JTF5WO8J,190
33,A2OY54JKHARPKS,130
33,A1XUMT8PKEPRR1,190
33,A15L6WGIK3VU7N,105
33,A3POYFULMTNW1H,199
33,ARQ4J4TLTPBNC,200
34,A39APWH62XBLR9,100
34,A1XUURRBT9RYFW,105
34,A3EKIOVCNYJ9BJ,130
34,A3TDUHEBFJ53NM,100
34,AHFO0JTF5WO8J,140
34,A2OY54JKHARPKS,100
34,A1XUMT8PKEPRR1,120
34,A15L6WGIK3VU7N,109
34,A3POYFULMTNW1H,100
34,ARQ4J4TLTPBNC,200
35,A39APWH62XBLR9,100
35,A1XUURRBT9RYFW,100
35,A3EKIOVCNYJ9BJ,100
35,A3TDUHEBFJ53NM,100
35,AHFO0JTF5WO8J,100
35,A2OY54JKHARPKS,100
35,A1XUMT8PKEPRR1,110
35,A15L6WGIK3VU7N,110
35,A3POYFULMTNW1H,100
35,ARQ4J4TLTPBNC,200
36,A39APWH62XBLR9,100
36,A1XUURRBT9RYFW,100
36,A3EKIOVCNYJ9BJ,100
36,A3TDUHEBFJ53NM,100
36,AHFO0JTF5WO8J,100
36,A2OY54JKHARPKS,100
36,A1XUMT8PKEPRR1,100
36,A15L6WGIK3VU7N,100
36,A3POYFULMTNW1H,100
36,ARQ4J4TLTPBNC,100
37,A39APWH62XBLR9,100
37,A1XUURRBT9RYFW,100
37,A3EKIOVCNYJ9BJ,110
37,A3TDUHEBFJ53NM,110
37,AHFO0JTF5WO8J,100
37,A2OY54JKHARPKS,100
37,A1XUMT8PKEPRR1,170
37,A15L6WGIK3VU7N,100
37,A3POYFULMTNW1H,100
37,ARQ4J4TLTPBNC,100
38,A39APWH62XBLR9,100
38,A1XUURRBT9RYFW,100
38,A3EKIOVCNYJ9BJ,100
38,A3TDUHEBFJ53NM,100
38,AHFO0JTF5WO8J,100
38,A2OY54JKHARPKS,100
38,A1XUMT8PKEPRR1,150
38,A15L6WGIK3VU7N,100
38,A3POYFULMTNW1H,100
38,ARQ4J4TLTPBNC,100
39,A3MZF0DGGS6VEY,100
39,A1P7VNMICQDNJY,100
39,A1A38NLITTAW6C,100
39,ARPJ3NYNHTA31,100
39,A3HA3UOKO2HTOK,100
39,A389Z7A60D4L8I,100
39,A3BD4NONKGONRM,100
39,A15L6WGIK3VU7N,100
39,ARQ4J4TLTPBNC,100
39,A2HNP1YL1IBFMU,100
40,A3MZF0DGGS6VEY,100
40,A1P7VNMICQDNJY,200
40,A1A38NLITTAW6C,199
40,ARPJ3NYNHTA31,200
40,A3HA3UOKO2HTOK,200
40,A389Z7A60D4L8I,170
40,A3BD4NONKGONRM,200
40,A15L6WGIK3VU7N,150
40,ARQ4J4TLTPBNC,200
40,A2HNP1YL1IBFMU,160
41,A3MZF0DGGS6VEY,100
41,A1P7VNMICQDNJY,100
41,A1A38NLITTAW6C,103
41,ARPJ3NYNHTA31,100
41,A3HA3UOKO2HTOK,100
41,A389Z7A60D4L8I,100
41,A3BD4NONKGONRM,100
41,A15L6WGIK3VU7N,100
41,ARQ4J4TLTPBNC,100
41,A2HNP1YL1IBFMU,100
42,A3MZF0DGGS6VEY,100
42,A1P7VNMICQDNJY,100
42,A1A38NLITTAW6C,100
42,ARPJ3NYNHTA31,100
42,A3HA3UOKO2HTOK,100
42,A389Z7A60D4L8I,100
42,A3BD4NONKGONRM,100
42,A15L6WGIK3VU7N,100
42,ARQ4J4TLTPBNC,100
42,A2HNP1YL1IBFMU,110
43,A3MZF0DGGS6VEY,199
43,A1P7VNMICQDNJY,100
43,A1A38NLITTAW6C,104
43,ARPJ3NYNHTA31,100
43,A3HA3UOKO2HTOK,100
43,A389Z7A60D4L8I,100
43,A3BD4NONKGONRM,100
43,A15L6WGIK3VU7N,100
43,ARQ4J4TLTPBNC,100
43,A2HNP1YL1IBFMU,100
44,A3MZF0DGGS6VEY,100
44,A1P7VNMICQDNJY,100
44,A1A38NLITTAW6C,199
44,ARPJ3NYNHTA31,100
44,A3HA3UOKO2HTOK,170
44,A389Z7A60D4L8I,110
44,A3BD4NONKGONRM,200
44,A15L6WGIK3VU7N,100
44,ARQ4J4TLTPBNC,100
44,A2HNP1YL1IBFMU,100
45,A3MZF0DGGS6VEY,100
45,A1P7VNMICQDNJY,100
45,A1A38NLITTAW6C,100
45,ARPJ3NYNHTA31,100
45,A3HA3UOKO2HTOK,100
45,A389Z7A60D4L8I,120
45,A3BD4NONKGONRM,100
45,A15L6WGIK3VU7N,100
45,ARQ4J4TLTPBNC,100
45,A2HNP1YL1IBFMU,100
46,A3MZF0DGGS6VEY,100
46,A1P7VNMICQDNJY,130
46,A1A38NLITTAW6C,109
46,ARPJ3NYNHTA31,150
46,A3HA3UOKO2HTOK,140
46,A389Z7A60D4L8I,100
46,A3BD4NONKGONRM,100
46,A15L6WGIK3VU7N,130
46,ARQ4J4TLTPBNC,200
46,A2HNP1YL1IBFMU,190
47,A3MZF0DGGS6VEY,100
47,A1P7VNMICQDNJY,100
47,A1A38NLITTAW6C,170
47,ARPJ3NYNHTA31,100
47,A3HA3UOKO2HTOK,100
47,A389Z7A60D4L8I,100
47,A3BD4NONKGONRM,100
47,A15L6WGIK3VU7N,100
47,ARQ4J4TLTPBNC,100
47,A2HNP1YL1IBFMU,100
48,A3MZF0DGGS6VEY,110
48,A1P7VNMICQDNJY,200
48,A1A38NLITTAW6C,187
48,ARPJ3NYNHTA31,100
48,A3HA3UOKO2HTOK,150
48,A389Z7A60D4L8I,180
48,A3BD4NONKGONRM,100
48,A15L6WGIK3VU7N,105
48,ARQ4J4TLTPBNC,200
48,A2HNP1YL1IBFMU,200
49,A3MZF0DGGS6VEY,100
49,A1P7VNMICQDNJY,200
49,A1A38NLITTAW6C,100
49,ARPJ3NYNHTA31,100
49,A3HA3UOKO2HTOK,100
49,A389Z7A60D4L8I,100
49,A3BD4NONKGONRM,100
49,A15L6WGIK3VU7N,100
49,ARQ4J4TLTPBNC,100
49,A2HNP1YL1IBFMU,100
50,A3MZF0DGGS6VEY,100
50,A1P7VNMICQDNJY,115
50,A1A38NLITTAW6C,190
50,ARPJ3NYNHTA31,125
50,A3HA3UOKO2HTOK,150
50,A389Z7A60D4L8I,100
50,A3BD4NONKGONRM,100
50,A15L6WGIK3VU7N,100
50,ARQ4J4TLTPBNC,100
50,A2HNP1YL1IBFMU,180
51,A3MZF0DGGS6VEY,100
51,A1P7VNMICQDNJY,200
51,A1A38NLITTAW6C,100
51,ARPJ3NYNHTA31,200
51,A3HA3UOKO2HTOK,170
51,A389Z7A60D4L8I,130
51,A3BD4NONKGONRM,200
51,A15L6WGIK3VU7N,120
51,ARQ4J4TLTPBNC,100
51,A2HNP1YL1IBFMU,200
52,A3MZF0DGGS6VEY,100
52,A1P7VNMICQDNJY,100
52,A1A38NLITTAW6C,156
52,ARPJ3NYNHTA31,100
52,A3HA3UOKO2HTOK,100
52,A389Z7A60D4L8I,100
52,A3BD4NONKGONRM,100
52,A15L6WGIK3VU7N,100
52,ARQ4J4TLTPBNC,100
52,A2HNP1YL1IBFMU,100
53,A3MZF0DGGS6VEY,100
53,A1P7VNMICQDNJY,100
53,A1A38NLITTAW6C,110
53,ARPJ3NYNHTA31,100
53,A3HA3UOKO2HTOK,120
53,A389Z7A60D4L8I,100
53,A3BD4NONKGONRM,100
53,A15L6WGIK3VU7N,100
53,ARQ4J4TLTPBNC,100
53,A2HNP1YL1IBFMU,100
54,A3MZF0DGGS6VEY,100
54,A1P7VNMICQDNJY,100
54,A1A38NLITTAW6C,100
54,ARPJ3NYNHTA31,100
54,A3HA3UOKO2HTOK,100
54,A389Z7A60D4L8I,100
54,A3BD4NONKGONRM,100
54,A15L6WGIK3VU7N,100
54,ARQ4J4TLTPBNC,100
54,A2HNP1YL1IBFMU,100
55,A3MZF0DGGS6VEY,100
55,A1P7VNMICQDNJY,200
55,A1A38NLITTAW6C,125
55,ARPJ3NYNHTA31,100
55,A3HA3UOKO2HTOK,100
55,A389Z7A60D4L8I,100
55,A3BD4NONKGONRM,100
55,A15L6WGIK3VU7N,100
55,ARQ4J4TLTPBNC,100
55,A2HNP1YL1IBFMU,100
56,A3MZF0DGGS6VEY,100
56,A1P7VNMICQDNJY,200
56,A1A38NLITTAW6C,105
56,ARPJ3NYNHTA31,100
56,A3HA3UOKO2HTOK,130
56,A389Z7A60D4L8I,100
56,A3BD4NONKGONRM,100
56,A15L6WGIK3VU7N,105
56,ARQ4J4TLTPBNC,100
56,A2HNP1YL1IBFMU,200
57,A3MZF0DGGS6VEY,100
57,A1P7VNMICQDNJY,100
57,A1A38NLITTAW6C,100
57,ARPJ3NYNHTA31,100
57,A3HA3UOKO2HTOK,100
57,A389Z7A60D4L8I,100
57,A3BD4NONKGONRM,100
57,A15L6WGIK3VU7N,100
57,ARQ4J4TLTPBNC,100
57,A2HNP1YL1IBFMU,100
58,A3MZF0DGGS6VEY,110
58,A1P7VNMICQDNJY,100
58,A1A38NLITTAW6C,180
58,ARPJ3NYNHTA31,100
58,A3HA3UOKO2HTOK,100
58,A389Z7A60D4L8I,100
58,A3BD4NONKGONRM,200
58,A15L6WGIK3VU7N,100
58,ARQ4J4TLTPBNC,100
58,A2HNP1YL1IBFMU,150
59,A18WNE09USHJSG,100
59,AHFO0JTF5WO8J,100
59,ALHOGP0VKKGM3,132
59,AMJY7CKRBEI2A,100
59,A2LRADB3KFT2AO,100
59,A15L6WGIK3VU7N,100
59,A8ERQT8X2HQPK,100
59,ARQ4J4TLTPBNC,100
59,A1DCEOFAUIDY58,100
59,AZ209ZYWRSIUG,100
60,A18WNE09USHJSG,120
60,AHFO0JTF5WO8J,160
60,ALHOGP0VKKGM3,100
60,AMJY7CKRBEI2A,175
60,A2LRADB3KFT2AO,150
60,A15L6WGIK3VU7N,100
60,A8ERQT8X2HQPK,110
60,ARQ4J4TLTPBNC,200
60,A1DCEOFAUIDY58,140
60,AZ209ZYWRSIUG,100
61,A18WNE09USHJSG,175
61,AHFO0JTF5WO8J,160
61,ALHOGP0VKKGM3,146
61,AMJY7CKRBEI2A,175
61,A2LRADB3KFT2AO,100
61,A15L6WGIK3VU7N,110
61,A8ERQT8X2HQPK,125
61,ARQ4J4TLTPBNC,200
61,A1DCEOFAUIDY58,190
61,AZ209ZYWRSIUG,180
62,A18WNE09USHJSG,100
62,AHFO0JTF5WO8J,100
62,ALHOGP0VKKGM3,100
62,AMJY7CKRBEI2A,100
62,A2LRADB3KFT2AO,100
62,A15L6WGIK3VU7N,100
62,A8ERQT8X2HQPK,100
62,ARQ4J4TLTPBNC,100
62,A1DCEOFAUIDY58,100
62,AZ209ZYWRSIUG,100
63,A18WNE09USHJSG,160
63,AHFO0JTF5WO8J,100
63,ALHOGP0VKKGM3,115
63,AMJY7CKRBEI2A,120
63,A2LRADB3KFT2AO,120
63,A15L6WGIK3VU7N,105
63,A8ERQT8X2HQPK,100
63,ARQ4J4TLTPBNC,100
63,A1DCEOFAUIDY58,120
63,AZ209ZYWRSIUG,180
64,A18WNE09USHJSG,100
64,AHFO0JTF5WO8J,100
64,ALHOGP0VKKGM3,200
64,AMJY7CKRBEI2A,100
64,A2LRADB3KFT2AO,100
64,A15L6WGIK3VU7N,100
64,A8ERQT8X2HQPK,100
64,ARQ4J4TLTPBNC,100
64,A1DCEOFAUIDY58,100
64,AZ209ZYWRSIUG,100
65,A18WNE09USHJSG,100
65,AHFO0JTF5WO8J,100
65,ALHOGP0VKKGM3,102
65,AMJY7CKRBEI2A,100
65,A2LRADB3KFT2AO,100
65,A15L6WGIK3VU7N,100
65,A8ERQT8X2HQPK,100
65,ARQ4J4TLTPBNC,100
65,A1DCEOFAUIDY58,100
65,AZ209ZYWRSIUG,100
66,A18WNE09USHJSG,120
66,AHFO0JTF5WO8J,100
66,ALHOGP0VKKGM3,164
66,AMJY7CKRBEI2A,100
66,A2LRADB3KFT2AO,100
66,A15L6WGIK3VU7N,100
66,A8ERQT8X2HQPK,100
66,ARQ4J4TLTPBNC,100
66,A1DCEOFAUIDY58,100
66,AZ209ZYWRSIUG,100
67,A18WNE09USHJSG,150
67,AHFO0JTF5WO8J,100
67,ALHOGP0VKKGM3,105
67,AMJY7CKRBEI2A,100
67,A2LRADB3KFT2AO,100
67,A15L6WGIK3VU7N,100
67,A8ERQT8X2HQPK,100
67,ARQ4J4TLTPBNC,100
67,A1DCEOFAUIDY58,100
67,AZ209ZYWRSIUG,100
68,A18WNE09USHJSG,100
68,AHFO0JTF5WO8J,100
68,ALHOGP0VKKGM3,146
68,AMJY7CKRBEI2A,100
68,A2LRADB3KFT2AO,100
68,A15L6WGIK3VU7N,100
68,A8ERQT8X2HQPK,100
68,ARQ4J4TLTPBNC,100
68,A1DCEOFAUIDY58,100
68,AZ209ZYWRSIUG,100
69,A18WNE09USHJSG,100
69,AHFO0JTF5WO8J,100
69,ALHOGP0VKKGM3,186
69,AMJY7CKRBEI2A,100
69,A2LRADB3KFT2AO,100
69,A15L6WGIK3VU7N,100
69,A8ERQT8X2HQPK,100
69,ARQ4J4TLTPBNC,100
69,A1DCEOFAUIDY58,100
69,AZ209ZYWRSIUG,100
70,A18WNE09USHJSG,100
70,AHFO0JTF5WO8J,100
70,ALHOGP0VKKGM3,160
70,AMJY7CKRBEI2A,100
70,A2LRADB3KFT2AO,100
70,A15L6WGIK3VU7N,100
70,A8ERQT8X2HQPK,100
70,ARQ4J4TLTPBNC,100
70,A1DCEOFAUIDY58,100
70,AZ209ZYWRSIUG,100
71,A18WNE09USHJSG,115
71,AHFO0JTF5WO8J,100
71,ALHOGP0VKKGM3,145
71,AMJY7CKRBEI2A,110
71,A2LRADB3KFT2AO,115
71,A15L6WGIK3VU7N,100
71,A8ERQT8X2HQPK,100
71,ARQ4J4TLTPBNC,100
71,A1DCEOFAUIDY58,100
71,AZ209ZYWRSIUG,100
72,A18WNE09USHJSG,160
72,AHFO0JTF5WO8J,100
72,ALHOGP0VKKGM3,100
72,AMJY7CKRBEI2A,120
72,A2LRADB3KFT2AO,125
72,A15L6WGIK3VU7N,100
72,A8ERQT8X2HQPK,100
72,ARQ4J4TLTPBNC,100
72,A1DCEOFAUIDY58,120
72,AZ209ZYWRSIUG,120
73,A18WNE09USHJSG,125
73,AHFO0JTF5WO8J,170
73,ALHOGP0VKKGM3,115
73,AMJY7CKRBEI2A,100
73,A2LRADB3KFT2AO,108
73,A15L6WGIK3VU7N,100
73,A8ERQT8X2HQPK,100
73,ARQ4J4TLTPBNC,100
73,A1DCEOFAUIDY58,100
73,AZ209ZYWRSIUG,100
74,A18WNE09USHJSG,175
74,AHFO0JTF5WO8J,180
74,ALHOGP0VKKGM3,113
74,AMJY7CKRBEI2A,120
74,A2LRADB3KFT2AO,130
74,A15L6WGIK3VU7N,100
74,A8ERQT8X2HQPK,100
74,ARQ4J4TLTPBNC,100
74,A1DCEOFAUIDY58,150
74,AZ209ZYWRSIUG,100
75,A18WNE09USHJSG,100
75,AHFO0JTF5WO8J,100
75,ALHOGP0VKKGM3,103
75,AMJY7CKRBEI2A,100
75,A2LRADB3KFT2AO,120
75,A15L6WGIK3VU7N,100
75,A8ERQT8X2HQPK,100
75,ARQ4J4TLTPBNC,100
75,A1DCEOFAUIDY58,100
75,AZ209ZYWRSIUG,100
76,A18WNE09USHJSG,100
76,AHFO0JTF5WO8J,100
76,ALHOGP0VKKGM3,101
76,AMJY7CKRBEI2A,100
76,A2LRADB3KFT2AO,100
76,A15L6WGIK3VU7N,100
76,A8ERQT8X2HQPK,100
76,ARQ4J4TLTPBNC,100
76,A1DCEOFAUIDY58,110
76,AZ209ZYWRSIUG,100
77,A18WNE09USHJSG,125
77,AHFO0JTF5WO8J,100
77,ALHOGP0VKKGM3,115
77,AMJY7CKRBEI2A,120
77,A2LRADB3KFT2AO,115
77,A15L6WGIK3VU7N,100
77,A8ERQT8X2HQPK,100
77,ARQ4J4TLTPBNC,100
77,A1DCEOFAUIDY58,100
77,AZ209ZYWRSIUG,100
